D=0.0 mm^2/w,D=0.25 mm^2/w,D=0.5 mm^2/w,D=0.75 mm^2/w,D=1.0 mm^2/w
7871.787221966766,6542.661210628715,9628.821037529431,16631.037756807782,24952.261076201434
8010.933061668211,6658.430855149333,9882.227998004755,17131.967053703214,25658.385275061082
8153.254629341232,6777.075880700565,10143.70149022856,17647.035555754603,26377.86863363501
8298.84059768886,6898.686125432851,10413.484973372995,18176.449452690267,27110.45692997571
8447.782241324674,7023.354363401875,10691.82633331018,18720.40170373477,27855.85897827811
8600.17350200341,7151.176386320938,10978.977698818226,19279.070573619563,28613.745903360657
8756.111054076682,7282.251085782575,11275.195229639889,19852.618117480037,29383.750576785947
8915.694370012869,7416.68053574716,11580.738874366712,20441.18862041884,30165.467226808567
9079.025785802349,7554.570075073839,11895.87209603523,21044.906998593106,30958.45123301226
9246.210566050073,7696.028389845242,12220.86156324185,21663.877169784544,31762.21911496106
9417.35696853696,7841.167595212156,12555.976804512513,22298.180402520225,32576.248722463486
9592.576308009524,7990.103316457521,12901.489823605008,22947.87365390644,33399.97963316456
9771.983018933835,8142.954768950806,13257.674673379564,23612.987907397848,34232.81376117133
9955.694716924863,8299.844836634005,13624.806985850792,24293.526522724263,35074.11617832175
10143.832258535753,8460.900148649096,14003.163456035323,24989.46361111397,35923.21614756487
10336.519799063506,8626.251153683867,14393.021277239,25700.742449759724,36779.40836577356
10533.884847997777,8796.032191578523,14794.657525489663,26427.273950146424,37641.95441120099
10736.058321708137,8970.381561699402,15208.348490921417,27168.93519537393,38510.084388758485
10943.174592932186,9149.441587548525,15634.368954057849,27925.56806194221,39382.9987643712
11155.371536592238,9333.35867703851,16072.99140513041,28696.97794159908,40259.87037789171
11372.790571432066,9522.283377821725,16524.485204807555,29482.932578767664,41139.84662244648
11595.576696927474,9716.3704270203,16989.11568500507,30283.161038758568,42022.051776677115
11823.878524885133,9915.778794660097,17467.143188801132,31097.35282142477,42905.589475131404
12057.848305103487,10120.671720066506,17958.822048894537,31925.15713413353,43789.545301065984
12297.641944427594,10331.216740433792,18464.399504522524,32766.182336913804,44672.989485144535
12543.419018486684,10547.585710731848,18984.11455729736,33619.99557140116,45554.97969294845
12795.342775359246,10769.954814065664,19518.196767027704,34486.1225837606,46434.5638838515
13053.580130365666,10998.5045615529,20066.86498926043,35364.047750145175,47310.78322363323
13318.301651143302,11233.41978073442,20630.32605700784,36253.21431147071,48182.675033201594
13589.681532113458,11474.889591481402,21208.773409909707,37153.02482238723,49049.27575594575
13867.897557404644,11723.107368310975,21802.385674912497,38062.84181734104,49909.62392652732
14153.13105125185,11978.270687970737,22411.32520342133,38981.98869458359,50762.76312432372
14445.566814848164,12240.58126110095,23035.736570783905,39909.75081693413,51607.74489524498
14745.393048583046,12510.244846732776,23675.7450448872,40845.376826077656,52443.6316262393
15052.801258561878,12787.471148331182,24331.455031573863,41788.08016521475,53269.49935747094
15367.98614626436,13072.473690043887,25002.94850550065,42737.0408030064,54084.440517885305
15691.145480165893,13365.469671772526,25690.283435948542,43691.40715000325,54887.56657066322
16022.479948116834,13666.679801640728,26393.492217936186,44650.29815713744,55678.01055590201
16362.192989250416,13976.328104396527,27112.580119766026,45612.805584403926,56454.92951874223
16710.49060417196,14294.641704254736,27847.523758826745,46577.99642657804,57217.50681208166
17067.58114217086,14621.850580659628,28598.26961806805,47544.91548171432,57964.95426398029
17433.675064193616,14958.187295431202,29364.73261603643,48512.58804724768,58696.514200860496
17808.984680321933,15303.886689750345,30146.79474369583,49480.02272776999,59411.4613186415
18193.723860515976,15659.185549441554,30944.303781441704,50446.21433797449,60109.10439501539
18588.107717410003,16024.32223702791,31757.072109736808,51410.14688383815,60788.78783716833
18992.35225998729,16399.53628906362,32584.87562664469,52370.79660483599,61449.89306037085
19406.67401701463,16785.06797729665,33427.45278520495,53327.13505983956,62091.83969399873
19831.28962918459,17181.157832279736,34284.50376308208,54278.13223933169,62714.086612693565
20266.415408997884,17588.046128134356,35155.689776228726,55222.7596866606,63316.13279152102
20712.266867519,18005.972327281215,36040.63254744101,56159.99361124843,63897.51798512527
21169.05820725721,18435.17448408424,36938.91393965884,57088.81797695462,64457.82323200034
21637.00178056324,18875.888606515146,37850.07576269219,58008.22754916805,64996.67118609189
