D=0.5,D=0.6,D=0.7,D=0.8,D=0.9
4.928407465943463,4.90221993670574,4.878143446850579,4.855858563841748,4.83511408329595
5.019477820958397,4.991692054105039,4.9661688196927765,4.942562882655816,4.920603521623832
5.111159705934764,5.08169615491067,5.054655760177619,5.029665740821682,5.006434601797033
5.203473614657698,5.172249369650666,5.143618517585744,5.117178887917801,5.092616886350274
5.296441009075561,5.263369655588927,5.233072051682891,5.205114687502641,5.179160471393853
5.3900843384705714,5.355075808713017,5.323032039009965,5.293486118867977,5.266075984766402
5.484427060989814,5.447387477655809,5.413514880777684,5.382306780142741,5.353374585343406
5.579493667606124,5.540325179593726,5.504537712388517,5.471590892755138,5.441067963498189
5.675309708584948,5.63391031816931,5.596118414612315,5.561353307263587,5.529168342714222
5.771901822540244,5.728165203490974,5.688275626445864,5.651609510569887,5.617688482349867
5.869297768169713,5.823113074268114,5.781028759690508,5.742375634530942,5.706641681558855
5.9675264587672086,5.918778122145259,5.874398015286005,5.833668465988341,5.796041784372036
6.066617999618031,6.015185518304714,5.968404401442966,5.925505458238128,5.8859031859482185
6.166603728391131,6.112361442413094,6.063069753620537,6.017904743966239,5.976240840004182
6.267516258650844,6.210333113993426,6.158416756400448,6.11088514967827,6.067070267436316
6.369389526619856,6.309128826310965,6.254468967313192,6.204466211655562,6.158407566148691
6.472258841334604,6.408777982867715,6.351250842676951,6.298668193472994,6.250269422104828
6.576160938344207,6.509311136607714,6.448787765514853,6.393512105117409,6.342673121622912
6.681134037114484,6.610760031942599,6.547106075621431,6.489019723749254,6.435636564936775
6.787217902309457,6.713157649714711,6.646233101854546,6.58521361615378,6.529178281047593
6.894453909134136,6.816538255223112,6.746197196734724,6.682117162932086,6.62331744389396
7.002885112934264,6.920937449446348,6.847027773439787,6.779754584486361,6.718073889870808
7.112556323261097,7.026392223604642,6.948755345288753,6.878150968857867,6.8134681367304895
7.223514182622187,7.132941017213368,7.05141156781545,6.9773323014806286,6.909521403902359
7.3358072501525395,7.240623779789285,7.155029283538883,7.077325496918298,7.0062556342702065
7.449486090454398,7.349482036380926,7.259642569544379,7.17815843265639,7.103693517450106
7.564603367868281,7.459558957104901,7.365286787996669,7.279859985026968,7.2018585146144884
7.681213946452651,7.570899430880531,7.471998639713546,7.382460067347901,7.300774884911627
7.799374995964765,7.683550143566299,7.57981622093645,7.485989670364054,7.400467713533209
7.919146104150729,7.79755966071293,7.6887790834422685,7.590480905083181,7.500962941486252
8.040589395668496,7.912978515159596,7.798928298148878,7.695967048104841,7.602287397129322
8.163769657983371,8.02985929971158,7.910306522375353,7.802482589546432,7.704468829536824
8.288754474591448,8.148256765149883,8.022958070926416,7.910063283676318,7.8075359437590315
8.415614365942055,8.268227923835374,8.136928991179499,8.018746202370057,7.911518438049535
8.544422938445633,8.389832159182383,8.252267142361728,8.128569791511945,8.016447043135924
8.675257041968193,8.513131341288743,8.369022279213162,8.239573930470362,8.122353563613673
8.808196936227345,8.638189949021216,8.487246140241686,8.351799994781791,8.229270921547506
8.943326466517556,8.765075198866857,8.606992540783942,8.465290922184803,8.337233202368868
9.08073324920328,8.893857180871795,8.728317471095613,8.580091282151782,8.4462757031625
9.220508867427542,9.024609001999217,8.851279199702958,8.696247349072584,8.556434983439575
9.362749077489848,9.15740693724742,8.975938382255864,8.81380717925066,8.667748918499264
9.507554026350151,9.292330588876624,9.102358176130412,8.932820691878412,8.78025675548508
9.655028480714584,9.429463054099305,9.23060436103609,9.053339754164517,8.893999172246671
9.805282068152383,9.568891101592522,9.360745465889025,9.17541827079162,9.009018339122045
9.958429530681425,9.710705357192118,9.4928529022177,9.299112277888112,9.12535798375941
10.114590991240236,9.855000499126229,9.627001104371352,9.424480041702305,9.243063459101705
10.273892233436465,10.001875463139717,9.763267676803228,9.551582162171474,9.36218181466072
10.43646499492345,10.151433657850149,9.901733548700768,9.680481681581318,9.482761871211013
10.60244727470634,10.303783190659374,10.042483136232203,9.811244198513512,9.604854299036916
10.771983654614775,10.45903710452169,10.185604512673365,9.9439379872799,9.728511699868388
10.945225635098293,10.617313625838229,10.331189586669227,10.078634123041104,9.85378869264335
11.122331985400598,10.778736423706995,10.479334288871378,10.215406612804935,9.980742003235315
11.30346910804673,10.943434880706691,10.630138767173923,10.354332532495071,10.10943055828537
11.488811417429348,11.111544375328746,10.78370759074628,10.49549217027344,10.239915583276797
11.6785417321035,11.283206576093834,10.940149963030004,10.638969176289326,10.37226070498858
11.872851680188774,11.458569747294131,11.099579943828092,10.784850719014592,10.50653205846053
12.071942117029282,11.637789066188608,11.262116680566994,10.933227648306476,10.64279839859762
12.276023553970417,11.821026951342658,11.427884648753226,11.084194665317092,10.781131216533895
12.485316596771384,12.00845340164256,11.59701390157605,11.237850499340745,10.921604860866902
12.700052391778218,12.200246345326246,11.769640328523575,11.394298091656172,11.064296663861438
12.920473077527117,12.396591998150967,11.945905922780089,11.553644786379609,11.209287072706317
13.146832238926258,12.597685229561948,12.125959057055203,11.716002528295316,11.356659785889223
13.3793953605688,12.80372993542952,12.309954767358404,11.881488067571846,11.506501894732128
13.618440275053937,13.014939415581557,12.498055044073125,12.05022317120341,11.658904030102725
13.86425760143042,13.231536753967877,12.690429129500306,12.222334840935266,11.813960514285075
14.117151168021229,13.453755198849874,12.887253820829017,12.39795553733828,11.971769517954739
14.377438412934175,13.681838539905977,13.08871377724886,12.577223409589354,12.132433222159182
14.645450754506864,13.916041478577764,13.2950018296417,12.76028253038953,12.296057985152451
14.9215339227728,14.156629987347696,13.506319290975892,12.947283135308272,12.462754513873119
15.20604824176878,14.40388165293325,13.722876265171138,13.138381865679062,12.632638039785425
15.499368851134498,14.658085997600857,13.94489195180293,13.3337420139856,12.805828498724198
15.801885853990283,14.9195447719435,14.172594943569306,13.533533770467784,12.982450714293607
16.11400437652982,15.188572211527728,14.406223512946015,13.737934469439788,13.162634584266774
16.436144523148783,15.46549524879972,14.646025883906882,13.94712883354704,13.346515269316582
16.768741209272466,15.750653670549683,14.89226048398186,14.161309213892183,13.534233383276305
17.112243852378505,16.04440021007539,15.14519617126504,14.380675823630511,13.725935183980651
17.467115900077555,16.347100561969672,15.405112430268218,14.605436962270728,13.92177276357206
17.833834172568775,16.659133306197674,15.672299529744262,14.835809227515568,14.12190423697224
18.212887995393803,16.98088972684812,15.9470586347809,15.07201771103789,14.326493927013605
18.60477809725087,17.312773509664833,16.22970186459552,15.314296174110218,14.535712544498208
19.0100152467914,17.65520030122448,16.520552286552395,15.562887198489712,14.749737361201756
19.429118601909387,18.00859711146467,16.819943835987047,15.818042307407111,14.968752373566279
19.862613745165827,18.37340154023429,17.128221150472623,16.080022050919233,15.192948454526329
20.31103037979262,18.75006080769367,17.44573930621948,16.349096049263835,15.422523490589585
20.774899662327343,19.13903056780544,17.772863443385592,16.62554298720819,15.657682500943519
21.254751150476693,19.54077348390478,18.10996826622117,16.90965055171581,15.898637734985758
21.75110934842532,19.95575754550717,18.45743740321126,17.201715304578983,16.145608744278064
22.26448983661794,20.38445410619498,18.815662611756345,17.502042480990333,16.39882242450448
22.795394979145776,20.827335623720067,19.185042811490742,17.810945704370056,16.65851302257594
23.34430920933046,21.28487308546609,19.565982930135693,18.128746607145104,16.924922103570694
23.91169390294425,21.757533105228628,19.95889254587773,18.455774346615154,17.198298471737637
24.49798185870216,22.245774680980897,20.36418431071808,18.792365004563703,17.478898039324765
25.10357141711123,22.75004560797115,20.782272140121943,19.13886085891137,17.76698363653661
25.7288202612881,23.27077854719608,21.21356915567858,19.49560951549679,18.06282475548277
26.37403895669821,23.8083867560332,21.65848536942968,19.862962888046308,18.366697220567612
27.0394843005812,24.36325949557662,22.117425101099947,20.24127601459852,18.67888277740377
27.72535256567539,24.93575713794042,22.59078412272385,20.63090569912752,18.999668592026474
28.43177273623311,25.526206006353068,23.07894652914712,21.032208967905365,19.329346651962208
29.158799846661584,26.13489299108788,23.58228133761554,21.44554133130573,19.668213060585572
29.90640854383024,26.76205999491749,24.101138825143945,21.8712548433207,20.016567216207342
30.67448700254636,27.40789827254372,24.635846618556823,22.309695953082947,20.374710867501015
31.46283132933803,28.072542738979955,25.186705558942904,22.76120314518873,20.74294703722275
32.27114059198198,28.756066331745245,25.753985369666765,23.22610436862905,21.121578806739606
33.09901261075966,29.45847452053124,26.33792016488629,23.70471425766835,21.510907954682747
33.945940641937305,30.17970006527243,26.93870384354824,24.197331152058183,21.911233444113716
34.81131107431942,30.919598128846527,27.55648542184704,24.704233928514107,22.322849753959733
35.69440224596783,31.67794185354701,28.191364364869496,25.22567866037079,22.746045052159992
36.59438447053303,32.45441851065949,28.843385985315138,25.7618951276923,23.181099209986563
37.51032134150101,33.24862632967464,29.51253698346532,26.31308320575272,23.62828165937017
38.44117235855777,34.06007210773005,30.19874120765485,26.879409165591216,24.0878490977733
39.38579689387845,34.888169690755824,30.90185571806803,27.461001926132163,24.560043048199674
40.3429594882162,35.73223940560071,31.621667238454343,28.057949302968584,25.045087285286034
41.31133643801505,36.59150850735949,32.357889080100804,28.670294304138388,25.543185142050156
42.28952360624842,37.46511268855469,33.11015861992905,29.29803152786766,26.054516715712833
43.27604536214056,38.35209867719589,33.87803540980477,29.94110372109715,26.57923599499881
44.26936452918566,39.25142792958583,34.66099998703626,30.5993985604348,27.117467935363315
45.26789319772018,40.16198140166096,35.4584534466706,31.272745718791164,27.669305512581424
46.27000423843868,41.08256536028221,36.269717824733135,31.96091428118346,28.234806788957847
47.274043337299496,42.01191817387641,37.09403732824907,32.66361057190205,28.813992029933992
48.27834136076001,42.94871800081018,37.93058043305884,33.38047645233032,29.406840911949764
49.28122685359858,43.89159127446602,38.77844285448106,34.11108814415901,30.0132898649194
50.28103846995639,44.83912186674874,39.63665137922193,34.8549556265613,30.633229594467597
51.27613714173209,45.78986079718253,40.5041685300402,35.611522648179154,31.266502830018158
52.26491779696737,46.74233634329157,41.379898018027326,36.3801673856578,31.912902344823014
53.24582045406871,47.69506439992905,42.26269092141858,37.16020377015217,32.57216929297873
54.21734053513694,48.64655893086781,43.15135251506036,37.95088349196414,33.24399190634323
55.1780382626778,49.595342355415966,44.04464966143219,38.75139868153726,33.92800459101449
56.12654702776974,50.53995571607594,44.941318662824486,39.56088525274944,34.623787458678585
57.06158064350279,51.47896848020381,45.84007346521353,40.378426882131535,35.33086632272991
57.98193942425978,52.41098783899996,46.73961409779842,41.20305958563184,36.04871318270176
58.88651505827334,53.33466738060497,47.63863522824267,42.03377684316652,36.7767472133479
59.77429426698843,54.24871503011581,48.53583471249031,42.869535210747145,37.51433626684435
60.64436126930306,55.15190016741827,49.42992201961553,43.70926035073585,38.26079888822023
61.49589909108176,56.04305985323683,50.31962641644294,44.551853402985685,39.01540683548267
62.32818977990669,56.92110411408314,51.203704803488016,45.39619761347748,39.7773880871903
63.14061360147535,57.785020257191405,52.08094910287885,46.24116513271607,40.545930311674475
63.93264730715052,58.6338762064417,52.95019311002464,47.08562389369684,41.32018476392574
64.7038615718467,59.466822869126894,53.8103187335285,47.92844447874592,42.09927056856282
65.45391770776365,60.28309556072704,54.66026156179059,48.76850688596219,42.88227934047414
66.1825637626308,61.08201453022331,55.49901570947387,49.60470710928362,43.66828008883609
66.88963011138343,61.86298464162133,56.32563791206324,50.435963451245,44.456324345410316
67.57502464789302,62.625494278076026,57.1392508516996,51.26122249412067,45.24545145441481
68.23872767891065,63.36911354323838,57.93904571190612,52.07946466314379,46.03469395892923
68.88078661615991,64.0934918401928,58.72428397237584,52.8897093246128,46.823083017776014
69.50131055494785,64.79835491172399,59.4942984673479,53.69101937166283,47.609653787123214
70.1004648191421,65.48350142681367,60.24849374201543,54.48250526100139,48.393450702653716
70.67846554325624,66.14879919744475,60.98634575070436,55.263328474688265,49.17353260097592
71.23557435302091,66.794181107245,61.70740094813006,56.032704391786986,49.948977622917816
71.77209319647923,67.41964082951803,62.41127483083651,56.78990456515638,50.71888784632572
72.28835936856545,68.02522840707675,63.097649989972886,57.53425840853623,51.48239360183135
72.78474076349579,68.61104576030098,63.7662737389381,58.265154308198,52.23865743158876
73.26163138126016,69.17724218325708,64.41695538024703,58.98204018160393,52.986877658033016
73.7194471071535,69.72400988079215,65.04956317539508,59.68442351261483,53.72629153708603
74.1586217766876,70.2515795924701,65.66402107970146,60.37187089872095,54.4561779777423
74.57960353240722,70.76021634223957,66.26030530128682,61.044007150497,55.17585981742228
74.98285147409993,71.25021534597317,66.83844073968824,61.70051398699939,55.88470564971246
75.36883259961701,71.72189810261533,67.39849735532769,62.34112837316365,56.5821312079621
75.73801902997603,72.17560868871922,67.9405865163174,62.9656405464874,57.2676003145422
76.09088550954448,72.61171027070394,68.46485736407703,63.57389178048993,57.940625411282554
76.42790716985058,73.03058184426284,68.97149323411014,64.16577193173099,58.600767691603345
76.74955754386971,73.4326152060212,69.46070816317236,64.74121681567156,59.24763685909105
77.05630681642799,73.81821215877494,69.93274350907623,65.30020545449656,59.880890540704215
77.34862029558526,74.18778194842815,70.38786470460738,65.84275723732347,60.500233385426505
77.62695708944516,74.5417389280592,70.82635816254532,66.36892903012004,61.10541588102983
77.89176897273303,74.88050044234872,71.24852834464126,66.87881226926865,61.69623292270492
78.14349942762873,75.20448492385765,71.65469500363824,67.37253006915569,62.272522167714314
78.38258284369107,75.51411019130624,72.0451906040456,67.85023437053225,62.83416220998786
78.6094438622224,75.80979193903029,72.4203579244056,68.31210315277254,63.38107060778883
78.82449685105372,76.09194240613424,72.78054784120964,68.7583377296234,63.91320179630876
79.02814549645234,76.36096921347855,73.12611729242285,69.18916014465195,64.43054491538476
79.22078249963509,76.61727435648908,73.45742741673644,69.60481067940408,64.93312158055473
79.40278936618657,76.86125334182114,73.77484186316518,70.00554548432127,65.42098362345418
79.5745362775143,77.0932944561151,74.0787252644117,70.39163433974856,65.89421082518555
79.73638203430471,77.31377815541131,74.36944186650258,70.76335855191742,66.35290866382678
79.88867406276165,77.52307656422254,74.64735430653158,71.1210089866094,66.7972060947488
80.03174847520356,77.72155307376664,74.91282252989289,71.46488424129687,67.22725337993607
80.16593017735852,77.90956202941909,75.16620283812351,71.79528895491036,67.64321998009271
80.29153301542199,78.08744849803688,75.40784705836973,72.11253225298417,68.04529252100687
80.40885995662725,78.25554810641594,75.63810182552392,72.41692632476956,68.4336728434654
80.5182032977206,78.41418694276135,75.85730796821936,72.70878512795917,68.80857614398097
80.61984489633093,78.56368151366244,76.06579999010249,72.98842321591884,69.1702292117291
80.71405642077663,78.70433874966604,76.26390563810358,73.25615468175427,69.51886876540169
80.80109961436264,78.83645605312245,76.45194554978228,73.51229221312946,69.8547398921708
80.88122657068715,78.96032138253778,76.63023297221899,73.75714625148278,70.17809458961939
80.95468001690378,79.07621336819686,76.79907354534328,73.9910242491361,70.4891904103326
81.02169360227236,79.18440145432292,76.95876514302746,74.21423001774444,70.78828920784443
81.08249218968169,79.28514606351096,77.10959776571595,74.42706316157299,71.07565598179308
81.1372921481436,79.37869877961076,77.2518534788036,74.62981858919876,71.35155781944212
81.18630164454177,79.46530254564273,77.38580639141212,74.8227860974026,71.61626293016249
81.22972093317252,79.5451918737066,77.51172267063767,75.00625002123216,71.8700397690302
81.26774264184174,79.61859306418818,77.62986058675244,75.18048894446594,72.11315624536347
81.30055205348356,79.6857244318866,77.74047058523455,75.34577546498402,72.34587901178938
81.32832738244505,79.74679653697314,77.84379538187237,75.50237600984457,72.56847282928088
81.35124004473879,79.80201241895513,77.94007007754102,75.6505506951691,72.7812000035304
81.36945492170396,79.85156783205625,78.02952228957739,75.79055322624843,72.98431988801369
81.3831306166383,79.89565148063889,78.11237229698827,75.9226308335907,73.1780884491389
81.39241970406911,79.93444525348733,78.18883319701146,76.04702424093804,73.3627578889608
81.39746897142429,79.96812445594335,78.25911107081427,76.16396766157678,73.538576321061
81.3984196529437,79.99685803904089,78.32340515635723,76.27368881955499,73.7057874953441
81.39540765574058,80.02080882492373,78.38190802667452,76.37640899269887,73.86463056767153
81.3885637779811,80.0401337279531,78.43480577202727,76.47234307458378,74.01533991044167
81.37801391920074,80.05498397102008,78.48227818457204,76.56169965286695,74.15814496042417
81.3638792828184,80.06550529667365,78.52449894435657,76.64468110162568,74.29327010036165
81.34627657094482,80.07183817275931,78.5616358056084,76.7214836855665,74.42093457106152
81.32531817161126,80.07411799233671,78.5938507824207,76.79229767417861,74.54135241090971
81.30111233856876,80.07247526770927,78.62130033306441,76.85730746409757,74.65473241994555
81.2737633638279,80.06703581845467,78.64413554226851,76.91669170812412,74.76127814584022
81.24337174312429,80.05792095339349,78.6625023009103,76.9706234495082,74.86118788931826
81.21003433450741,80.04524764647462,78.67654148264766,77.01927026026004,74.95465472675177
81.17384451025896,80.0291287065922,78.6863891171051,77.06279438238977,75.0418665478394
81.13489230235349,80.00967294137872,78.69217655929647,77.10135287110433,75.12300610645536
81.09326454167817,79.98698531504458,78.69403065503005,77.135097739107,75.19825108291812
81.04904499123026,79.96116710035595,78.69207390209695,77.1641761012506,75.26777415608359
81.00231447351196,79.93231602486019,78.68642460709289,77.18873031889123,75.33174308381287
80.95315099234078,79.90052641148263,78.67719703776577,77.20889814337647,75.39032079050082
80.90162984929198,79.8658893136302,78.66450157081877,77.22481285818029,75.44366546047847
80.84782375498612,79.82849264494618,78.64844483513134,77.2366034192674,75.49193063622009
80.79180293543136,79.78842130386755,78.62912985038787,77.24439459333315,75.53526532039481
80.73363523362525,79.74575729314132,78.60665616112848,77.24830709362179,75.57381408090326
80.67338620661594,79.70057983445962,78.58111996625655,77.24845771307649,75.60771715813229
80.61111921821728,79.65296547837511,78.55261424405502,77.24495945461986,75.63711057374611
80.54689552756646,79.60298820965966,78.52122887277848,77.23792165840338,75.66212624040988
80.480774373707,79.55071954826808,78.48705074689991,77.22745012589999,75.68289207191285
80.41281305637362,79.49622864606846,78.45016388910115,77.2136472407452,75.69953209322337
80.3430670131495,79.43958237949825,78.41064955810441,77.19661208625952,75.7121665500665
80.27158989316011,79.380845438303,78.36858635244838,77.17644055960936,75.72091201766882
80.19843362746154,79.32008041051164,78.32405031031755,77.15322548258443,75.72588150836327
80.12364849627504,79.25734786379881,78.27711500553727,77.12705670898798,75.72718457779034
80.04728319321357,79.19270642338122,78.2278516398492,77.09802122865194,75.72492742947165
79.96938488663993,79.12621284659069,78.17632913158391,77.06620326810292,75.71921301756693
79.88999927829019,79.05792209426284,78.12261420084774,77.031684387916,75.71014114765724
79.80917065929057,78.9878873990758,78.06677145134145,76.99454357680374,75.69780857542565
79.7269419636901,78.91616033096912,78.00886344892737,76.95485734249553,75.68230910313173
79.64335481962608,78.84279085976831,77.94895079706065,76.91269979946965,75.66373367379872
79.55844959823419,78.76782741513662,77.887092209199,76.86814275360545,75.64217046305225
79.47226546040966,78.69131694397042,77.82334457830304,76.82125578382828,75.61770496856685
79.38484040152157,78.61330496535088,77.75776304353747,76.77210632082252,75.59042009709219
79.29621129417706,78.53383562315983,77.69040105428071,76.72075972289143,75.56039624904459
79.206413929128,78.45295173646349,77.62131043154797,76.66727934904398,75.527711400661
79.11548305440839,78.37069484776374,77.55054142693007,76.61172662939022,75.49244118372339
79.023452412786,78.28710526921225,77.47814277914736,76.5541611329276,75.45465896286989
78.93035477760878,78.20222212687894,77.40416176831508,76.49464063280075,75.41443591051731
78.8362219871215,78.11608340316238,77.32864426801339,76.4332211691168,75.37184107942576
78.74108497732536,78.02872597742575,77.25163479525251,76.3699571093983,75.32694147294185
78.6449738134494,77.94018566493868,77.17317655841994,76.30490120675428,75.27980211296172
78.5479177200991,77.85049725420136,77.09331150329393,76.23810465584941,75.23048610565878
78.44994511014464,77.75969454272422,77.01208035720431,76.16961714674943,75.17905470502441
78.35108361240802,77.66781037133303,76.92952267141854,76.09948691671973,75.12556737427224
78.25136009820531,77.57487665706618,76.84567686182824,76.02776080005226,75.07008184515868
78.15080070679775,77.48092442472782,76.76058024800821,75.95448427599412,75.01265417527397
78.04943086980256,77.38598383715755,76.67426909071729,75.87970151484907,74.9533388033586
77.9472753346119,77.29008422427489,76.5867786279076,75.80345542232178,74.89218860270141
77.84435818686593,77.19325411095346,76.49814310930601,75.72578768217194,74.82925493267501
77.74070287202389,77.09552124377794,76.40839582962887,75.64673879724398,74.76458768846528
77.63633221607462,76.99691261673378,76.31756916048893,75.56634812893547,74.69823534905046
77.53126844542615,76.89745449587791,76.22569458105033,75.48465393516572,74.63024502348583
77.42553320601189,76.79717244303568,76.13280270748567,75.40169340690368,74.56066249554867
77.3191475816492,76.69609133856797,76.03892332128648,75.31750270331233,74.48953226679798
77.2121321116842,76.59423540324967,75.94408539647647,75.23211698556487,74.41689759810205
77.10450680795519,76.49162821929913,75.84831712577464,75.14557044938562,74.34280054968644
76.99629117110534,76.3882927505962,75.7516459457533,75.05789635636702,74.26728201975345
76.88750420627385,76.2842513621247,75.65409856103403,74.96912706411204,74.19038178172327
76.77816443819319,76.17952583867367,75.55570096756297,74.87929405524916,74.11213852014562
76.66828992571907,76.0741374028295,75.45647847500449,74.78842796536583,74.03258986532947
76.55789827581795,75.9681067322906,75.35645572829111,74.6965586099039,73.95177242673715
76.44700665703617,75.86145397653341,75.25565672836545,74.60371501005933,73.86972182518788
76.33563181247325,75.75419877285866,75.15410485214858,74.50992541772635,73.78647272391426
