"fixed_sym_D_0.4_ooo","fixed_asym_D_0.4_oog","fixed_asym_D_0.4_ogg","fixed_sym_D_0.4_ggg"
3106.512411424601,2573.081458487852,2007.995161744933,612.9044229130583
3127.631583761088,2589.3827363344108,2020.160751366327,614.7426476828045
3148.907604095303,2605.788633474939,2032.378300103236,616.5708678416646
3170.3426486840563,2622.3004916790114,2044.648421898927,618.3890370882781
3191.9389263733174,2638.9196720292875,2056.971740195531,620.1971100055706
3213.698679098387,2655.6475551951376,2069.348888006241,621.9950420542816
3235.624182393846,2672.485541711827,2081.780507989616,623.7827895664625
3257.7177459134136,2689.435052265333,2094.267252526026,625.5603097389474
3279.981713959834,2706.497527982884,2106.809783796284,627.3275606267987
3302.4184660249107,2723.6744307292856,2119.408773862492,629.0845011367311
3325.030417339814,2740.967243409133,2132.0649047511583,630.8310910205153
3347.820019435784,2758.37747027498,2144.778868538603,632.5672908683653
3370.78976071535,2775.9066372415496,2157.55136743871,634.2930621023108
3393.942167034196,2793.5562922060835,2170.383113893053,636.0083669695576
3417.2798022937864,2811.328005374897,2183.27483066344,637.7131685358381
3440.805269044884,2829.223369596244,2196.2272509269083,639.4074306787539
3464.521209102081,2847.244000699573,2209.2411183732206,641.0911180811141
3488.4303041694643,2865.391537841264,2222.317187304889,642.7641962242698
3512.5352764775434,2883.6676438569434,2235.4562227397755,644.4266313814476
3536.8388894315563,2902.0740056204595,2248.659000516301,646.078390611085
3561.3439482712806,2920.6123344096195,2261.9263074013097,647.7194417501684
3586.053300742471,2939.2843662787823,2275.258941200622,649.3497534075767
3610.969837780039,2958.091862438398,2288.6577108723195,650.9692949574319
3636.096494203098,2977.0366096415964,2302.1234366428034,652.5780365324584
3661.436249421988,2996.1204205779195,2315.6569501256618,654.1759490173546
3686.9921281573993,3015.3451342742974,2329.259094443391,655.7630040421751
3712.767201171707,3034.7126165033687,2342.9307243520093,657.3391739757292
3738.764586012624,3054.2247601992453,2356.672706368607,658.9044319189943
3764.987447769292,3073.883485880825,2370.485918901872,660.4587516985479
3791.438999840911,3093.690742082757,2384.37125238563,662.0021078600182
3818.122504718008,3113.648505794154,2398.329609415455,663.5344756615564
3845.041274776452,3133.758782905175,2412.361904888368,665.0558310673305
3872.1986730843146,3154.0236086615632,2426.469066145696,666.5661507410438
3899.598114221657,3174.445048127264,2440.652033119112,668.065412039478
3927.243065113346,3195.0251966552123,2454.911758479913,669.5535930060635
3955.1370458749807,3215.7661803664205,2469.249207791572,671.0306723644767
3983.283630672,3236.6701566374486,2483.665359665618,672.4966295122676
4011.686448592055,3257.739314596388,2498.161205920878,673.9514445145171
4040.349184530715,3278.9758756274555,2512.737751746139,675.3950980975256
4069.2755800905575,3300.3820938843164,2527.396015866269,676.8275716425355
4098.469434493711,3321.9602568122373,2542.1370307118414,678.248847179486
4127.934605507887,3343.7126856791883,2556.961842592321,679.6589073808038
4157.6750103859495,3365.641736116001,2571.8715118728483,681.0577355552296
4187.694626819045,3387.749798665694,2586.8671131546776,682.4453156416805
4217.997493903321,3410.0392993420714,2601.9497354593173,683.8216322031517
4248.587713120243,3432.51270019772,2617.120482416418,685.186670420655
4279.469449330513,3455.1724999014923,2632.3804724554666,686.5404160871987
4310.646931781575,3478.021234325613,2647.73083900133,687.882855601806
4342.124455128696,3501.0614771424844,2663.172730673705,689.2139759635761
4373.90638046958,3524.2958404313376,2678.7073114905247,690.5337647657858
