fixed_asym_D=0.1 mm/w,fixed_sym_D=0.1 mm/w
84912.63349802606,27599.863383588898
85374.693844948,28142.4221696498
85817.7295691081,28694.660129332708
86241.72131506159,29256.582588630677
86646.67274023862,29828.183023761627
87032.60976835793,30409.442517637697
87399.57980607079,31000.329227381215
87747.65092796931,31600.797865859862
88076.91103497913,32210.78920030363
88387.46699101366,32830.22957113805
88679.4437425983,33459.030434220724
88952.98342598205,34097.08792969929
89208.24446604385,34744.282480717724
89445.40067107601,35400.47842518255
89664.64032728849,36065.523683760606
89866.16529663115,36739.2494672142
90050.19012127708,37421.47002608753
90216.94113785264,38111.982445640155
90366.65560424114,38810.56648877827
90499.58084152942,39516.984489563874
90615.97339341127,40230.98129968541
90716.09820511274,40952.28429005243
90800.22782365956,41680.60340943237
90868.64162107324,42415.63130178072
90921.6250418534,43157.04348362896
90959.46887589004,43904.4985825889
90982.4685577415,44657.638637710195
90990.92349302056,45416.089462091404
90985.13641244886,46179.46106779744
90965.41275396806,46947.34815277914
90932.06007313955,47719.330649127485
90885.38748191732,48494.97433162853
90825.70511574498,49273.83148521729
90753.32362880676,50055.441629564295
90668.55371715096,50839.33229866833
90571.70566930594,51625.01987297766
90463.08894392112,52412.01046122157
90343.01177388684,53199.80082880771
90211.78079631989,53987.87936933157
90069.70070774354,54775.72711545449
89917.07394374057,55562.81878513926
89754.20038231724,56348.62385898944
89581.37707018295,57132.60768422285
89398.89797112344,57914.23260062298
89207.0537356264,58692.9590836563
89006.13149090415,59468.24689982033
88796.41465045072,60239.55626919803
88578.18274226674,61006.349030139754
88351.71125488788,61768.089800975446
88117.2715003574,62524.247133676865
87875.13049329277,63274.29465444305
87625.55084520858,64017.71218627119
87368.79067327268,64753.98684869875
87105.10352269032,65482.614130060545
86834.73830192996,66203.0989277941
86557.93923002615,66914.95655254721
86274.94579521684,67617.71369209043
85985.9927241967,68310.90933131169
85691.30996129227,68994.09562486842
85391.12265689034,69666.83871939045
85085.65116447626,70328.71952246226
84775.11104566556,70979.33441596244
84459.71308263748,71618.29591169763
84139.66329740612,72245.2332476347
83815.16297738992,72859.7929234055
83486.40870676644,73461.63917412866
83153.5924031244,74050.45438196004
82816.90135894982,74625.93942514497
82476.51828750725,75187.81396469675
82132.62137270099,75735.81666916538
81785.38432252393,76269.70537828599
81434.9764257241,76789.25720660386
81081.56261134072,77294.26858846209
80725.30351078208,77784.55526600618
80366.35552213804,78259.95222210573
80004.87087643897,78720.3135603159
79640.99770559161,79165.51233420004
79274.88011173999,79595.44032850827
78906.65823781658,80010.00779485579
78536.46833906505,80409.14314466849
78164.44285533125,80792.79260226243
77790.71048393396,81160.91982099906
77415.39625294079,81513.50546550953
77038.62159468768,81850.54676301079
76660.5044193933,82172.05702674393
76281.15918873122,82478.06515455297
75900.69698923407,82768.61510559123
75519.22560541437,83043.76535809436
75136.84959249683,83303.58835109432
74753.67034866614,83548.16991287112
74369.78618674308,83777.60867884714
73985.29240521016,83992.01550152758
73600.28135851579,84191.51285497833
73214.84252659287,84376.23423621341
72829.06258353512,84546.32356573796
72443.02546538018,84701.93458936155
72056.81243695476,84843.23028326208
71670.50215774277,84970.38226414302
71284.17074674206,85083.57020618889
70897.89184628059,85182.98126638489
70511.73668476695,85268.80951962933
70125.77413835464,85341.25540493186
69740.07079150283,85400.52518385704
69354.6909964203,85446.83041224371
68969.69693138202,85480.38742610413
68585.14865791143,85501.41684248637
68201.10417682347,85510.14307596679
67817.61948312653,85506.79387132873
67434.74861978354,85491.59985287841
67052.54373033447,85464.79409074933
66671.05511038452,85426.6116844535
66290.33125796409,85377.28936385016
65910.41892276793,85317.06510762167
65531.36315428258,85246.17777927111
65153.20734881242,85164.86678058667
64775.9932954156,85073.37172245549
64399.76122076246,84971.93211285115
64024.549832929726,84860.78706176818
63650.39636414466,84740.17500282962
63277.33661249411,84610.33343125318
62905.40498261384,84471.49865782444
62534.63452537433,84323.90557849473
62165.05697657931,84167.78745919332
61796.70279469419,84003.37573542139
61429.60119762123,83830.8998261753
61063.78019853919,83650.5869617322
60699.26664082483,83462.66202481817
60336.086232074296,83267.34740467086
59974.26357724197,83064.86286350225
59613.822210915,82855.42541486406
59254.78462874128,82639.24921341726
58897.17231802877,82416.54545560856
58541.00578753425,82187.52229075991
58186.304596459,81952.38474208218
57833.08738266929,81711.33463713061
57481.37189015917,81464.57054722766
57131.17499577285,81212.28773538815
56782.51273520403,80954.6781122916
56435.40032828904,80691.93019985795
56089.85220361076,80424.22910199451
55745.88202242971,80151.7564820948
55403.50270195882,79874.69054688238
55062.72643799793,79593.2060362067
54723.56472694378,79307.47421841118
54386.02838719128,79017.66289090796
54050.12757994112,78723.9363856073
53715.87182942904,78426.45557886403
53383.270042591306,78125.37790561713
53052.330528181,77820.85737741254
52723.06101534928,77513.04460401292
52395.46867170562,77202.0868183118
52069.56012087049,76888.1279042828
51745.34145953407,76571.30842770751
51422.81827403379,76251.76566943887
51101.99565646374,75929.63366096868
50782.878220328246,75605.04322208065
50465.47011575193,75278.12200038169
50149.775044258175,74948.99451251584
49835.79627312761,74617.78218687612
49523.5366493481,74284.60340764027
49212.9986131672,73949.57355996655
48904.18421125811,73612.80507619586
48597.09510950954,73274.40748291553
48291.73260544994,72934.48744874955
47988.09764031604,72593.14883274864
47686.190810775646,72250.49273326171
47386.01238031418,71906.6175371784
47087.562290294285,71561.61896943997
46790.84017069761,71215.59014272272
46495.84535055761,70868.62160720563
46202.576868092016,70520.80140033957
45911.033480543294,70172.21509654242
45621.21367373534,69822.94585674992
45333.115671354375,69473.07447775749
45046.73744396168,69122.67944129404
44762.07671774586,68771.83696277317
44479.13098302187,68420.62103967232
44197.89750248396,68069.10349949448
43918.373319219536,67717.35404727161
43640.55526449061,67365.4403125725
43364.43996528951,67013.42789598163
43090.02385167512,66661.38041501929
42817.30316389602,66309.3595494758
42546.27395930644,65957.4250861366
42276.932119080935,65605.63496287698
42009.27335473358,65254.045312108516
41743.29321444713,64902.710503561335
41478.98708921757,64551.68318638893
41216.35021881943,64201.01433058421
40955.37769759676,63850.753267697524
40696.06448008488,63500.9477308494
40438.40538646769,63151.64389403218
40182.39510787518,62802.8864106966
39928.02821152576,62454.71845162071
39675.299145717785,62107.18174205993
39424.20224467458,61760.31659817822
39174.73173324718,61414.16196276163
38926.88173147877,61068.75544021643
38680.64625903488,60724.13333085508
38436.01923950299,60380.33066447413
38192.99450456552,60037.381233228945
37951.56579804955,59695.31762381097
37711.72677985698,59354.17124893377
37473.47102977842,59013.97237813484
37236.79205119421,58674.75016790054
37001.68327466578,58336.532691122244
36768.13806142036,57999.34696589187
36536.14970673226,57663.21898364572
36305.71144320356,57328.1737366656
36076.81644394704,56994.235244946656
35849.457825674275,56661.42658244148
35623.62865169145,56329.76990269041
35399.32193480562,55999.28646384795
35176.53064014395,55669.99665311559
34955.247687888324,55341.92001059119
34735.46595592788,55015.07525254542
34517.17828243168,54689.48029413563
34300.37746834389,54365.15227156765
34085.05627980353,54042.10756371606
33871.20745049114,53720.36181321347
33658.82368390424,53399.92994701921
33447.89765556371,53080.82619647802
33238.42201515312,52763.064116879075
33030.38938859268,52446.65660652581
32823.792380049985,52131.61592532668
32618.62357388904,51817.9537129173
32414.87553655953,51505.68100632378
32212.54081842798,51194.8082571776
32011.61195555232,50885.34534849167
31812.08147140169,50577.30161100744
31613.94187852286,50270.68583912283
31417.1856801548,49965.50630641035
31221.80537179296,49661.77078073489
31027.793442704577,49359.48653898046
30835.142377396467,49058.66038139492
30643.8446570366,48759.298645561736
30453.89276083077,48461.40722000756
30265.279167355708,48164.991557454276
30077.996355849704,47870.056687724085
29892.03680746212,47576.60723030594
29707.39300646284,47284.64740659155
29524.05744141281,46994.18105178903
29342.02260629678,46705.21162652206
29161.28100161936,46417.74222812231
28981.825135465275,46131.775601622736
28803.647524525037,45847.314150459104
28626.74069508681,45564.35994688713
28451.097183995596,45282.914742122266
28276.709539580486,45002.979976209106
28103.570322551062,44724.55678762731
27931.67210686366,44447.64602264064
27761.007480558423,44172.24824439565
27591.56904656796,43898.36374177641
27423.349423498417,43625.99253802154
27256.341246383672,43355.13439910955
27090.53716741352,43085.78884191849
26925.92985663646,42817.95514216578
26762.512002637915,42551.63234213377
26600.27631319448,42286.819258186675
26439.21551590491,42023.51448808422
