time,value_N
5.12,28.877425083920645
5.13,28.726339812452174
5.14,28.578139147807928
5.15,28.43279303121684
5.16,28.290271181505993
5.17,28.15054312739173
5.18,28.013578238419406
5.19,27.879345754573926
5.2,27.74781481458499
5.21,27.618954482952464
5.22,27.492733775718754
5.23,27.369121685016214
5.24,27.248087202418642
5.25,27.129599341126735
5.26,27.013627157018167
5.27,26.900139768593398
5.28,26.789106375848814
5.29,26.680496278109086
5.3,26.574278890850795
5.31,26.470423761549494
5.32,26.368900584582292
5.33,26.269679215217995
5.34,26.172729682726626
5.35,26.078022202639882
5.36,25.985527188193743
5.37,25.895215260984074
5.38,25.80705726086562
5.39,25.721024255124266
5.4,25.63708754695195
5.41,25.555218683252996
5.42,25.475389461810064
5.43,25.397571937837263
5.44,25.32173842994733
5.45,25.247861525559102
5.46,25.175914085770795
5.47,25.10586924972398
5.48,25.03770043848233
5.49,24.971381358448564
5.5,24.906886004342333
5.51,24.844188661760946
5.52,24.78326390934426
5.53,24.724086620564275
5.54,24.666631965159244
5.55,24.61087541023149
5.56,24.556792721027332
5.57,24.50435996141693
5.58,24.453553494091132
5.59,24.40434998049174
5.6,24.356726380491043
5.61,24.31065995183573
5.62,24.266128249369743
5.63,24.22310912405001
5.64,24.18158072176842
5.65,24.141521481992797
5.66,24.1029101362391
5.67,24.065725706386544
5.68,24.029947502846777
5.69,23.995555122597754
5.7,23.962528447092485
5.71,23.9308476400523
5.72,23.900493145153856
5.73,23.871445683618656
5.74,23.843686251713407
5.75,23.81719611816914
5.76,23.791956821526608
5.77,23.767950167415112
5.78,23.74515822577151
5.79,23.723563328005817
5.8,23.703148064119453
5.81,23.68389527978192
5.82,23.66578807337129
5.83,23.648809792983613
5.84,23.632944033416162
5.85,23.61817463312895
5.86,23.604485671188918
5.87,23.591861464200754
5.88,23.580286563228185
5.89,23.56974575070928
5.9,23.560224037369103
5.91,23.55170665913287
5.92,23.5441790740425
5.93,23.537626959179356
5.94,23.53203620759565
5.95,23.527392925256958
5.96,23.52368342799805
5.97,23.520894238494055
5.98,23.519012083248896
5.99,23.518023889602777
6.0,23.517916782760302
6.01,23.518678082840797
6.02,23.52029530195213
6.03,23.522756141289396
6.04,23.526048488259512
6.05,23.530160413632895
6.06,23.535080168723066
6.07,23.54079618259513
6.08,23.547297059303858
6.09,23.55457157516209
6.1,23.562608676040067
6.11,23.57139747469623
6.12,23.580927248139986
6.13,23.59118743502681
6.14,23.602167633086083
6.15,23.61385759658189
6.16,23.626247233807103
6.17,23.639326604610847
6.18,23.653085917959565
6.19,23.66751552953171
6.2,23.68260593934618
6.21,23.69834778942446
6.22,23.7147318614865
6.23,23.731749074680206
6.24,23.74939048334455
6.25,23.767647274806087
6.26,23.786510767208824
6.27,23.80597240737719
6.28,23.82602376871201
6.29,23.846656549119167
6.3,23.867862568970832
6.31,23.889633769098907
6.32,23.91196220882049
6.33,23.934840063995047
6.34,23.95825962511301
6.35,23.982213295415463
6.36,24.006693589044662
6.37,24.031693129224976
6.38,24.057204646473977
6.39,24.083220976843304
6.4,24.109735060188946
6.41,24.136739938470594
6.42,24.16422875407969
6.43,24.192194748195806
6.44,24.220631259170975
6.45,24.2495317209416
6.46,24.278889661467552
6.47,24.308698701198097
6.48,24.338952551564237
6.49,24.369645013497102
6.5,24.400769975972008
6.51,24.43232141457777
6.52,24.464293390110942
6.53,24.496680047194513
6.54,24.529475612920763
6.55,24.56267439551785
6.56,24.596270783039756
6.57,24.630259242079223
6.58,24.664634316503285
6.59,24.699390626211052
6.6,24.73452286591336
6.61,24.77002580393391
6.62,24.805894281031556
6.63,24.84212320924338
6.64,24.87870757074816
6.65,24.91564241674994
6.66,24.9529228663813
6.67,24.990544105626014
6.68,25.02850138626074
6.69,25.066790024815408
6.7,25.10540540155198
6.71,25.144342959461255
6.72,25.183598203277374
6.73,25.22316669850974
6.74,25.263044070492022
6.75,25.303226003447914
6.76,25.343708239573385
6.77,25.38448657813508
6.78,25.425556874584597
6.79,25.466915039688356
6.8,25.508557038672723
6.81,25.550478890384195
6.82,25.59267666646427
6.83,25.63514649053881
6.84,25.677884537421548
6.85,25.72088703233158
6.86,25.764150250124462
6.87,25.807670514536753
6.88,25.85144419744369
6.89,25.895467718129794
6.9,25.93973754257212
6.91,25.984250182735963
6.92,26.029002195882725
6.93,26.07399018388978
6.94,26.11921079258205
6.95,26.164660711075108
6.96,26.210336671129596
6.97,26.2562354465167
6.98,26.302353852394518
6.99,26.3486887446951
7.0,26.395237019521943
7.01,26.441995612557776
7.02,26.4889614984824
7.03,26.53613169040043
7.04,26.583503239278727
7.05,26.631073233393334
7.06,26.678838797785783
7.07,26.72679709372851
7.08,26.774945318199304
7.09,26.823280703364528
7.1,26.871800516071033
7.11,26.920502057346514
7.12,26.96938266190823
7.13,27.018439697679874
7.14,27.06767056531645
7.15,27.11707269773705
7.16,27.16664355966531
7.17,27.21638064717746
7.18,27.266281487257793
7.19,27.316343637361445
7.2,27.366564684984308
7.21,27.41694224723998
7.22,27.4674739704436
7.23,27.518157529702446
7.24,27.56899062851317
7.25,27.61997099836555
7.26,27.671096398352628
7.27,27.72236461478714
7.28,27.773773460824074
7.29,27.82532077608931
7.3,27.877004426314162
7.31,27.92882230297577
7.32,27.980772322943192
7.33,28.03285242812911
7.34,28.085060585147076
7.35,28.137394784974116
7.36,28.189853042618697
7.37,28.242433396793878
7.38,28.295133909595588
7.39,28.347952666185943
7.4,28.400887774481486
7.41,28.45393736484628
7.42,28.50709958978976
7.43,28.560372623669277
7.44,28.613754662397202
7.45,28.667243923152565
7.46,28.720838644097125
7.47,28.774537084095762
7.48,28.82833752244118
7.49,28.882238258582777
7.5,28.93623761185966
7.51,28.990333921237692
7.52,29.044525545050536
7.53,29.0988108607446
7.54,29.153188264627822
7.55,29.20765617162224
7.56,29.26221301502025
7.57,29.316857246244535
7.58,29.371587334611547
7.59,29.426401767098547
7.6,29.481299048114053
7.61,29.536277699271732
7.62,29.591336259167612
7.63,29.646473283160574
7.64,29.701687343156095
7.65,29.756977027393138
7.66,29.81234094023417
7.67,29.867777701958254
7.68,29.92328594855715
7.69,29.978864331534382
7.7,30.034511517707212
7.71,30.090226189011496
7.72,30.146007042309332
7.73,30.201852789199513
7.74,30.25776215583067
7.75,30.313733882717116
7.76,30.369766724557334
7.77,30.425859450055018
7.78,30.482010841742714
7.79,30.538219695807932
7.8,30.59448482192174
7.81,30.650805043069777
7.82,30.707179195385677
7.83,30.7636061279868
7.84,30.820084702812316
7.85,30.876613794463537
7.86,30.93319229004649
7.87,30.989819089016706
7.88,31.046493103026148
7.89,31.103213255772307
7.9,31.159978482849358
7.91,31.216787731601414
7.92,31.273639960977782
7.93,31.33053414139025
7.94,31.387469254572313
7.95,31.444444293440363
7.96,31.501458261956763
7.97,31.558510174994822
7.98,31.615599058205596
7.99,31.67272394788653
8.0,31.729883890851884
8.01,31.78707794430491
8.02,31.8443051757118
8.03,31.901564662677295
8.04,31.95885549282204
8.05,32.01617676366154
8.06,32.07352758248679
8.07,32.130907066246486
8.08,32.18831434143086
8.09,32.24574854395702
8.1,32.303208819055875
8.11,32.36069432116056
8.12,32.418204213796336
8.13,32.47573766947199
8.14,32.53329386957265
8.15,32.59087200425406
8.16,32.64847127233823
8.17,32.70609088121048
8.18,32.76373004671787
8.19,32.82138799306893
8.2,32.87906395273478
8.21,32.93675716635146
8.22,32.99446688262364
8.23,33.05219235822954
8.24,33.10993285772713
8.25,33.16768765346154
8.26,33.2254560254737
8.27,33.28323726141013
8.28,33.34103065643399
8.29,33.39883551313724
8.3,33.45665114145392
8.31,33.514476858574604
8.32,33.57231198886198
8.33,33.63015586376747
8.34,33.688007821748954
8.35,33.74586720818959
8.36,33.80373337531764
8.37,33.86160568212738
8.38,33.91948349430099
8.39,33.97736618413144
8.4,34.03525313044645
8.41,34.09314371853332
8.42,34.151037340064825
8.43,34.208933393025994
8.44,34.266831281641856
8.45,34.3247304163061
8.46,34.38263021351069
8.47,34.44053009577629
8.48,34.498429491583686
8.49,34.556327835306014
8.5,34.61422456714186
8.51,34.672119133049236
8.52,34.73001098468039
8.53,34.78789957931741
8.54,34.84578437980872
8.55,34.90366485450628
8.56,34.961540477203705
8.57,35.01941072707504
8.58,35.07727508861442
8.59,35.135133051576425
8.6,35.192984110917216
8.61,35.25082776673641
8.62,35.30866352421968
8.63,35.366490893582124
8.64,35.42430939001225
8.65,35.48211853361676
8.66,35.53991784936603
8.67,35.597706867040166
8.68,35.655485121175886
8.69,35.71325215101394
8.7,35.77100750044729
8.71,35.82875071796986
8.72,35.886481356626
8.73,35.9441989739605
8.74,36.001903131969335
8.75,36.05959339705091
8.76,36.117269339958
8.77,36.17493053575026
8.78,36.23257656374733
8.79,36.2902070074825
8.8,36.34782145465701
8.81,36.405419497094854
8.82,36.463000730698205
8.83,36.52056475540334
8.84,36.57811117513717
8.85,36.63563959777424
8.86,36.69314963509434
8.87,36.7506409027406
8.88,36.80811302017807
8.89,36.865565610652894
8.9,36.92299830115195
8.91,36.98041072236295
8.92,37.0378025086351
8.93,37.095173297940235
8.94,37.15252273183436
8.95,37.20985045541977
8.96,37.267156117307586
8.97,37.32443936958074
8.98,37.38169986775743
8.99,37.438937270755076
9.0,37.49615124085461
9.01,37.5533414436653
9.02,37.61050754808999
9.03,37.66764922629071
9.04,37.724766153654805
9.05,37.781858008761375
9.06,37.8389244733482
9.07,37.89596523227907
9.08,37.95297997351144
9.09,38.0099683880646
9.1,38.06693016998812
9.11,38.12386501633075
9.12,38.180772627109675
9.13,38.23765270528017
9.14,38.29450495670558
9.15,38.35132909012773
9.16,38.40812481713761
9.17,38.46489185214652
9.18,38.52162991235749
9.19,38.578338717737054
9.2,38.63501799098743
9.21,38.691667457518946
9.22,38.74828684542289
9.23,38.80487588544462
9.24,38.861434310957065
9.25,38.91796185793445
9.26,38.97445826492647
9.27,39.03092327303266
9.28,39.08735662587716
9.29,39.14375806958372
9.3,39.20012735275103
9.31,39.256464226428406
9.32,39.31276844409165
9.33,39.369039761619334
9.34,39.425277937269236
9.35,39.48148273165519
9.36,39.53765390772412
9.37,39.59379123073339
9.38,39.64989446822841
9.39,39.70596339002056
9.4,39.76199776816528
9.41,39.81799737694054
9.42,39.87396199282546
9.43,39.92989139447926
9.44,39.98578536272046
9.45,40.041643680506255
9.46,40.097466132912224
9.47,40.15325250711223
9.48,40.20900259235858
9.49,40.26471617996242
9.5,40.32039306327434
9.51,40.37603303766523
9.52,40.431635900507395
9.53,40.487201451155805
9.54,40.54272949092966
9.55,40.59821982309413
9.56,40.65367225284229
9.57,40.70908658727733
9.58,40.76446263539493
9.59,40.81980020806581
9.6,40.875099118018575
9.61,40.93035917982271
9.62,40.98558020987175
9.63,41.04076202636669
9.64,41.09590444929959
9.65,41.151007300437314
9.66,41.20607040330555
9.67,41.261093583172936
9.68,41.31607666703541
9.69,41.37101948360074
9.7,41.425921863273224
9.71,41.48078363813857
9.72,41.53560464194896
9.73,41.590384710108275
9.74,41.645123679657495
9.75,41.69982138926027
9.76,41.75447767918866
9.77,41.80909239130903
9.78,41.863665369068094
9.79,41.91819645747918
9.8,41.97268550310857
9.81,42.02713235406205
9.82,42.081536859971585
9.83,42.13589887198219
9.84,42.190218242738894
9.85,42.24449482637388
9.86,42.29872847849377
9.87,42.35291905616706
9.88,42.407066417911686
9.89,42.461170423682724
9.9,42.51523093486025
9.91,42.569247814237315
9.92,42.623220926008074
9.93,42.67715013575602
9.94,42.731035310442394
9.95,42.78487631839467
9.96,42.838673029295215
9.97,42.89242531417003
9.98,42.94613304537768
9.99,42.99979609659826
10.0,43.05341434282258
10.01,43.10698766034137
10.02,43.16051592673468
10.03,43.21399902086138
10.04,43.26743682284872
10.05,43.32082921408209
10.06,43.37417607719481
10.07,43.42747729605811
10.08,43.480732755771136
10.09,43.533942342651144
10.1,43.58710594422374
10.11,43.64022344921322
10.12,43.693294747533095
10.13,43.74631973027662
10.14,43.79929828970748
10.15,43.85223031925055
10.16,43.90511571348278
10.17,43.95795436812414
10.18,44.010746180028704
10.19,44.063491047175766
10.2,44.116188868661126
10.21,44.16883954468841
10.22,44.221442976560496
10.23,44.27399906667103
10.24,44.326507718496046
10.25,44.37896883658564
10.26,44.43138232655576
10.27,44.48374809508006
10.28,44.536066049881846
10.29,44.588336099726114
10.3,44.640558154411636
10.31,44.69273212476317
10.32,44.744857922623716
10.33,44.79693546084687
10.34,44.84896465328923
10.35,44.90094541480291
10.36,44.952877661228115
10.37,45.004761309385756
10.38,45.056596277070206
10.39,45.10838248304208
10.4,45.16011984702107
10.41,45.211808289678935
10.42,45.26344773263243
10.43,45.31503809843643
10.44,45.36657931057705
10.45,45.41807129346484
10.46,45.46951397242805
10.47,45.52090727370596
10.48,45.5722511244423
10.49,45.6235454526787
10.5,45.67479018734817
10.51,45.72598525826875
10.52,45.77713059613709
10.53,45.82822613252218
10.54,45.87927179985912
10.55,45.93026753144291
10.56,45.98121326142235
10.57,46.032108924793945
10.58,46.08295445739593
10.59,46.133749795902276
10.6,46.1844948778168
10.61,46.23518964146733
10.62,46.28583402599987
10.63,46.33642797137289
10.64,46.38697141835163
10.65,46.43746430850241
10.66,46.487906584187115
10.67,46.538298188557576
10.68,46.58863906555012
10.69,46.638929159880114
10.7,46.68916841703655
10.71,46.739356783276705
10.72,46.789494205620834
10.73,46.83958063184691
10.74,46.8896160104854
10.75,46.93960029081409
10.76,46.98953342285299
10.77,47.0394153573592
10.78,47.08924604582191
10.79,47.13902544045736
10.8,47.18875349420392
10.81,47.238430160717165
10.82,47.28805539436498
10.83,47.33762915022273
10.84,47.38715138406848
10.85,47.43662205237822
10.86,47.48604111232114
10.87,47.535408521754974
10.88,47.58472423922133
10.89,47.633988223941095
10.9,47.683200435809866
10.91,47.732360835393415
10.92,47.78146938392318
10.93,47.83052604329182
10.94,47.87953077604876
10.95,47.928483545395835
10.96,47.977384315182896
10.97,48.02623304990349
10.98,48.07502971469057
10.99,48.12377427531226
11.0,48.17246669816756
11.01,48.22110695028222
11.02,48.26969499930453
11.03,48.318230813501195
11.04,48.366714361753246
11.05,48.41514561355196
11.06,48.46352453899478
11.07,48.51185110878138
11.08,48.560125294209584
11.09,48.60834706717149
11.1,48.65651640014951
11.11,48.704633266212454
11.12,48.752697639011686
11.13,48.800709492777266
11.14,48.848668802314144
11.15,48.896575542998356
11.16,48.944429690773276
11.17,48.99223122214586
11.18,49.03998011418296
11.19,49.087676344507614
11.2,49.135319891295396
11.21,49.18291073327078
11.22,49.23044884970354
11.23,49.27793422040515
11.24,49.32536682572522
11.25,49.372746646547974
11.26,49.42007366428873
11.27,49.46734786089039
11.28,49.514569218820014
11.29,49.561737721065334
11.3,49.60885335113136
11.31,49.65591609303696
11.32,49.70292593131149
11.33,49.749882850991455
11.34,49.79678683761715
11.35,49.84363787722936
11.36,49.890435956366076
11.37,49.9371810620592
11.38,49.983873181831335
11.39,50.03051230369251
11.4,50.07709841613701
11.41,50.12363150814017
11.42,50.17011156915521
11.43,50.21653858911008
11.44,50.26291255840434
11.45,50.30923346790605
11.46,50.35550130894866
11.47,50.40171607332798
11.48,50.447877753299096
11.49,50.49398634157332
11.5,50.540041831315214
11.51,50.58604421613957
11.52,50.63199349010843
11.53,50.67788964772812
11.54,50.72373268394633
11.55,50.76952259414916
11.56,50.815259374158224
11.57,50.86094302022775
11.58,50.906573529041715
11.59,50.952150897710986
11.6,50.99767512377046
11.61,51.04314620517627
11.62,51.08856414030294
11.63,51.13392892794063
11.64,51.17924056729234
11.65,51.22449905797114
11.66,51.269704399997444
