D=0.0 (mm/w),D=0.1 (mm/w),D=0.2 (mm/w),D=0.3 (mm/w),D=0.4 (mm/w),D=0.5 (mm/w),D=0.6 (mm/w),D=0.7 (mm/w),D=0.8 (mm/w),D=0.9 (mm/w),D=1.0 (mm/w)
67139.84858147531,53225.61776958463,43115.7688070807,35290.32356515195,28982.94749287723,23813.73686686164,19569.69812437484,16101.754182722292,13285.40608400617,11009.732301095331,9176.350397719612
68165.77245597058,54142.2090235506,43910.32871514055,35961.73881468538,29536.64738248133,24259.9800383601,19922.020497367444,16375.147759596484,13494.649191604509,11168.218812150872,9295.493390414518
69188.2889359208,55062.35890144869,44712.11033064323,36641.82865938343,30099.04563273885,24714.08228596053,20280.93716709993,16653.767019428982,13707.84925958633,11329.593718990738,9416.682399249436
70206.61264315026,55985.45869225003,45520.71583230548,37330.3804956759,30670.06790220697,25176.05651165929,20646.50429856614,16937.680367496177,13925.069332864903,11493.907435613151,9539.954212951037
71219.96051075528,56910.88529642816,46335.72746971047,38027.1630784762,31249.62574922026,25645.90670545477,21018.77341332161,17226.954368196006,14146.372107478706,11661.210639705176,9665.346026151587
72227.55375881701,57838.00252447024,47156.70803863912,38731.92640114557,31837.61622565175,26123.627505650777,21397.791051383305,17521.653537141225,14371.819824596196,11831.554227965778,9792.895424805427
73228.6198520951,58766.16246064888,47983.20143709488,39444.401635220565,32433.921499373617,26609.203763910144,21783.598426658547,17821.84012506303,14601.474158600382,12004.989268157004,9922.640370111894
74222.39442966341,59694.70688623126,48814.73330139685,40164.30113239608,33038.40850852104,27102.6101171917,22176.23107681372,18127.573893684847,14835.396099149792,12181.566947762602,10054.619180870843
75208.12319667375,60622.96875585646,49650.81172120893,40891.31849096206,33650.92865062438,27603.8105687968,22575.718508587863,18438.91188377605,15073.645827128106,12361.33851913504,10188.870514195389
76185.0637687397,61550.27372040856,50490.92803186221,41625.12868857241,34271.317509610395,28112.75808083388,22982.0838396516,18755.908175648325,15316.282584412336,12544.355241013973,10325.43334450504
77152.4874598205,62475.94168935546,51334.55768182062,42365.388282879,34899.394623582506,28629.394180479743,23395.34343820653,19078.61364241306,15563.364537408956,12730.66831630224,10464.34694072111
78109.68100494733,63399.28842521609,52181.16117263726,43111.73568119776,35534.96329617312,29153.64858247336,23815.50656161412,19407.07569637711,15814.948634328935,12920.328825989103,10605.650841585237
79055.94820966724,64319.62716256478,53030.185068258535,43863.79147998741,36177.81045411745,29685.43883031983,24242.57499543459,19741.338029014914,16071.090456196303,13113.387659115073,10749.384829020893
79990.61151867794,65236.27024378472,53881.06307005636,44621.15887451982,36827.706553528544,30224.669958708462,24676.54269434503,20081.440345018764,16331.84406161057,13309.895438678035,10895.588899457156
80913.01349678023,66148.53076364457,54733.21715351204,45383.42413870602,37484.405537157945,30771.23417965748,25117.395426490373,20427.418090994124,16597.26182531128,13509.902443386927,11044.303233033535
81822.51821597913,67055.7242146959,55586.058762041546,46150.15717461793,38147.64484470649,31325.01059488846,25565.11042290041,20779.30217943409,16867.394270622968,13713.458525176446,11195.568160604576
82718.51254330862,67957.17012547547,56438.99005304555,46920.9121308156,38817.14547800669,31885.86493690516,26019.656033679265,21137.11870867513,17142.289895890986,13920.613022405012,11349.42412846305
83600.40732473186,68852.19368354532,57291.40519089182,47695.22808815743,39492.612122633,32453.649341202425,26480.991392739736,21500.888679605563,17421.994995053024,14131.4146686676,11505.911660701122
84467.63846126759,69740.12733551674,58142.69168119753,48472.62981134,40173.73332721124,33028.20215196266,26949.066092912653,21870.62770996702,17706.553472527456,14345.911497166002,11665.071319129698
85319.667874307,70620.31235637875,58992.23174047581,49252.62856398787,40860.18174139568,33609.34776350731,27423.81987330968,22246.34574715895,17996.006652638054,14564.150740590996,11826.943660677454
86155.98435790249,71492.10038068761,59839.40369494978,50034.72298469656,41551.61441316341,34196.89649966102,27905.182320855914,22628.046780523684,18290.39308383493,14786.178726484286,11991.56919219272
86976.10431662323,72354.85488846755,60683.58340211963,50818.40002102708,42247.67314574426,34790.64453305525,28393.072587935098,23015.72855415685,18589.74833801354,15012.040768062569,12158.988322573576
87779.5723883722,73207.95263902287,61524.14568849671,51603.13591806079,42947.98491416179,35390.373846247305,28887.399128104546,23409.38228135237,18894.10480527748,15241.78105050205,12329.241312154167
88565.96195233848,74050.7850462622,62360.46579679583,52388.39725775365,43652.16234101152,35995.852236360595,29388.05945183789,23808.9923618531,19203.491484535625,15475.442512699094,12502.368219278402
89334.87552300865,74882.75948958416,63191.92083580299,53173.64204498111,44359.80423074722,36606.83336476284,29894.93990424115,24214.53610313653,19517.93377037104,15713.066724541211,12678.408843996001
90085.94503187537,75703.30055486395,64017.89122611351,53958.32083584312,45070.496161389856,37223.0568530927,30407.9154666602,24625.983447018843,19837.453236665984,15954.693759742842,12857.40266882017
90818.83199915403,76511.851200608,64837.76213496342,54741.87790350475,45783.81113221802,37844.24842672276,30926.84958405582,25043.29670290978,20162.067417516027,16200.362064321696,13039.388796491174
91533.22759844408,77307.87384490177,65650.9248934571,55523.75243658592,46499.310265647466,38470.12010650965,31451.59401996497,25466.430289093903,20491.78958601433,16450.108320814343,13224.40588469572
92228.85261784548,78090.85136935899,66456.77838962396,56303.37976488434,47216.54356116292,39100.37044943194,31981.988740794,25895.33048345055,20826.628531536346,16703.967308353887,13412.492077698436
92905.4573215604,78860.28803688196,67254.73043091709,57080.19260702301,47935.05069883122,39734.684838455534,32517.86183110133,26329.935185054383,21166.588336203306,16961.971758758074,13603.684934848747
93562.82121647116,79615.71032065591,68044.19906999361,57853.62233445772,48654.361889603184,40372.73582169608,33059.02944142331,26770.173688119885,21511.66815125084,17224.152208802923,13798.021355934308
94200.75272858868,80356.66764241904,68824.61388789014,58623.10024616389,49373.99876930609,41014.18350067095,33605.295770078155,27215.96646976633,21861.86197407569,17490.53684888498,13995.53750336079
94819.08879460664,81082.73301866782,69595.41722902162,59388.05884824551,50093.4753329405,41658.675967151925,34156.453080249965,27667.22499308348,22217.158426778937,17761.151368304272,14196.268721147148
95417.69437407926,81793.5036140676,70356.06538278755,60147.93313267469,50812.29890562857,42305.84978784554,34712.28175350715,28123.85152697249,22577.54053706713,18036.018797430173,14400.249450735799
95996.46188796208,82488.60120193615,71106.0297069599,60902.16184937652,51529.97114631655,42955.3305358444,35272.55038074985,28585.73898422053,22942.985522414056,18315.15934704334,14607.513143628212
96555.31058941926,83167.67253224699,71844.79768844983,61650.18876592272,52245.989080115054,43606.733367511,35837.015891408424,29052.77077924088,23313.46457842337,18598.59024517854,14818.09217086828
97094.18587290889,83830.38960815413,72571.87393749964,62391.46390918722,52959.84615496869,44259.66364317873,36405.42372153195,29524.820706873063,23688.94267236725,18886.32557182556,15032.017729408713
97613.058527611,84476.44987256742,73286.78111181855,63125.44478344724,53671.03331818269,44913.71758978479,36977.50802121281,30001.752843588994,24069.378342906715,19178.376091878014,15249.319745409266
98111.92394126726,85105.57630680175,73989.06076767076,63851.5975595829,54379.04010820069,45568.483003289024,37552.99190159216,30483.42147239147,24454.723507025574,19474.749086752967,15470.026774530177
98590.8012604564,85717.51744378264,74678.27413542569,64569.39823023639,55083.35575692527,46223.53998848334,38131.58772148344,30969.67103262076,24844.923275231457,19775.448185137047,15694.165899299482
99049.73251324293,86312.04729871015,75354.00281759062,65278.33372603426,55783.470297802654,46878.46173356025,38712.99741343752,31460.336095803304,25239.915776093352,20080.473193347672,15921.762623649096
99488.78170000832,86888.96522046284,76015.8494078573,65977.9029882536,56478.8756748552,47532.81531658881,39296.91284885696,31955.24136858408,25639.63199119549,20389.81992583018,16152.84076473148
99908.0338581129,87448.09566735901,76663.43803020348,66667.61799361964,57169.0668478409,48186.16254084239,39883.016241547884,32454.20172368157,26043.99560159146,20703.48003634327,16387.422342146467
100307.59410584056,87989.28791118586,77296.41479759253,67347.00472725737,57853.54288874776,48838.060795738624,40470.98058887981,32957.02225969168,26452.922846840112,21021.440850415744,16625.527464726263
100687.58667085918,88512.41567365498,77914.44819030384,68015.60410017864,58531.80806489263,49488.06393998727,41060.47014950667,33463.49839044497,26866.3223976953,21343.6851996868,16867.174215045794
101048.15390818442,89017.37669964733,78517.22935440105,68672.97280806582,59203.37290398782,50135.723203399255,41651.14095638897,33973.41596449147,27284.095243505268,21670.191258769893,17112.378531845203
101389.45531237168,89504.09227177124,79104.47232129837,69318.68412851007,59867.75523666448,50780.58810369076,42242.64136364854,34486.5514151491,27706.13459535333,22000.932385305965,17361.154090571676
101711.66652838286,89972.5066708754,79675.9141498157,69952.32865427104,60524.48121209736,51422.20737451983,42834.6126255861,35002.671941406974,28132.325805940243,22335.87696389548,17613.51218226837
102014.97836528518,90422.5865872356,80231.31499251659,70573.51496054447,61173.08628256067,52060.12990092205,43426.689505998605,35521.53571982416,28562.546307169392,22674.988254619824,17869.46159105933
102299.59581664212,90854.3204871723,80770.458088497,71181.87020464694,61813.11615295612,52693.905658265416,44018.50091575035,36042.89214740914,28996.665566349195,23018.224246881,18129.008470500557
102565.7370911547,91267.71793985648,81293.14968513533,71777.04065695225,62444.12769159184,53323.08665082378,44609.67057638036,36566.482115306266,29434.54506187259,23365.537519303543,18392.156219088793
102813.63265680824,91662.80890902795,81799.21889162342,72358.69216233576,63065.689798750485,53947.227846073394,45199.817707369584,37092.03831295414,29876.03827917155,23716.87510645453,18658.905355241106
103043.52430147788,92039.64301428384,82288.51746737266,72926.51053179843,63677.38422986572,54565.88810084707,45788.55773454681,37619.285562218254,30320.99072767512,24072.178373145493,18929.253392079587
103255.66421264822,92398.2887665006,82760.91954862874,73480.20186434746,64278.80637042424,55178.63107553658,46375.50301698273,38147.94118083787,30769.239979423262,24431.382897084022,19203.194712376517
103450.31407861006,92738.83278183104,83216.32131683185,74019.49279960274,64869.56596002428,55785.02613261387,46960.26358960809,38677.71537436579,31220.61572990553,24794.41836064289,19480.720444036007
103627.7442132135,93061.37897857346,83654.64061242739,74544.13070197332,65449.2877633468,56384.64921584638,47542.44791869576,39208.31165562122,31674.93988160432,25161.20845250962,19761.818336508084
103788.2327059818,93366.0477610444,84075.81649796439,75053.88377760461,66017.61218613035,56977.08370670872,48121.66366726782,39739.42729052104,32132.026650627227,25531.670779970347,20046.472638550422
103932.064599127,93652.975194405,84479.80877441766,75548.54112563127,66574.19583458145,57561.92125464253,48697.51846742893,40270.753769005074,32591.68269671281,25905.71679256762,20334.6639777713
104059.53109275678,93922.31217419232,84866.59745473425,76027.91272558169,67118.71201699573,58138.76257798592,49269.62069658542,40801.97729962726,33053.70727678884,26283.25171785274,20626.369242404453
104170.92877932385,94174.2235941001,85236.18219863845,76491.82936306499,67650.85118670961,58707.21823258248,49837.580254487846,41332.77932624827,33517.89242215342,26664.174509929173,20921.561465782426
104266.55890814404,94408.88751533366,85588.58171273227,76940.14249612951,68170.32132584229,59266.90934528639,50401.009338030926,41862.83706513724,33984.023139237346,27048.377811454327,21220.209713989385
104346.72668059944,94626.49434064116,85923.83311990357,77372.72406491243,68676.84826962386,59817.46830980087,50959.52321076144,42391.82406067141,34451.877633791366,27435.74792973278,21522.278977187038
104411.74057644593,94827.2459958936,86241.9913020024,77789.4662474014,69170.17597143141,60358.539442523055,51512.74096407909,42919.41075771402,34921.22755822621,27826.16482749464,21827.730065118154
104461.91171146432,95011.35512185686,86543.12821967088,78190.281164302,69650.066708971,60889.77959631407,52060.28626716929,43445.265088653454,35391.83828171626,28219.502128908414,22136.519507300924
104497.5532265263,95179.04427856796,86827.33221311521,78575.10053614818,70116.3012323461,61410.85873036904,52601.7881027781,43969.053073000585,35863.46918256105,28615.62714132867,22448.599458433935
104518.97970799476,95330.5451645007,87094.70728749133,78943.87529590847,70568.67885503957,61921.46043462444,53136.881486029015,44490.43942736832,36335.87396218306,29014.400893224803,22763.917609535707
104526.50663923948,95466.09785248092,87345.372386443,79296.5751604268,71007.01748910682,62421.282407407525,53665.20816358672,45009.08818359645,36808.80098002608,29415.67818867925,23082.417105344273
104520.4498829249,95585.95004409236,87579.46065718243,79633.1881640976,71431.15362612826,62910.03688530262,54186.41729059466,45524.66331273791,37281.99360850735,29819.307678780795,23404.036468501166
104501.12519361528,95690.35634410156,87797.11871034313,79953.72015820732,71840.94226570042,63387.451024479386,54700.16608294935,46036.82935258911,37755.190607068485,30225.13195017261,23728.70953104023
104468.84776014404,95779.5775562254,87998.50587766428,80258.1942793841,72236.25679345423,63853.267232996455,55206.120442623855,46545.252036426886,38228.126514267045,30632.987630944903,24056.36537369466
104423.93177710864,95853.88000136711,88183.79347038676,80546.65039058229,72616.98881077705,64307.243453858544,55703.95555391522,47049.598920609125,38700.53205675153,31042.705513989215,24386.928273525813
104366.69004477657,95913.53485926003,88353.16404105662,80819.1444979918,72983.04791857948,64749.15339886324,56193.3564486629,47549.540008704025,39172.1345738703,31454.11069785625,24720.317660364013
104297.43359662515,95958.8175342798,88506.8106512433,81075.74814720612,73334.36145759026,65178.78673352457,56674.0185386678,48044.74836983461,39642.65845657838,31867.02274508119,25056.448082535473
104216.47135368436,95990.00704601868,88644.93614748886,81316.54780190748,73670.87420778186,65595.94921360107,57145.64811373151,48534.90074896072,40111.82559922682,32281.25585786175,25395.229182329687
104124.10980480693,96007.38544505814,88767.75244761321,81541.64420823651,73992.54804962539,66000.46277398604,57607.96280393172,49019.678166869104,40579.355862748016,32696.61907089334,25736.56568163904
104020.65271195654,96011.23725422984,88875.47983931046,81751.15174790732,74299.361589948,66392.16557093457,58060.69200495102,49498.76650770344,41044.96754768668,33112.91646108526,26080.357378176275
103906.40083957648,96001.8489355192,88968.34629278297,81945.19778301056,74591.30975521826,66770.9119788046,58503.5772654808,49971.85709193988,41508.377875471495,33529.94737380052,26426.499152646345
103781.65170708272,95979.508382641,89046.58678897611,82123.92199531679,74868.40335511633,67136.57254267829,58936.37263592748,50438.64723279858,41969.30347627677,33947.50666518159,26774.880987216926
103646.69936351228,95944.50443920246,89110.44266479685,82287.47572275408,75130.66861925792,67489.03388840093,59358.84497785459,50898.84077417793,42427.46088178667,34365.38496004493,27125.387995596615
103501.8341833521,95897.1264422644,89160.1609765255,82436.02129558727,75378.14670993312,67828.19859173111,59770.77423379801,51352.14860830404,42882.56702114781,34783.36892474944,27477.90046499172
103347.34268257156,95837.6637910184,89195.9938824627,82569.7313746746,75610.89321369688,68153.9850084341,60171.953657293205,51798.289171403696,43334.33971837838,35201.24155436822,27832.29391017181
103183.50735388797,95766.40554021302,89218.19804569348,82688.78829402146,75828.97761460631,68466.32706727124,60562.19000314975,52236.9889158323,43782.49818949471,35618.7824734205,28188.439139830847
103010.60652030104,95683.64001788764,89227.0340576974,82793.3834096926,76032.48275184372,68765.17402794222,60941.30367819922,52667.982757219565,44226.76353761791,36035.76824935056,28546.202335385067
102828.91420594696,95589.65446690728,89222.76588338964,82883.7164569841,76221.5042643947,69050.49020612288,61309.12885292633,53091.014495332805,44666.85924433542,36451.97271787482,28905.44514230124
102638.70002333676,95484.73470973376,89205.66032804175,82959.99491759735,76396.15002536797,69322.2546678103,61665.51353456851,53505.8372075001,45102.51165561354,36867.16731925649,29266.0247739993
102440.229076065,95369.16483582051,89175.98652640295,83022.43339839859,76556.5395684516,69580.46089523872,62010.31960243527,53912.21361358239,45533.4504605876,37281.12144450989,29627.79412832245
102233.76187609402,95243.2269109761,89134.01545422467,83071.25302319168,76702.80350889733,69825.11642666574,62343.42280635477,54309.91641163292,45959.40916159651,37693.602790484685,29990.601916515545
102019.55427474483,95107.20070800734,89080.01946228047,83106.68083877926,76835.08296131548,70056.24247234763,62664.71272929983,54698.7285835342,46380.12553387666,38104.37772273328,30354.29280459946
101797.85740654974,94961.36345792554,89014.27183287244,83128.94923643868,76953.52895644587,70273.87350902778,62974.09271537911,55078.44367005474,46795.34207338718,38513.211645023664,30718.707566975347
101568.91764514965,94805.98962097726,88937.04635872228,83138.29538979566,77058.3018589489,70478.0568552527,63271.47976450033,55448.86601492006,47204.80643130305,38919.86937432492,31083.683252038794
101332.97657044655,94641.35067674512,88848.61694406075,83134.96070993989,77149.5707881352,70668.85222980726,63556.80439512106,55809.81097764301,47608.27183378486,39324.11552006335,31449.05335952989
101090.2709462511,94467.71493255383,88749.2572276533,83119.19031849506,77227.51304342395,70846.33129552574,63830.01047659863,56161.1051150068,48005.49748571258,39725.71486642504,31814.64802929187
100841.03270769391,94285.3473494096,88639.24022743078,83091.23253922933,77292.31353619028,71010.5771906889,64091.05503273354,56502.58633123916,48396.24895715583,40124.432756464,32180.294241058233
100585.48895770025,94094.50938470036,88518.83800633388,83051.33840867317,77344.16422953161,71161.68405016071,64339.90801817099,56834.10399705674,48780.29855144365,40520.035476766,32545.816024836804
100323.8619718564,93895.45885088512,88388.32135892617,82999.76120609917,77383.26358735315,71299.75651835224,64576.55206938211,57155.5190378944,49157.42565379215,40912.29064141462,32911.034681409095
100056.36921102756,93688.44978940744,88247.95951828397,82936.75600311288,77409.81603404383,71424.90925602641,64800.98223199161,57466.70399176381,49527.41705954797,41300.96757401032,33275.76901241511
99783.22334111576,93473.73235907516,88098.01988263134,82862.5792330058,77424.0314258877,71537.26644287603,65013.20566625034,57767.54303730896,49890.0672812084,41685.83768650291,33639.8355594476
99504.63225937595,93251.55273816118,87938.76776115439,82777.4882799302,77426.12453523213,71636.96127772059,65213.24133247223,58057.9319927417,50245.17883348458,42066.67485361463,34003.048851536114
99220.79912673864,93022.15303949226,87770.46613840092,82681.74108787192,77416.31454831382,71724.13547807511,65401.11965826398,58337.778286449015,50592.56249578224,42443.25578165375,34365.22166036029
98931.92240561424,92785.77123780962,87593.3754566487,82575.59578932005,77394.82457752757,71798.93878074814,65576.88218937411,58607.00090016292,50932.037551582456,42815.360370547576,34726.16526249378
98638.19590268376,92542.64110870149,87407.75341560766,82459.31035346219,77361.88118881073,71861.5284450271,65740.58122597612,58865.53028567576,51263.43200431496,43182.7720679584,35085.68970794554
98339.8088162068,92292.99217842716,87213.85478880806,82333.14225367091,77317.7139447095,71912.06875990769,65892.2794461789,59113.30825616536,51586.58276942509,43545.27821438608,35443.604094234
98036.94578740429,92037.04968397209,87011.93125601792,82197.34815398965,77262.55496359119,71950.73055672154,66032.04951852752,59350.287853268266,51901.335842443696,43902.67037820676,35799.71684520196
97729.78695549986,91775.03454269364,86802.23125102727,82052.18361427577,77196.6384953701,71977.69072841317,66159.97370521844,59576.43319110283,52207.54644297554,44254.74467964749,36153.835993756446
97418.5080160272,91507.16333094072,86584.99982413568,81897.90281361357,77120.20051402375,71993.13175661466,66276.14345770814,59791.71927849903,52505.079134626176,44601.30210275131,36505.76946769786
97103.28028203586,91233.64827105054,86360.47851868065,81734.75829157085,77033.47832709053,71997.24124756413,66380.65900634124,59996.13182073738,52793.80792098818,44942.14879444697,36855.32537778724
96784.27074785024,90954.69722615022,86128.90526094896,81563.0007068388,76936.71020226079,71990.21147781398,66473.62894556626,60189.66700213576,53073.6163179055,45277.09634989973,37202.31230718889
96461.6421550588,90670.51370221312,85890.51426281975,81382.8786127665,76830.13501109846,71972.23895057631,66555.16981624372,60372.33125085081,53344.3974023284,45605.96208338617,37546.539601418466
96135.55306043208,90381.2968568428,85645.53593649747,81194.63824927692,76713.99188986306,71943.52396345702,66625.4056864841,60544.14098727927,53606.05383816076,45928.56928400472,37887.817657923646
95806.15790548704,90087.24151428074,85394.1968207037,80998.52335063215,76588.51991733821,71904.27018823726,66684.46773238156,60705.1223574558,53858.49787958578,46244.74745560489,38225.95821442586
95473.6070874367,89788.53818615655,85136.71951770967,80794.77496849986,76453.9578095164,71854.68426327128,66732.49381993587,60855.31095284623,54101.65135243517,46554.33254039137,38560.77463515711
95138.04703128024,89485.37309752223,84873.32264060571,80583.63130976162,76310.54363093693,71794.97539898344,66769.62808937847,60994.75151793046,54335.44561424042,46857.167125733606,38892.0821941357
94799.62026280796,89177.92821773402,84604.2207702191,80365.32758849565,76158.5145224281,71725.35499686569,66796.02054304113,61123.49764695751,54559.82149367237,47153.10063378706,39219.6983546385
94458.46548231084,88866.38129576764,84329.62442110862,80140.09589156139,75998.10644496222,71646.03628229778,66811.82663782695,61241.61147123654,54774.72921013656,47441.98949360811,39543.44304404528
94114.7176388016,88550.90589957358,84049.74001608133,79908.1650572119,75829.55393929528,71557.2339514395,66817.20688326462,61349.16333830304,54980.12827434747,47723.69729552032,39863.13892325225
93768.5080045676,88231.67145910053,83764.76986869505,79669.76056616037,75653.0899010307,71459.16383237405,66812.3264460479,61446.231484269134,55175.987370753326,47998.09492756544,40178.61164987741
93419.96424989148,87908.84331263487,83474.91217322896,79425.1044445306,75468.94537071849,71352.0425606168,66797.35476188421,61532.90170063136,55362.284222725975,48265.06069394653,40489.690134509096
93069.21051778762,87582.5827561243,83180.36100162339,79174.41517812623,75277.34933857669,71236.08726904265,66772.46515539926,61609.26699676963,55539.00544146647,48524.48041544396,40796.20678928124
92716.36749861608,87253.04709517237,82881.30630690894,78917.90763746112,75078.52856340249,71111.51529222903,66737.83446876888,61675.427259326745,55706.14635960676,48776.24751185607,41097.9977680943
92361.552504447,86920.38969940919,82577.93393266498,78655.79301300198,74872.70740522302,70978.54388515936,66693.64269967578,61731.488909610496,55863.710850511736,49020.2630665856,41394.90319783851
92004.87954305942,86584.76005896187,82270.42562806608,78388.27876008487,74660.10767122322,70837.38995618395,66640.07264911702,61777.564560109735,56011.7111343033,49256.435873559545,41686.76740001707
91646.45939146983,86246.30384276432,81958.9590680948,78115.56855297863,74440.94847447777,70688.26981409191,66577.30957951925,61813.77267116288,56150.167571640086,49484.68246673392,41973.43910220956
91286.3996688946,85905.16295846361,81643.70787851815,77837.86224758162,74215.44610500688,70531.39892910792,66505.54088355177,61840.237208762206,56279.10844629209,49704.9271324956,42254.771638860984
90924.80490906024,85561.47561369481,81324.84166524363,77555.3558522512,73983.81391267119,70366.99170759218,66424.95576396438,61857.08730442076,56398.56973755056,49917.10190533074,42530.62314092833
90561.77663178412,85215.37637851205,81002.52604768972,77268.24150628032,73746.26220141893,70195.26128019016,66335.74492471556,61864.456917971045,56508.59488350849,50121.146547183176,42800.856713964815
90197.413413756,84866.99624877736,80676.92269582357,76976.70746555053,73502.99813439847,70016.41930315028,66238.1002735997,61862.48450410624,56609.23453623812,50317.00851097579,43065.34060427116
89831.81095845846,84516.46271032287,80348.18937053645,76680.93809490626,73254.22564945158,69830.67577250356,66132.21463652706,61851.31268341634,56700.546309877325,50504.64288881419,43323.94835279326
89465.06216517137,84163.89980371504,80016.47996704513,76381.11386681121,73000.14538450637,69638.23885077717,66018.28148355933,61831.08791861271,56782.59452261933,50684.01234543361,43576.55893649637
89097.25719701205,83809.42818946163,79681.94456102377,76077.41136586378,72740.95461239477,69439.31470589618,65896.4946667557,61801.96019657691,56855.449933577445,50855.087037488105,43823.05689699664
88728.48354796869,83453.16521351438,79344.72945718764,75770.00329876498,72476.84718462582,69234.10736191209,65767.04816983956,61764.082716811885,56919.18947547158,51017.84451931402,44063.33245628192
88358.82610889059,83095.22497293129,79004.97724006574,75459.05850934843,72208.01348365471,69022.81856118425,65630.135869655,61717.61158681765,56973.895984054245,51172.269635829645,44297.2816194039
87988.36723240356,82735.71838157292,78662.82682671459,75144.7419982986,71934.64038319634,68805.64763763046,65485.95130934346,61662.70552485829,57019.65792516225,51318.35440325744,44524.80626407394
87617.18679672414,82374.75323571739,78318.41352114038,74827.21494719965,71656.91121614283,68582.79140065513,65334.687483136615,61599.525570533646,57056.56912024663,51456.09787837625,44745.814217143685
87245.36226835042,82012.43427948788,77971.86907021068,74506.63474657325,71375.00574965512,68354.44402935829,65176.53663262921,61528.23480351728,57084.728471196766,51585.5060170277,44960.21931799968
86872.96876361151,81648.86326999577,77623.32172085077,74183.15502757978,71089.1001670106,68120.79697662519,65011.69005436672,61448.99807077204,57104.23968523728,51706.591522613206,45167.94146894768
86500.07910906157,81284.13904211056,77272.89627833256,73856.92569707289,70799.3670558013,67882.03888269496,64840.33791855676,61361.98172250675,57115.21100063664,51819.37368532703,45368.90667270747
86126.76390070771,80918.35757277586,76920.7141654767,73528.09297571276,70505.9754020892,67638.35549780677,64662.66909868996,61267.35335709168,57117.75491392616,51923.87821287554,45563.047057182135
85753.09156206444,80551.61204479806,76566.89348260048,73196.79943885816,70209.09059013925,67389.92961352407,64478.87101183533,61165.28157510632,57111.98790928652,52020.13705343393,45750.30088770722
85379.12840103003,80183.99291004149,76211.54906805536,72863.18405997232,69908.87440736308,67136.94100234043,64289.1294693573,61055.93574265212,57098.03019071761,52108.18821158951,45930.61256702412
85004.9386655832,79815.58795197,75854.79255920916,72527.38225629172,69605.48505412052,66879.56636517498,64093.62853778586,60939.48576402327,57076.00541756479,52188.07555801503,46103.93262325926
84630.58459830075,79446.48234748155,75496.73245373806,72189.5259365204,69299.07715803945,66617.97928637119,63892.55040955805,60816.101863792006,57046.04044393292,52259.84863360672,46270.21768622489
84256.12648969899,79076.7587279877,75137.47417110357,71849.74355032631,68989.80179252799,66352.35019581915,63686.075283337945,60685.95437833048,57008.26506247752,52323.56244881045,46429.43045238961
83881.6227304042,78706.49723969544,74777.12011409899,71508.1601394285,68677.80649916682,66082.8463378289,63474.38125361304,60549.21355675913,56962.8117530208,52379.27727884476,46581.53963889597
83507.12986215863,78335.77560305384,74415.76973035856,71164.89739007686,68363.23531368285,65809.63174639079,63257.64420925787,60406.04937128172,56909.81543639947,52427.05845551318,46726.51992702931
83132.70262767073,77964.6691713326,74053.51957373128,70820.07368673786,68046.22879521856,65532.86722646734,63036.037740750304,60256.63133683991,56849.41323391128,52466.97615627915,46864.35189556635
82758.39401931956,77593.25098830377,73690.4633654288,70473.80416681127,67726.924058625,65252.71034097078,62809.73305572185,60101.12833999482,56781.744232687815,52499.10519125596,46995.021944453154
82384.25532672468,77221.59184500233,73326.69205486504,70126.20077621407,67405.4548095188,64969.31540309008,62578.89890252158,59939.7084769203,56706.9492572833,52523.52478874153,47118.52220928075
82010.33618319411,76849.76033554462,72962.29388011126,69777.37232567805,67081.95138185669,64682.83347364157,62343.70150147177,59772.53890037149,56625.17064773223,52540.3183799034,47234.85046704297
81636.68461106384,76477.82291198739,72597.35442789819,69427.42454761805,66756.54077779305,64393.412363127616,62104.30448349426,59599.785675473846,56536.552044293145,52549.57338319407,47344.01003367383
81263.34706594361,76105.84393821326,72231.95669310194,69076.4601534372,66429.34670959834,64101.1966381988,61860.86883578773,59421.6136441607,56441.23817906172,52551.38098904977,47446.009653872796
80890.36847988416,75733.8857428316,71866.18113765722,68724.57889114502,66100.489643428,63806.327632225584,61613.55285423886,59238.18629807271,56339.3746746039,52545.8359453985,47540.863383733966
80517.79230348209,75362.00867108615,71500.10574884644,68371.87760317272,65770.08684474268,63508.94345969658,61362.51210225377,59049.66565971947,56231.10784972856,52533.03634447454,47628.59046670096
80145.66054693912,74990.27113576376,71133.8060969187,68018.45028427876,65438.252425191866,63209.17903417153,61107.89937570071,58856.21217169229,56116.584532489775,52513.0834114081,47709.21520337217
79774.01382009288,74618.72966710046,70767.35539199742,67664.38813944547,65105.0973907836,62907.16608952797,60849.86467365967,58657.98459370747,55995.95188048092,52486.08129502959,47782.76681568177
79402.8913714369,74247.43896168353,70400.82454023999,67309.77964167506,64770.72969117335,62603.03320425154,60588.555174681016,58455.13990725112,55869.35720845662,52452.13686129839,47849.279305980475
79032.33112614801,73876.45193035001,70034.28219921722,66954.71058960076,64435.25426991504,62296.90582853072,60324.11521826087,58247.83322759032,55736.94782329379,52411.35948973712,47908.79131153634
78662.36972313936,73505.8197450841,69667.79483248407,66599.26416483521,64098.77311552677,61988.90631392731,60056.686291248494,58036.217722909736,55598.87086628036,52363.86087322295,47961.345954970144
