D=0.0 (mm/w),D=0.1 (mm/w),D=0.2 (mm/w),D=0.3 (mm/w),D=0.4 (mm/w),D=0.5 (mm/w),D=0.6 (mm/w),D=0.7 (mm/w),D=0.8 (mm/w),D=0.9 (mm/w),D=1.0 (mm/w)
3.780965690423015,3.863325281532244,3.8611073715037856,3.811669757571677,3.7337803514087975,3.638217177928144,3.5323164165947327,3.421573734991737,3.3101680422826525,3.201177874111889,3.09674452542405
3.764371358819067,3.856680943805914,3.8613351645096894,3.816463467991783,3.741424120637826,3.647417021123057,3.5421080050982985,3.431266046904749,3.319295944710128,3.209455930865785,3.1040231348781973
3.746832258340537,3.849219004759168,3.860927140339963,3.8208018304423472,3.748769213525753,3.6564426446073695,3.551816728352855,3.4409373197302537,3.3284408454629943,3.21777140893037,3.1113475179908874
3.728353030865069,3.8409293706320256,3.859867029340636,3.8246678587443697,3.755800815541134,3.6652825230959967,3.5614343787282343,3.45058214119328,3.3375994291078985,3.2261224303684277,3.1187167069252686
3.7089400071478327,3.831803075905136,3.8581390524562806,3.828044602525688,3.762503907552728,3.673924849271,3.5709524841366216,3.4601948918200107,3.3467682357616124,3.2345070251270607,3.12612967941165
3.688601203794338,3.8218323349932617,3.8557279790731815,3.830915188408755,3.7688632872101415,3.6823575407491766,3.5803623072948425,3.469769741401366,3.355943657393359,3.242923128179702,3.133585356860945
3.66734631313327,3.8110105903671294,3.852619185126708,3.833262863101803,3.774863592213911,3.6905682482998734,3.589654845611902,3.479300645683132,3.365121934162677,3.25136857663816,3.141082602439667
3.645186686085926,3.7993325567246288,3.8487987111538176,3.835071038282472,3.780489325496639,3.69854436537234,3.598820831750466,3.4887813433104484,3.3742991508051428,3.2598411068388864,3.148620219107349
3.622135308187756,3.786794260857042,3.8442533199556816,3.836323337142268,3.785724882326012,3.706273038989519,3.60785073491194,3.498205353055837,3.3834712330791783,3.2683383514080746,3.156196947617403
3.598206768972648,3.773393076885304,3.838970553522129,3.837003642439172,3.790554579328732,3.7137411820621113,3.6167347628955553,3.5075659713613385,3.392633944288093,3.2768578363106418,3.16381146448263
3.57341722498098,3.759127756575027,3.832938788859484,3.837096145884599,3.794962685421484,3.720935487172912,3.625462864982361,3.5168562702266506,3.4017828818924625,3.2853969778886167,3.1714623799067425
3.5477843566974,3.743998454476876,3.8261472923565054,3.836585398669933,3.798933454621244,3.727842441876897,3.634024735695187,3.526069095476441,3.410913474228907,3.293953079894952,3.1791482356834857
3.5213273197631523,3.7280067476800096,3.818586272320079,3.835456362917391,3.8024511606923777,3.7344483455572,3.642409819485544,3.535197065441245,3.420020977352349,3.302523330529288,3.1868675030651263
3.494066690840271,3.7111556500103937,3.8102469293131342,3.83369446382021,3.805500133572317,3.740739327870964,3.650607316397907,3.5442325700874857,3.429100472019792,3.3111047994827425,3.194618580602308
3.466024408530734,3.6934496205518577,3.8011215039322055,3.83128564221852,3.808064797501199,3.746701368812071,3.658606188760954,3.553167770633213,3.4381468608347125,3.319694434999352,3.202399791957501
3.437223709772951,3.674894566415291,3.7912033216712655,3.828216407340016,3.8101297107637495,3.752320320409909,3.666395168953989,3.561994599687092,3.4471548655721533,3.3282890609623634,3.210209383694522
3.4076890621507268,3.655497839729381,3.780486834531917,3.8244738894190737,3.811679606934164,3.757581930074643,3.673962768295009,3.570704761948955,3.4561190247056097,3.336885374014202,3.218045523046853
3.377446092556611,3.635268228874087,3.768967659057777,3.820045891894497,3.812699437496868,3.762471865589907,3.681297287094564,3.5792897355109066,3.4650336911578328,3.345479940719531,3.225906295667771
3.3465215126527403,3.614215944024776,3.7566426104927206,3.814920942875117,3.813174415698019,3.766975741743448,3.688386825916757,3.5877407737983966,3.473893030298631,3.35406919478148,3.2337897033655696
3.314943041568579,3.5923525971198687,3.7435097327884286,3.809088345554099,3.813090061464723,3.771079148575069,3.695219298085314,3.596048908190987,3.4826910182137274,3.362649434321766,3.2416936618274814
3.2827393262670714,3.569691176407239,3.72956832421608,3.802538227247491,3.8124322472112846,3.774767681209278,3.701782443468711,3.604204951362549,3.491421440269652,3.371216819236094,3.2496159983361976
3.249939859999378,3.546246015763837,3.7148189583696674,3.795261586730399,3.811187244334803,3.778026971227386,3.708063843573734,3.6121995013804407,3.500077890000533,3.3797673686369305,3.257554449483232
3.2165748992544323,3.522032759018557,3.699263500383863,3.78725033954547,3.80934177018614,3.780842719520552,3.714050937971644,3.6200229466027447,3.5086537683434744,3.388296958396407,3.265506658883711
3.182675379593712,3.4970683195397623,3.682905118227088,3.778497360963193,3.806883035287148,3.783200730551456,3.719731042075237,3.627665471411848,3.517142283249972,3.396801318802836,3.2734701748975357
3.1482728307446344,3.471370835375817,3.665748288969876,3.7689965262820406,3.803798790551222,3.785086947938061,3.7250913662786136,3.635117062821588,3.525536449701498,3.405276032345011,3.281442448362225
3.113399291308549,3.444959620259314,3.647798799969134,3.75874274816866,3.800077374252044,3.786487491258428,3.730119036464264,3.642367517993716,3.533829090157977,3.413716531639176,3.2894208303431487
3.0780872234218126,3.417855110803278,3.629063744949908,3.747732010754156,3.7957077584750953,3.787388693960832,3.734801115874328,3.649406452697647,3.5420128354683564,3.422118097514252,3.2974025699072484
3.042369427691541,3.3900788102305883,3.609551515007011,3.735961400221894,3.79067959477834,3.787777142248813,3.739124628334413,3.656223310745248,3.5500801262728428,3.4304758572715857,3.305384811926759
3.006278958711483,3.3616532289863894,3.589271784588824,3.723429131644991,3.7849832587827055,3.7876397147962617,3.7430765828093935,3.6628073744298137,3.558023214926598,3.438784783136201,3.313364594919866
2.9698490414483234,3.332601822587543,3.5682354925640203,3.710134571857526,3.7786098934097696,3.7869636231335337,3.746643999260978,3.6691477759953366,3.5658341679747694,3.447039690917146,3.321338848935673
2.933112988774709,3.302948927063674,3.546454818508423,3.6960782581721614,3.771551450483664,3.7857364525320047,3.749813935766817,3.6752335101586935,3.5735048692086395,3.455235238895217,3.329304393491293
2.8961041204123266,3.2727196923414383,3.523943154383019,3.681261912787953,3.763800730416666,3.783946203201671,3.752573516850341,3.681053447703426,3.581027023332399,3.4633659269569077,3.337257935569324
2.858855683536352,3.2419400139178083,3.500715071805036,3.665688452765168,3.75535141970345,3.781581331604557,3.754909962959661,3.686596350159383,3.588392160269584,3.4714260959940137,3.345196067684449
2.821400775281385,3.210636463159909,3.476786285141446,3.6493619954785537,3.746198125957552,3.778630791676034,3.756810621022629,3.6918508855776127,3.59559164013752,3.479409927588867,3.3531152660283428
2.7837722673782728,3.178836216558776,3.452173610678082,3.632287859496005,3.7363364102352175,3.775084075736882,3.758262995993827,3.696805645404549,3.6026166589171926,3.487311444005593,3.3610118887025453
2.7460027331408265,3.146566984252804,3.426894922137544,3.614472560865632,3.725762816406487,3.77093125487124,3.7592547832977226,3.701449162453705,3.6094582548448018,3.495124508508248,3.3688821740494417
2.708124377010962,3.113856938124103,3.4009691028351767,3.5959238048301234,3.714474897350892,3.7661630185397033,3.75977390206084,3.705769929966845,3.616107315549806,3.5028428260269933,3.3767222390919387
2.6701689668600723,3.080734639757874,3.3744159947745818,3.576650473022577,3.7024712377755273,3.760770713192874,3.759808529014496,3.709756421749895,3.622554585962566,3.5104599441937414,3.3845280780929077
2.63216776923313,3.0472289685415688,3.347256344992552,3.5566626062320617,3.689751473476012,3.754746379648832,3.759347132938675,3.713397113361741,3.6287906770126863,3.5179692547688592,3.392295561245921
2.594151487709929,3.013369050167397,3.3195117494681363,3.535971382859604,3.676316306886019,3.74808278899842,3.7583785095070894,3.7166805043266025,3.634806075136839,3.525363995480605,3.4000204335092508
2.5561502045448434,2.9791841857887493,3.291204594912036,3.5145890932156068,3.6621675187880425,3.740773476804977,3.756891816383536,3.719595141332826,3.640591152612253,3.5326372522989247,3.4076983135955454
2.518193325732369,2.944703782068605,3.262357998750987,3.492529109837497,3.647307976086661,3.732812775370319,3.754876608410428,3.722129642372883,3.646136178729108,3.5397819621650592,3.4153246931300187
2.4803095296304583,2.9099572823459408,3.2329957476176108,3.4698058540313643,3.631741635575346,3.724195843846357,3.752322872722176,3.724272721770992,3.651431331811796,3.546790916198165,3.422894935990377
2.4425267192572537,2.8749740991346475,3.203142234649724,3.4464347588631963,3.6154735436583336,3.714918695981819,3.749221063608722,3.7260132160363058,3.656466712095453,3.5536567633996743,3.430404277842099
2.404871978359336,2.839783548158388,3.172822395894761,3.422432228843908,3.598509832019931,3.7049782253059074,3.745562136948629,3.727340110471042,3.661232355460233,3.5603720148755658,3.437847825883018
2.3673715313310875,2.804414784114144,3.1420616461051214,3.397815596567555,3.580857709264257,3.694372227565502,3.741337584026313,3.7282425664542913,3.665718248021561,3.566929048595981,3.445220558811477
2.330050707045436,2.7688967383467658,3.110885814199285,3.372603076573932,3.562525448578522,3.683099420249349,3.736539464544854,3.7287099493137736,3.669914341570073,3.5733201147106817,3.452517327032591
2.2929339066362138,2.7332580586065083,3.079321078651815,3.3468137167152143,3.543522371502004,3.67115945905157,3.731160438644142,3.728731856689412,3.673810569850087,3.5795373414377774,3.459732853117392
2.2560445752518867,2.697527051051196,3.0473939030631647,3.3204673473115665,3.523858827910528,3.6585529511474464,3.725193797734144,3.72829814728454,3.6773968656603433,3.5855727415418546,3.4668617325297975
2.2194051777797026,2.661731624644106,3.015130972147797,3.29358452838284,3.503546172352109,3.6452814651765983,3.7186334939549015,3.7273989698928185,3.680663178755352,3.591418219416169,3.4738984346364794
2.183037178518625,2.625899238087817,2.982559128366702,3.266186495242932,3.482596736893185,3.631347537852073,3.7114741680784498,3.726024792581711,3.6835994945200783,3.5970655787818697,3.480837304014762
2.146961024758987,2.5900568494230027,2.9497053094181496,3.2382951027402984,3.461023800656224,3.616754677138189,3.703711175673323,3.7241664319067,3.6861958533848647,3.602506531015352,3.487672562073678
2.1111961342069034,2.554230868409328,2.916596486788509,3.2099327684228185,3.438841556248298,3.6015073619649374,3.6953406113595983,3.721815082024445,3.688442370941528,3.607732704112709,3.4943983090032305
2.075760886172295,2.518447111793259,2.883259605553286,3.181122414898064,3.416065073296233,3.5856110384719098,3.686359330991547,3.7189623435679207,3.69032925871544,3.612735652297952,3.5010085260667423
2.040672616421182,2.4827307615546155,2.84972152560718,3.151887411651324,3.3927102593171594,3.569072112799905,3.6767649716158552,3.715600252142288,3.691846845542233,3.617506866279121,3.507497078250943
2.005947615575844,2.447106326210113,2.81600896449092,3.122251516573804,3.3687938181636365,3.551897940473024,3.6665559690659135,3.7117213062969343,3.692985599491591,3.6220377841536697,3.513857717288084
1.971601130930716,2.411597605238049,2.782148441971879,3.092238817442551,3.344333206290027,3.5340968124380443,3.6557315730668014,3.707318494826951,3.693736150274369,3.626319802961524,3.5200840850639508
1.9376473715376188,2.3762276566736507,2.7481662265248388,3.061873673582202,3.3193465870915766,3.515677937850753,3.64429185974113,3.7023853232562094,3.694089312063264,3.6303442908810672,3.526169717425089
1.9040995164012644,2.341018767909602,2.714088283848854,3.031180657926736,3.2938527835698173,3.4966514237204254,3.632237741422656,3.696915839354411,3.6940361066513208,3.634102600059928,3.532108048397907
1.8709697256149325,2.3059924297210186,2.679940227545657,3.000184499687381,3.267871229577662,3.4770282515435764,3.619570973702455,3.690904657541867,3.69356778686686,3.6375860800688895,3.5378924148315534
1.8382691542569525,2.2711693135186786,2.6457472720745456,2.9689100278207383,3.2414219198951044,3.456820251076174,3.606294159651063,3.6843469820386,3.6926758601580456,3.6407860919635326,3.543516061475567
1.8060079688610664,2.2365692518189504,2.6115341880880187,2.9373821154792674,3.214525359381989,3.436040071409567,3.592410751179288,3.677238628618354,3.691352112255262,3.6436940229342993,3.5489721465022868
1.7741953662679648,2.2022112219035703,2.5773252602415626,2.9056256256145394,3.1872025114482274,3.4147011495292903,3.5779250475200333,3.669576044833572,3.689588630814894,3.6463013015217167,3.5542537474828553
1.7428395946612176,2.168113332627505,2.5431442475598507,2.8736653578922344,3.159474746074224,3.392817676547587,3.562842190833204,3.661356328584134,3.68737782894401,3.648599413369317,3.559353867824379
1.7119479765884464,2.1342928143186604,2.509014346430236,2.841525997066715,3.131363787605556,3.370404561809853,3.5471681589554023,3.6525772449106215,3.684712468501953,3.650579917482625,3.5642654436743793
1.6815269337677972,2.1007660116993274,2.474958156282728,2.809232062952167,3.10289166253628,3.3474773950823296,3.53090975533532,3.6432372409021454,3.681585683071973,3.6522344629582792,3.568981351297128
1.6515820134805368,2.0675483797461696,2.440997648003693,2.776807862116736,3.0740806474848896,3.324052407033226,3.5140745962143383,3.633335458619141,3.677991000493885,3.653554806143085,3.573494414924766
1.6221179163527812,2.034654482393294,2.407154135118374,2.7442774414157443,3.0449532175561465,3.3001464282221726,3.4966710951296043,3.622871745942928,3.673922364847331,3.6545328281784686,3.5777974150842806
1.5931385253328605,2.0020979939717107,2.3734482477649483,2.711664543469953,3.0155319952709405,3.275776846813588,3.4787084448335146,3.6118466652762495,3.6693741577746297,3.655160552881589,3.5818830973994533
1.5646469356755408,1.9698917032682897,2.3398999094704367,2.678992564184772,2.98583970023514,3.250961565228345,3.4601965967389954,3.600261500032122,3.664341219032498,3.655430164910208,3.585744181864805
1.5366454857501,1.9380475200782752,2.306528316726319,2.646284512396421,2.9558990997072607,3.225718955945209,3.441146238013993,3.588118258862134,3.65881886616304,3.655334028154357,3.5893733725863424
1.5091357884959868,1.906576484117576,2.2733519213493483,2.61356297172109,2.925732960213774,3.200067816659099,3.421568766461096,3.575419677589725,3.652802913176472,3.654864704294042,3.592763367981581
1.4821187633573405,1.87548877615442,2.24038841560088,2.580850064673226,2.8953640003500416,3.1740273249974607,3.4014762633290774,3.562169218828563,3.646289688141066,3.654014971458528,3.5959068714288605
1.4555946685358845,1.8447937312145943,2.2076547200261563,2.548167419109091,2.86481484489436,3.147616992989178,3.38088146421232,3.5483710692810124,3.639276049579646,3.652777842919402,3.5987966023534295
1.4295631334105106,1.8144998537103576,2.1751669739635004,2.51553613704168,2.834107980352298,3.1208566214726705,3.359797728201521,3.53403013472648,3.631759401576826,3.651146585746546,3.601425307735129
1.4040231909811045,1.7846148343402113,2.142940528662388,2.482976765863008,2.803265712038576,3.093766254621297,3.338239005454788,3.519152032724079,3.62373770750688,3.649114739353387,3.603785774019787
1.3789733102037227,1.7551455686050166,2.1109899429389825,2.45050927199958,2.7723101227939946,3.066366134755178,3.316219803362209,3.503743083068329,3.6152095022986495,3.646676133855528,3.605870839413664
1.3544114280940098,1.726098176785385,2.07932898128802,2.418153017016702,2.741263033425525,3.038676657599096,3.293755151479364,3.4878102960503767,3.606173903161312,3.643824908164904,3.6076734065374407
1.3303349814856196,1.6974780252258073,2.047970614360983,2.385926736177128,2.710145964948433,3.010718328136514,3.270860565405972,3.4713613585903342,3.5966306187028434,3.6405555277402346,3.609186455413422
1.306740938340298,1.6692897487725615,2.016927021712408,2.353848519449393,2.6789801027002897,2.982511717200043,3.24755200978521,3.454404618318625,3.58657995638186,3.636862801913612,3.6104030567567302
1.2836258285161104,1.6415372742149563,1.9862095967089293,2.32193579495126,2.6477862623878625,2.9540774189289047,3.2238458605971703,3.4369490656955914,3.576022828242784,3.6327419007126873,3.6113163855384505
1.260985773909956,1.6142238445828554,1.9558289534893785,2.290205314803845,2.616584858119136,2.925436009214408,3.1997588669166657,3.4190043142689475,3.564960754894165,3.628188371098133,3.6119197347858525
1.2388165178999777,1.5873520441576123,1.9257949358588968,2.2586731433625147,2.5853958724640727,2.8966080052449183,3.1753081123012583,3.4005805791778787,3.55339586770021,3.623198152536802,3.6122065295820893
1.2171134540226294,1.5609238240584218,1.8961166279956496,2.227354647781359,2.5542388285791806,2.8676138262526103,3.1505109759700995,3.381688654020599,3.541330909166032,3.61776759183244,3.6121703412251
1.1958716538280172,1.5349405282715762,1.866802366845309,2.196264490859307,2.5231327644224466,2.838473755555256,3.125385093928133,3.362339886208969,3.528769231507891,3.611893457137722,3.611804901502898
1.1750858938655862,1.509402919996125,1.8378597560760284,2.165416626107537,2.4920962090768115,2.809207903977573,3.0999483201835054,3.342546150939312,3.5157147934103605,3.605572951074076,3.611104117040027
1.1547506817602942,1.4843112081858725,1.8092956814651016,2.1348242949700387,2.461147161192008,2.7798361747281435,3.074218688198847,3.3223198239128373,3.502172154983065,3.598803722888885,3.6100620836677217
1.134860281347031,1.459665074174428,1.7811163275879176,2.104500026121956,2.4303030695463548,2.750378229799672,3.0482143727095,3.3016737529421225,3.4881464709401446,3.591583879583511,3.6086731007682573
1.1154087368382115,1.4354636982770688,1.7533271956800374,2.0744556367637133,2.399580815721992,2.7208534579523502,3.021953652033965,3.280621228581917,3.4736434820358086,3.583911995949927,3.6069316855421665
1.096389896006178,1.411705786270409,1.7259331225443304,2.044702235823036,2.3689966988790574,2.6912809443322803,2.995454870993852,3.259175953923237,3.4586695047991807,3.575787123458674,3.6048325871454043
1.077797432368256,1.3883895956581973,1.6989383003769207,2.015250228971744,2.338566422606577,2.661679441769341,2.968736404552589,3.2373520136892933,3.443231419620993,3.567208797946268,3.602370800642244
1.059624866368079,1.3655129616389572,1.6723462973882377,1.9861093253597533,2.308305083820248,2.6320673437914404,2.941816622274128,3.2151638427703872,3.4273366572534423,3.5581770460560724,3.5995415807186775
1.0418655855520376,1.3430733226985372,1.6461600790986466,1.957288545964952,2.2782271636700795,2.602462659384863,2.9147138536949413,3.1926261943325898,3.410993183792648,3.5486923903929566,3.5963404551003917
1.0245128637445362,1.3210677457579187,1.620382030191882,1.9287962334547164,2.2483465204138966,2.57288298952332,2.8874463546948017,3.169754107631851,3.394209484220538,3.5387558533587,3.592763237619037
1.007559879230065,1.2994929508137836,1.5950139768137646,1.9006400634525649,2.21867638420613,2.543345505481348,2.860032274944186,3.146562875661332,3.376994544589591,3.528368959642082,3.5888060408705007
0.990999731954002,1.278345335016318,1.570057209208377,1.872827057101996,2.1892293537451657,2.513866928940894,2.8324896264986896,3.1230680127552213,3.3593578329396623,3.517533737344769,3.5844652884092474
0.974825459757522,1.2576209961354905,1.5455125045889326,1.8453635948188136,2.160017394716805,2.4844635138932567,2.80483625360359,3.099285222267324,3.3413092790410364,3.506252717731465,3.5797377264235393
0.9590300536650536,1.2373157553735536,1.5213801501459383,1.8182554311231645,2.1310518399661467,2.4551510303320216,2.777089803764657,3.075230364437207,3.322859253061927,3.494528933600262,3.5746204348374544
0.9436064722453784,1.2174251794877686,1.4976599661008612,1.7915077104431152,2.102343391325496,2.4259447497263014,2.749267700134491,3.050919424550949,3.304018543261825,3.482365916276556,3.5691108377871426
0.928547655069779,1.1979446021932696,1.474351328719273,1.7651249837828304,2.073902123021712,2.396859432257389,2.721387115257045,3.026368481497496,3.28479833281442,3.469767691241352,3.563206713420638
0.9138465352925734,1.1788691448216342,1.4514531932033663,1.7391112261501895,2.045737486582792,2.3679093157959934,2.6934649462065896,3.001593676815413,3.2652101758653123,3.456738772412049,3.556906202972834
0.8994960513810043,1.1601937362159993,1.4289641163896705,1.7134698546410188,2.017858317160434,2.33910810659147,2.665517791151152,2.9766111843185565,3.245265972930388,3.443284155100912,3.5502078190698567
0.885489158022767,1.1419131318485318,1.4068822791837916,1.6882037470799218,1.9902728411828376,2.31046897163898,2.637561927364436,2.9514371803828205,3.2249779457406373,3.4294093076832786,3.543110453220088
0.871818836240496,1.1240219321506717,1.385205508669924,1.663315261120927,1.9629886852501168,2.2820045326853013,2.609613290704377,2.9260878149698137,3.204358611638373,3.4151201620140723,3.535613382452425
0.858478102743311,1.106514600050834,1.3639312998387467,1.6388062537147867,1.936012886183338,2.253726861829118,2.5816874565708003,2.9005791834570576,3.1834207576282982,3.4004231026373417,3.5277162750660134
0.845460018546063,1.0893854777181928,1.3430568368830662,1.614678100853705,1.909351902137452,2.2256474786670344,2.553799622349147,2.8749272993381227,3.162177414184798,3.3853249548392594,3.5194191954596605
0.8327576968872553,1.0726288025147468,1.3225790140161655,1.5909317175084874,1.8830116246881177,2.197777348932352,2.5259645913418702,2.8491480678500847,3.1406418289141524,3.3698329716002693,3.5107226080133183
0.8203643104767406,1.0562387221611451,1.3024944557732452,1.567567577677539,1.8569973918027265,2.1701268845698167,2.4981967581839326,2.823257260579765,3.118827440167274,3.353954819506796,3.5016273799984883
0.8082730981042603,1.0402093091246791,1.2827995367615563,1.5445857344717575,1.831314001606668,2.1427059451860666,2.4705100957338213,2.797270491094494,3.0967478506950123,3.3376985636871344,3.4921347834990146
0.7964773706396938,1.0245345742404834,1.2634904008298389,1.521985840164098,1.8059657268571363,2.115523840812509,2.442918143426669,2.771203191637529,3.074416801434192,3.3210726518397733,3.482246496328515
0.7849705164555529,1.009208479579321,1.2445629796324278,1.499767166137417,1.780956330038416,2.088589335914712,2.415433997071415,2.745070590922877,3.0518481455083752,3.3040858974254665,3.4719646019356003
0.7737460063018009,0.9942249505773804,1.22601301056791,1.4779286226690636,1.7562890789946204,2.0619106545802026,2.388070300069506,2.7188876930590182,3.029055822522942,3.286747462096848,3.461291588292986
0.7627973976625182,0.9795778874452908,1.207836054076464,1.456468778495548,1.731966763018278,2.035495486814824,2.3608392360283905,2.6926692576259583,3.0060538332295006,3.2690668374412915,3.4502303457716
0.7521183386232857,0.96526117587509,1.1900275102839952,1.435385880105459,1.7079917093158514,2.0093509958764164,2.333752522739052,2.666429780925163,2.9828562146299755,3.2510538261140485,3.438784164005752
0.7417025712774318,0.9512686970651698,1.1725826349849,1.414677870713562,1.6843657997742754,1.983483826573725,2.3068214074830578,2.640183478417182,2.959477015585927,3.2327185224394754,3.4269567277603543
0.7315439346984995,0.937594337084286,1.155496554958734,1.394342408873691,1.6610904879558266,1.957900114457876,2.280056663631077,2.613944268357214,2.9359302729938923,3.2140712925584096,3.414752111815982
0.721636367505447,0.9242319955965822,1.1387642826192312,1.3743768866926034,1.638166816252059,1.932605495833692,2.253468588491563,2.58772575663447,2.912229988582733,3.195122754199488,3.4021747748922415
0.7119739100462131,0.911175593970242,1.122380729997038,1.35477844761137,1.6155954331311304,1.907605118518376,2.2270670023653305,2.561541222816942,2.888390106384227,3.175883756151473,3.389229552634391
0.7025507062243636,0.8984190827928763,1.1063407220601666,1.3355440037251476,1.593376610416558,1.8829036532757168,2.200861248759062,2.535403607399114,2.864424490923451,3.156365357512472,3.3759216496924287
0.6933610049925936,0.8859564488170798,1.0906390093785836,1.3166702526162417,1.5715102605392408,1.8585053058549763,2.1748601957083897,2.5093255002462334,2.8403469061708897,3.136578806790345,3.3622566309258892
0.6843991615359128,0.8737817213597794,1.0752702801414868,1.2981536936792697,1.5499959537084556,1.8344138295648675,2.149072238159122,2.4833191302249964,2.816170995293701,3.1165355209266803,3.3482404117713185
0.6756596381663703,0.8618889781790396,1.060229171537757,1.2799906439209188,1.528832934951409,1.810632538314664,2.123505301353396,2.457396356006934,2.791910261239162,3.0962470643144147,3.333879247812837
0.6671370049502208,0.8502723508519333,1.0455102805117562,1.2621772532202866,1.5080201409748275,1.7871643200563108,2.098166845166089,2.431568658027338,2.767578048179054,3.0757251278766597,3.3191797235993055
0.658825940087468,0.8389260296768979,1.0311081739081305,1.2447095190390596,1.4875562168059155,1.7640116505634833,2.073063869335652,2.4058471315793546,2.743187523839587,3.054981508271485,3.304148740754376
0.6507212300627698,0.8278442681237401,1.01701739802055,1.2275833005738508,1.467439532173817,1.741176607485876,2.0482029195326854,2.380242481019792,2.718751662737457,3.0340280872844363,3.288793505428108
0.6428177695857539,0.8170213868540941,1.003232487560418,1.210794332345865,1.447668197596459,1.7186608846194504,2.0235900942090552,2.3547650150603268,2.694283230338746,3.012876811467376,3.273121515140884
0.6351105613378646,0.8064517773347134,0.989747974062475,1.1943382372256863,1.428240080141282,1.696465806336029,1.999231052170052,2.329424643115116,2.6697947681536336,2.9915396720790066,3.2571405450720268
0.6275947155419651,0.7961299050654965,0.9765583937449932,1.1782105388934154,1.409152818831898,1.6745923421183784,1.9751310208121728,2.3042308726733483,2.645298579776296,2.9700286853790034,3.2408586338468237
0.6202654493700297,0.7860503124435999,0.9636582948428248,1.1624066737365872,1.3904038396761276,1.6530411211497913,1.951294804969392,2.279192807662988,2.620806717875876,2.948355873324272,3.22428406887661
0.6131180862034112,0.7762076212844156,0.9510422444320362,1.1469220021903208,1.3719903702941312,1.6318124469101152,1.92772679631134,2.2543191477699343,2.5963309721411227,2.9265332447123678,3.207425371307147
0.6061480547593323,0.766596535019566,0.9387048347651668,1.1317518195259708,1.353909454128483,1.610906311733168,1.9044309832376405,2.229618188674941,2.571882858178067,2.904572776813612,3.1902912806307713
0.5993508880964477,0.7572118405914244,0.9266406891363604,1.1168913660961723,1.3361579642210053,1.5903224112835,1.881410961213673,2.2050978231690674,2.547473607357074,2.882486397529982,3.1728907390177072
0.5927222225115483,0.7480484100629927,0.9148444672957022,1.102335837045629,1.3187326165439943,1.5700601589134855,1.858669943494258,2.180765543106995,2.523114157602704,2.860285968115381,3.1552328754215275
0.5862577963387323,0.7391012019612878,0.903310870432094,1.0880803914982653,1.3016299828761264,1.5501186998647456,1.836210772183218,2.1566284421563906,2.498815145117022,2.837983266488525,3.1373269895130615
0.5799534486616494,0.7303652623716829,0.8920346457439013,1.0741201612324731,1.2848465032158063,1.5304969252808724,1.814035929578347,2.132693219300543,2.474586897024383,2.8155899711663186,3.1191825354960803
0.5738051179487408,0.7218357257999485,0.8810105906164412,1.0604502588571578,1.26837849772706,1.5111934860013787,1.792147549753077,2.1089661830507613,2.450439424923224,2.793117645842338,3.1008091058568765
0.5678088406207371,0.7135078158180306,0.870233556425127,1.0470657855020802,1.2522221782152023,1.4922068061096478,1.770547430328017,2.0854532563245174,2.426382419328045,2.7705777246318517,3.0822164150984226
0.5619607495590517,0.7053768455088972,0.859698451982798,1.0339618380366868,1.236373659131524,1.4735350962104707,1.7492370443875334,2.062159981944997,2.4024252449825827,2.7479814980017125,3.0634142835081466
0.5562570725631071,0.6974382177250886,0.8494002466493927,1.021133515832165,1.220828968108051,1.4551763664154582,1.7282175524986203,2.0390915287176443,2.378576937023104,2.725340099400454,3.044412621006551
0.5506941307640649,0.6896874251749104,0.8393339731217335,1.0085759270818924,1.205584056025116,1.437128439017231,1.7074898147914923,2.016252698039365,2.35484619796888,2.7026644926010124,3.0252214111219367
0.5452683370018895,0.6821200503495339,0.8294947299207445,0.99628419469578,1.1906348066159844,1.4193889608358026,1.6870544030635208,1.993647930996361,2.331241395515143,2.6799654597657074,3.005850695134397
0.5399761941721616,0.6747317653035975,0.8198776835929555,0.9842534617842352,1.1759770456141592,1.4019554152229616,1.6669116128704269,1.971281315907015,2.3077705611022403,2.65725359024041,2.9863105564300363
0.5348142935485768,0.6675183313012509,0.810478070642644,0.9724788967475992,1.1616065494502033,1.3848251337127466,1.647061475570899,1.9491565962669,2.284441389233271,2.634539270082236,2.966611105104099
0.5297793130866006,0.6604755983389536,0.8012911992104481,0.9609556979869772,1.147519053506019,1.3679953073082625,1.6275037702931152,1.9272771790537664,2.2612612375112384,2.611832672322619,2.946762462849324
0.5248680157133232,0.6535995045557121,0.7923124505137468,0.9496790982523527,1.1337102599354734,1.3514629973971308,1.6082380357939217,1.905646143351304,2.2382371273656068,2.5891437479652546,2.9267747481634614
0.5200772476081453,0.6468860755408533,0.7835372800635547,0.9386443686437854,1.1201758450611083,1.3352251462897735,1.589263582183691,1.8842662492515447,2.215375745437222,2.566482217716119,2.906658061907458
0.5154039364785457,0.6403314235488426,0.7749612186721235,0.9278468222813534,1.1069114663573765,1.319278587376523,1.5705795024921207,1.863139946996956,2.1926834455897497,2.5438575644406387,2.8864224732433814
0.5108450898348159,0.6339317466301039,0.7665798732648801,0.9172818176592888,1.0939127690314758,1.303620054901213,1.5521846840524234,1.8422693863245727,2.1701662515151434,2.521279026341017,2.8660780059787307
