D=0.0 (mm/w),D=0.1 (mm/w),D=0.2 (mm/w),D=0.3 (mm/w),D=0.4 (mm/w)
64.09278432813956,57.34010245936656,51.87498909952893,47.12125697554551,40.246331543077204
64.09278190986778,57.34009968755507,51.87498548542335,47.121167455533175,40.23805126257592
64.09277949194224,57.34009691616863,51.87498187552416,47.12107728238291,40.229949919494565
64.09277707436284,57.34009414520728,51.87497826987294,47.120986464334855,40.222027881147156
64.09277465712954,57.34009137467104,51.87497466851083,47.12089500967471,40.21428550586719
64.09277224024225,57.340088604559945,51.87497107147851,47.12080292673299,40.20672314302238
64.0927698237009,57.34008583487401,51.87496747881621,47.12071022388423,40.19934113302896
64.09276740750543,57.34008306561326,51.8749638905637,47.12061690954621,40.1921398073654
64.09276499165576,57.3400802967777,51.87496030676029,47.1205229921792,40.18511948858565
64.0927625761518,57.34007752836736,51.87495672744485,47.12042848028513,40.178280490331815
64.0927601609935,57.34007476038224,51.87495315265575,47.12033338240688,40.17162311734635
64.0927577461808,57.34007199282234,51.87494958243092,47.12023770712742,40.165147665483644
64.09275533171359,57.340069225687664,51.874946016807804,47.120141463069096,40.15885442172112
64.09275291759184,57.34006645897821,51.87494245582339,47.120044658892766,40.15274366416973
64.09275050381545,57.34006369269399,51.87493889951417,47.11994730329707,40.14681566208398
64.09274809038436,57.34006092683497,51.87493534791617,47.11984940501758,40.14107067587127
64.0927456772985,57.34005816140116,51.87493180106495,47.11975097282606,40.13550895710079
64.09274326455778,57.340055396392536,51.874928258995546,47.11965201552962,40.130130748511775
64.09274085216215,57.34005263180908,51.87492472174255,47.119552541969945,40.124936284021224
64.09273844011155,57.34004986765078,51.87492118934005,47.11945256102247,40.119925788731024
64.09273602840588,57.34004710391759,51.87491766182164,47.11935208159559,40.11509947893448
64.09273361704507,57.3400443406095,51.87491413922043,47.11925111262983,40.11045756212233
64.09273120602906,57.34004157772648,51.87491062156903,47.1191496630971,40.10600023698807
64.09272879535777,57.340038815268485,51.87490710889956,47.119047741999786,40.10172769343282
64.09272638503114,57.34003605323548,51.87490360124362,47.11894535837002,40.09764011256946
64.0927239750491,57.34003329162743,51.874900098632345,47.11884252126884,40.09373766672628
64.09272156541157,57.34003053044428,51.87489660109634,47.11873923978536,40.09002051944999
64.09271915611848,57.34002776968599,51.87489310866571,47.11863552303598,40.08648882550817
64.09271674716976,57.3400250093525,51.87488962137005,47.11853138016353,40.083142730891026
64.09271433856533,57.34002224944377,51.87488613923847,47.11842682033651,40.07998237281269
64.09271193030513,57.34001948995973,51.87488266229954,47.1183218527482,40.07700787971177
64.09270952238909,57.34001673090032,51.87487919058133,47.11821648661591,40.074219371251445
64.09270711481712,57.34001397226548,51.874875724111405,47.11811073118009,40.07161695831882
64.09270470758916,57.34001121405514,51.8748722629168,47.11800459570356,40.06920074302378
64.09270230070516,57.34000845626922,51.87486880702404,47.11789808947066,40.06697081869718
64.09269989416501,57.34000569890767,51.874865356459125,47.11779122178643,40.06492726988848
64.09269748796866,57.34000294197038,51.87486191124756,47.117684001975775,40.06307017236273
64.09269508211604,57.3400001854573,51.874858471414285,47.11757643938265,40.06139959309698
64.09269267660707,57.33999742936832,51.87485503698376,47.11746854336925,40.05991559027608
64.09269027144168,57.33999467370337,51.87485160797989,47.11736032331514,40.05861821328788
64.0926878666198,57.33999191846236,51.87484818442608,47.11725178861646,40.05750750271784
64.09268546214136,57.33998916364519,51.874844766345184,47.11714294868508,40.056583490343016
64.09268305800629,57.33998640925175,51.87484135375955,47.11703381294779,40.055846199125476
64.09268065421452,57.33998365528196,51.87483794669098,47.116924390845455,40.0552956432051
64.09267825076597,57.33998090173571,51.87483454516076,47.11681469183218,40.05493182789181
64.09267584766057,57.339978148612886,51.874831149189625,47.11670472537451,40.054754749657164
64.09267344489827,57.33997539591339,51.87482775879781,47.11659450095056,40.054764396125435
64.09267104247897,57.339972643637104,51.87482437400498,47.11648402804922,40.054960746064026
64.09266864040261,57.33996989178391,51.87482099483029,47.11637331616931,40.055343769373344
64.09266623866912,57.33996714035369,51.87481762129237,47.11626237481875,40.05591342707609
64.09266383727844,57.33996438934633,51.87481425340929,47.11615121351375,40.056669671305976
64.09266143623047,57.33996163876169,51.87481089119859,47.11603984177796,40.057612445295824
64.09265903552516,57.33995888859965,51.87480753467729,47.11592826914164,40.05874168336519
64.09265663516243,57.33995613886009,51.87480418386185,47.11581650514085,40.060057310907325
64.09265423514222,57.339953389542856,51.87480083876821,47.11570455931661,40.06155924437562
64.09265183546445,57.33995064064781,51.87479749941176,47.1155924412141,40.06324739126951
64.09264943612905,57.33994789217483,51.87479416580737,47.11548016038178,40.06512165011979
64.09264703713595,57.33994514412375,51.87479083796935,47.11536772637061,40.06718191047341
64.09264463848507,57.33994239649444,51.87478751591148,47.11525514873324,40.069428052877704
64.09264224017635,57.33993964928676,51.874784199647,47.11514243702312,40.07185994886414
64.0926398422097,57.339936902500526,51.87478088918861,47.11502960079375,40.07447746093145
64.09263744458508,57.339934156135605,51.87477758454847,47.1149166495978,40.07728044252832
64.0926350473024,57.33993141019183,51.8747742857382,47.11480359298635,40.08026873803552
64.0926326503616,57.339928664669046,51.87477099276888,47.114690440508,40.083442182747525
64.0926302537626,57.33992591956709,51.87476770565106,47.11457720170812,40.086800602853636
64.09262785750532,57.33992317488578,51.874764424394726,47.11446388612801,40.09034381541862
64.0926254615897,57.33992043062496,51.87476114900935,47.11435050330404,40.09407162836283
64.09262306601568,57.33991768678446,51.87475787950385,47.11423706276691,40.09798384044187
64.09262067078316,57.33991494336409,51.874754615886616,47.1141235740408,40.10208024122574
64.0926182758921,57.339912200363685,51.87475135816548,47.11401004664254,40.106360611077584
64.0926158813424,57.33990945778305,51.87474810634774,47.113896490080855,40.11082472113191
64.092613487134,57.339906715622014,51.874744860440174,47.11378291385551,40.11547233327241
64.09261109326684,57.33990397388038,51.87474162044901,47.11366932745652,40.120303200109284
64.09260869974084,57.33990123255797,51.87473838637992,47.11355574036335,40.1253170649562
64.09260630655592,57.33989849165459,51.87473515823808,47.11344216204412,40.13051366180677
64.09260391371203,57.33989575117003,51.87473193602809,47.11332860195479,40.135892715310646
64.09260152120908,57.33989301110411,51.87472871975403,47.11321506953836,40.14145394074918
64.092599129047,57.33989027145662,51.87472550941945,47.11310157422409,40.147197044010724
64.09259673722573,57.33988753222735,51.87472230502736,47.11298812542671,40.153121721565526
64.0925943457452,57.33988479341611,51.87471910658022,47.11287473254561,40.159227660440244
64.09259195460533,57.33988205502269,51.87471591408,47.11276140496408,40.16551453819211
64.09258956380604,57.33987931704687,51.87471272752809,47.11264815204845,40.17198202288275
64.09258717334728,57.33987657948843,51.874709546925374,47.11253498314743,40.178629773051625
64.09258478322897,57.33987384234717,51.8747063722722,47.112421907591205,40.18545743768919
64.09258239345104,57.33987110562288,51.87470320356839,47.11230893469074,40.19246465620967
64.09258000401341,57.33986836931531,51.87470004081323,47.11219607373695,40.19965105842363
64.09257761491602,57.33986563342426,51.87469688400549,47.11208333399998,40.20701626451013
64.0925752261588,57.33986289794949,51.8746937331434,47.11197072472838,40.21455988498868
64.09257283774167,57.33986016289079,51.87469058822468,47.11185825514837,40.22228152069091
64.09257044966456,57.33985742824791,51.87468744924652,47.11174593446306,40.23018076273197
64.09256806192741,57.33985469402062,51.87468431620557,47.11163377185169,40.23825719248166
64.09256567453014,57.3398519602087,51.874681189098,47.1115217764689,40.24651038153543
64.09256328747267,57.33984922681189,51.87467806791942,47.11140995744392,40.25493989168502
64.09256090075495,57.33984649382997,51.87467495266494,47.11129832387985,40.263545274889026
64.09255851437689,57.339843761262685,51.87467184332915,47.11118688485292,40.27232607324321
64.09255612833843,57.33984102910979,51.87466873990613,47.11107564941172,40.28128181895064
64.0925537426395,57.339838297371045,51.874665642389445,47.11096462657645,40.29041203429169
64.09255135728003,57.3398355660462,51.874662550772136,47.11085382533823,40.299716231593905
64.09254897225995,57.339832835135,51.874659465046754,47.1107432546583,40.309193913201696
64.09254658757918,57.3398301046372,51.87465638520532,47.110632923467335,40.31884457144596
64.09254420323765,57.33982737455253,51.87465331123937,47.11052284066467,40.328667688613585
64.0925418192353,57.339824644880736,51.87465024313992,47.11041301511764,40.338662736916895
64.09253943557205,57.33982191562156,51.87464718089748,47.11030345566077,40.348829178462985
64.09253705224783,57.33981918677475,51.87464412450207,47.11019417109515,40.359166465223076
64.09253466926258,57.33981645834002,51.8746410739432,47.11008517018765,40.36967403900176
64.0925322866162,57.33981373031713,51.87463802920991,47.10997646167024,40.38035133140628
64.09252990430866,57.3398110027058,51.87463499029069,47.10986805423928,40.39119776381583
64.09252752233986,57.33980827550576,51.8746319571736,47.1097599565548,40.40221274735081
64.09252514070974,57.33980554871673,51.87462892984616,47.109652177239845,40.413395682842165
64.09252275941823,57.33980282233845,51.87462590829543,47.10954472487972,40.4247459608008
64.09252037846525,57.33980009637064,51.874622892507965,47.10943760802134,40.436262961386994
64.09251799785075,57.33979737081302,51.87461988246984,47.10933083517253,40.44794605438
64.09251561757463,57.33979464566531,51.87461687816667,47.10922441480135,40.45979459914767
64.09251323763685,57.339791920927226,51.87461387958356,47.1091183553354,40.47180794461629
64.09251085803731,57.33978919659849,51.87461088670514,47.10901266516117,40.48398542924048
64.09250847877597,57.33978647267881,51.87460789951559,47.10890735262334,40.49632638097336
64.09250609985273,57.33978374916791,51.87460491799858,47.10880242602415,40.50883011723682
64.09250372126753,57.339781026065495,51.87460194213735,47.10869789362271,40.521495944892045
64.09250134302032,57.33977830337128,51.87459897191464,47.10859376363436,40.534323160210256
64.09249896511099,57.339775581084965,51.874596007312746,47.10849004423,40.54731104884371
64.0924965875395,57.33977285920626,51.874593048313486,47.10838674353548,40.56045888579696
64.09249421030577,57.33977013773488,51.87459009489823,47.10828386963092,40.57376593539841
64.09249183340974,57.33976741667052,51.87458714704788,47.10818143055007,40.58723145127218
64.09248945685133,57.33976469601288,51.874584204742895,47.10807943427971,40.60085467631031
64.09248708063046,57.33976197576165,51.87458126796327,47.10797788875901,40.61463484264532
64.09248470474706,57.33975925591656,51.874578336688565,47.10787680187889,40.62857117162316
64.09248232920108,57.33975653647728,51.87457541089788,47.10777618148141,40.64266287377651
64.09247995399244,57.33975381744351,51.87457249056988,47.10767603535917,40.65690914879856
64.09247757912107,57.33975109881495,51.87456957568279,47.10757637125469,40.671309185517224
64.09247520458689,57.339748380591296,51.8745666662144,47.10747719685979,40.685862161869764
64.09247283038984,57.33974566277224,51.874563762142046,47.10737851981503,40.700567244877995
64.09247045652984,57.339742945357465,51.87456086344266,47.107280347709086,40.71542359062392
64.09246808300682,57.33974022834666,51.87455797009273,47.107182688078176,40.73043034422595
64.09246570982073,57.33973751173953,51.87455508206832,47.10708554840547,40.74558663981567
64.09246333697148,57.33973479553574,51.87455219934508,47.10698893612052,40.76089160051519
64.09246096445901,57.339732079734986,51.87454932189822,47.10689285859866,40.77634433841507
64.09245859228324,57.33972936433695,51.87454644970256,47.106797323160514,40.791943954552956
64.0924562204441,57.33972664934132,51.8745435827325,47.106702337071326,40.807689538892774
64.09245384894153,57.33972393474777,51.87454072096202,47.1066079075405,40.82358017030468
64.09245147777546,57.33972122055598,51.87453786436471,47.10651404172099,40.83961491654566
64.09244910694579,57.33971850676564,51.87453501291374,47.10642074670879,40.8557928342409
64.09244673645249,57.33971579337643,51.87453216658189,47.106328029542354,40.872112968865885
64.09244436629547,57.33971308038801,51.87452932534156,47.10623589720212,40.88857435472927
64.09244199647466,57.33971036780007,51.87452648916471,47.10614435660993,40.905176014956595
64.09243962699,57.33970765561229,51.874523658022966,47.10605341462854,40.92191696147476
64.09243725784141,57.33970494382433,51.87452083188754,47.10596307806108,40.938796194997416
64.09243488902882,57.33970223243588,51.87451801072925,47.10587335365055,40.955812705011226
64.09243252055217,57.3396995214466,51.87451519451858,47.10578424807933,40.97296546976298
64.09243015241137,57.33969681085617,51.87451238322559,47.10569576796866,40.99025345624772
64.09242778460637,57.33969410066426,51.87450957681999,47.10560791987815,41.007675620197745
64.0924254171371,57.33969139087054,51.87450677527113,47.10552071030531,41.02523090607264
64.09242305000348,57.33968868147469,51.87450397854799,47.10543414568505,41.04291824705033
64.09242068320543,57.33968597247635,51.87450118661917,47.1053482323892,41.06073656501911
64.09241831674291,57.33968326387522,51.87449839945295,47.105262976726046,41.078684770570796
64.09241595061582,57.33968055567096,51.87449561701723,47.10517838493988,41.096761762994916
64.0924135848241,57.33967784786323,51.87449283927957,47.10509446321053,41.11496643027406
64.09241121936769,57.339675140451696,51.87449006620718,47.10501121765291,41.13329764908032
64.09240885424651,57.33967243343603,51.87448729776693,47.10492865431656,41.151754284772935
64.0924064894605,57.33966972681589,51.87448453392536,47.10484677918523,41.170335191397115
64.09240412500958,57.33966702059095,51.87448177464867,47.10476559817644,41.18903921168407
64.09240176089368,57.33966431476087,51.87447901990273,47.10468511714103,41.207865177052305
64.09239939711273,57.33966160932531,51.87447626965307,47.10460534186279,41.226811907610184
64.09239703366667,57.33965890428394,51.87447352386493,47.104526278057975,41.24587821215978
64.09239467055542,57.33965619963642,51.8744707825032,47.10444793137496,41.26506288820207
64.09239230777892,57.339653495382414,51.87446804553248,47.10437030739381,41.28436472194343
64.09238994533709,57.33965079152159,51.874465312917046,47.10429341162588,41.30378248830362
64.09238758322986,57.33964808805359,51.87446258462087,47.10421724951343,41.32331495092502
64.09238522145718,57.3396453849781,51.874459860607615,47.10414182642924,41.342960862183425
64.09238286001894,57.339642682294766,51.87445714084067,47.10406714767627,41.362718963200244
64.0923804989151,57.339639980003255,51.87445442528311,47.10399321848722,41.38258798385617
64.0923781381456,57.339637278103226,51.874451713897706,47.10392004402421,41.4025666428064
64.09237577771036,57.339634576594335,51.87444900664698,47.10384762937844,41.42265364749734
64.0923734176093,57.33963187547625,51.87444630349316,47.103775979569775,41.44284769418494
64.09237105784234,57.33962917474863,51.87444360439817,47.10370509954648,41.46314746795453
64.09236869840944,57.33962647441113,51.87444090932369,47.10363499418483,41.48355164274235
64.09236633931052,57.33962377446342,51.87443821823112,47.10356566828878,41.50405888135867
64.0923639805455,57.33962107490515,51.8744355310816,47.10349712658967,41.52466783551259
64.09236162211432,57.339618375736,51.87443284783601,47.10342937374588,41.545377145838536
64.09235926401692,57.3396156769556,51.87443016845497,47.10336241434253,41.566185441924475
64.09235690625322,57.33961297856363,51.87442749289885,47.103296252891184,41.58709134234183
64.09235454882314,57.33961028055975,51.87442482112777,47.10323089382952,41.60809345467722
64.09235219172662,57.33960758294361,51.8744221531016,47.10316634152108,41.62919037556595
64.09234983496358,57.33960488571488,51.87441948877999,47.10310260025496,41.650380690727324
64.09234747853398,57.339602188873215,51.87441682812233,47.10303967424554,41.67166297500182
64.09234512243773,57.33959949241828,51.87441417108781,47.10297756763221,41.69303579239008
64.09234276667476,57.33959679634973,51.87441151763536,47.1029162844791,41.71449769609381
64.092340411245,57.339594100667234,51.87440886772372,47.10285582877484,41.73604722855863
64.09233805614839,57.33959140537045,51.87440622131138,47.10279620443228,41.75768292151881
64.09233570138485,57.33958871045904,51.874403578356656,47.102737415288296,41.779403296043924
64.09233334695432,57.33958601593267,51.87440093881763,47.102679465103485,41.801206862587605
64.09233099285673,57.33958332179099,51.874398302652175,47.10262235756199,41.82309212103818
64.092328639092,57.33958062803367,51.87439566981798,47.10256609627125,41.84505756077139
64.09232628566008,57.33957793466038,51.87439304027253,47.1025106847618,41.86710166070514
64.09232393256087,57.33957524167078,51.87439041397313,47.10245612648702,41.88922288935632
64.09232157979433,57.33957254906453,51.87438779087688,47.102402424823005,41.91141970489971
64.09231922736038,57.339569856841294,51.87438517094072,47.10234958306829,41.933690555228985
64.09231687525894,57.33956716500074,51.87438255412139,47.10229760444371,41.95603387801986
64.09231452348996,57.33956447354253,51.87437994037548,47.10224649209222,41.978448100795376
64.09231217205337,57.33956178246633,51.87437732965939,47.10219624907867,42.00093164099336
64.09230982094908,57.33955909177182,51.87437472192937,47.102146878389696,42.02348290603604
64.09230747017705,57.33955640145865,51.87437211714151,47.10209838293351,42.04610029340193
64.09230511973719,57.3395537115265,51.87436951525174,47.102050765539786,42.06878219069987
64.09230276962944,57.33955102197503,51.87436691621585,47.10200402895948,42.09152697574534
64.09230041985373,57.33954833280391,51.87436431998946,47.1019581758647,42.11433301663901
64.09229807040998,57.33954564401281,51.87436172652808,47.101913208848586,42.13719867184761
64.09229572129814,57.3395429556014,51.87435913578705,47.10186913042515,42.16012229028702
64.09229337251813,57.33954026756936,51.87435654772162,47.10182594302919,42.18310221140773
64.09229102406988,57.33953757991635,51.87435396228687,47.10178364901616,42.206136765282565
64.09228867595333,57.33953489264205,51.874351379437776,47.10174225066204,42.2292242726968
64.0922863281684,57.33953220574613,51.8743487991292,47.1017017501633,42.25236304524056
64.09228398071502,57.33952951922827,51.87434622131589,47.10166214963674,42.275551385403645
64.09228163359313,57.339526833088144,51.87434364595247,47.10162345111944,42.29878758667269
64.09227928680266,57.33952414732542,51.874341072993474,47.101585656568666,42.32206993363071
64.09227694034355,57.33952146193978,51.87433850239333,47.10154876786182,42.34539670205905
64.09227459421571,57.33951877693091,51.87433593410636,47.10151278679635,42.368766159041755
64.09227224841908,57.33951609229848,51.874333368086816,47.10147771508969,42.39217656307235
64.0922699029536,57.33951340804217,51.87433080428885,47.10144355437925,42.41562616416302
64.0922675578192,57.33951072416167,51.874328242666536,47.10141030622231,42.4391132039563
64.09226521301579,57.33950804065665,51.874325683173865,47.10137797209604,42.4626359158391
64.09226286854333,57.3395053575268,51.874323125764754,47.10134655339742,42.48619252505928
64.09226052440174,57.33950267477181,51.87432057039307,47.101316051443256,42.509781248844625
64.09225818059095,57.33949999239135,51.87431801701258,47.10128646747014,42.53340029652431
64.09225583711088,57.33949731038512,51.87431546557704,47.10125780263445,42.55704786965284
64.0922534939615,57.3394946287528,51.87431291604011,47.10123005801235,42.580722162136425
64.09225115114269,57.33949194749408,51.874310368355424,47.101203234599765,42.604421360361854
64.09224880865442,57.33948926660865,51.87430782247655,47.10117733331244,42.628143643327874
64.0922464664966,57.33948658609621,51.87430527835704,47.10115235498593,42.65188718277901
64.09224412466918,57.33948390595644,51.87430273595037,47.10112830037559,42.67565014334188
64.09224178317207,57.33948122618903,51.87430019521004,47.10110517015669,42.69943068266402
64.09223944200522,57.33947854679369,51.87429765608948,47.10108296492438,42.72322695155514
64.09223710116856,57.33947586777011,51.87429511854209,47.10106168519375,42.74703709413089
64.09223476066201,57.33947318911799,51.8742925825213,47.10104133139991,42.77085924795912
64.09223242048552,57.33947051083703,51.87429004798048,47.10102190389803,42.79469154420861
64.092230080639,57.339467832926914,51.87428751487301,47.101003402963386,42.81853210780021
64.09222774112239,57.33946515538736,51.87428498315225,47.10098582879146,42.84237905756054
64.09222540193562,57.33946247821806,51.87428245277158,47.10096918149801,42.8662305063781
64.09222306307863,57.33945980141873,51.87427992368438,47.100953461119154,42.89008456136183
64.09222072455135,57.33945712498907,51.87427739584402,47.10093866761146,42.91393932400214
64.09221838635371,57.339454448928784,51.8742748692039,47.10092480085205,42.937792890334364
64.09221604848564,57.33945177323759,51.87427234371744,47.10091186063869,42.96164335110464
64.09221371094708,57.33944909791519,51.87426981933806,47.10089984668992,42.98548879193822
64.09221137373794,57.33944642296129,51.87426729601923,47.10088875864517,43.009327293510175
64.09220903685818,57.339443748375615,51.87426477371443,47.10087859606488,43.03315693171853
64.09220670030771,57.33944107415788,51.87426225237719,47.10086935843063,43.05697577785969
64.09220436408648,57.33943840030779,51.87425973196108,47.10086104514527,43.080781898806364
64.09220202819441,57.33943572682507,51.87425721241969,47.10085365553311,43.10457335718772
64.09219969263143,57.33943305370944,51.874254693706696,47.10084718883999,43.12834821157195
64.09219735739748,57.33943038096062,51.874252175775794,47.10084164423353,43.15210451665113
64.09219502249249,57.339427708578334,51.87424965858074,47.100837020803226,43.17584032342839
64.0921926879164,57.339425036562304,51.874247142075376,47.10083331756065,43.19955367940733
64.09219035366912,57.33942236491226,51.87424462621358,47.10083053343963,43.22324262878375
64.09218801975061,57.33941969362792,51.87424211094931,47.100828667296405,43.24690521263959
64.09218568616078,57.33941702270903,51.874239596236606,47.100827717909866,43.270539469139074
64.09218335289957,57.3394143521553,51.87423708202957,47.100827683981706,43.2941434337271
64.09218101996692,57.33941168196648,51.8742345682824,47.10082856413664,43.317715139329735
64.09217868736275,57.3394090121423,51.87423205494938,47.10083035692263,43.34125261655691
64.09217635508699,57.33940634268249,51.87422954198488,47.100833060811055,43.36475389390719
64.09217402313958,57.3394036735868,51.87422702934335,47.100836674197,43.38821699797469
64.09217169152045,57.33940100485495,51.87422451697936,47.10084119539943,43.411639953657975
64.09216936022953,57.339398336486695,51.87422200484758,47.10084662266143,43.43502078437108
64.09216702926678,57.339395668481785,51.87421949290279,47.10085295415048,43.45835751225649
64.09216469863209,57.33939300083996,51.87421698109986,47.10086018795868,43.48164815840006
64.09216236832542,57.33939033356096,51.8742144693938,47.10086832210298,43.504890743047966
64.09216003834669,57.33938766664453,51.874211957739725,47.10087735452549,43.52808328582547
64.09215770869584,57.33938500009044,51.87420944609288,47.10088728309369,43.55122380595759
64.0921553793728,57.33938233389843,51.87420693440864,47.10089810560075,43.57431032249166
64.09215305037749,57.339379668068254,51.87420442264251,47.100909819765775,43.59734085452159
64.09215072170986,57.33937700259967,51.87420191075012,47.1009224232341,43.62031342141396
64.09214839336984,57.33937433749244,51.874199398687246,47.1009359135776,43.64322604303583
64.09214606535735,57.33937167274632,51.87419688640981,47.10095028829491,43.66607673998423
64.09214373767234,57.33936900836108,51.87419437387389,47.10096554481184,43.688863533817255
64.09214141031474,57.33936634433647,51.874191861035705,47.1009816804816,43.711584447286846
64.09213908328448,57.33936368067226,51.874189347851626,47.10099869258511,43.73423750457305
64.09213675658148,57.33936101736823,51.87418683427818,47.101016578331375,43.756820731519866
64.09213443020569,57.33935835442415,51.874184320272086,47.10103533485777,43.779332155872495
64.09213210415703,57.33935569183978,51.87418180579019,47.101054959230375,43.80176980751609
64.09212977843545,57.3393530296149,51.87417929078953,47.10107544844431,43.82413171871583
64.09212745304086,57.33935036774928,51.87417677522732,47.1010967994241,43.84641592435839
64.0921251279732,57.33934770624271,51.87417425906095,47.101119009023975,43.86862046219461
64.09212280323241,57.33934504509496,51.87417174224799,47.10114207402827,43.89074337308352
64.09212047881843,57.339342384305816,51.87416922474618,47.10116599115175,43.91278270123743
64.09211815473118,57.33933972387506,51.874166706513485,47.101190757040015,43.93473649446829
64.0921158309706,57.33933706380249,51.87416418750803,47.10121636826981,43.95660280443499
64.09211350753661,57.33933440408788,51.87416166768815,47.10124282134945,43.97837968689184
64.09211118442916,57.33933174473103,51.87415914701238,47.10127011271919,44.00006520193792
64.09210886164817,57.33932908573172,51.874156625439454,47.10129823875157,44.02165741426744
64.09210653919358,57.33932642708976,51.87415410292832,47.10132719575188,44.0431543934209
64.09210421706533,57.33932376880494,51.87415157943814,47.10135697995849,44.06455421403714
64.09210189526334,57.33932111087706,51.874149054928274,47.10138758754328,44.08585495610609
64.09209957378755,57.33931845330592,51.87414652935831,47.101419014612055,44.10705470522228
64.09209725263788,57.33931579609133,51.87414400268807,47.101451257204936,44.12815155283896
64.09209493181429,57.33931313923308,51.87414147487757,47.10148431129679,44.14914359652279
64.09209261131669,57.33931048273099,51.87413894588708,47.10151817279764,44.17002894020914
64.09209029114501,57.339307826584864,51.874136415677086,47.10155283755312,44.19080569445778
64.09208797129921,57.33930517079452,51.87413388420832,47.10158830134486,44.211471976709
64.0920856517792,57.33930251535977,51.87413135144175,47.10162455989099,44.23202591154011
64.09208333258492,57.33929986028043,51.87412881733857,47.10166160884652,44.25246563092221
64.09208101371631,57.33929720555631,51.87412628186024,47.1016994438038,44.27278927447714
64.0920786951733,57.33929455118725,51.87412374496846,47.101738060293,44.29299498973468
64.09207637695582,57.33929189717305,51.87412120662517,47.10177745378255,44.31308093238977
64.0920740590638,57.33928924351355,51.87411866679258,47.10181761967958,44.3330452665598
64.09207174149718,57.33928659020857,51.87411612543315,47.10185855333044,44.35288616504189
64.0920694242559,57.33928393725795,51.8741135825096,47.1019002500211,44.37260180957002
64.09206710733987,57.33928128466151,51.874111037984896,47.101942704977695,44.39219039107206
64.09206479074905,57.33927863241909,51.87410849182231,47.10198591336695,44.411650109926526
64.09206247448336,57.33927598053052,51.87410594398535,47.102029870296704,44.43097917621908
64.09206015854272,57.339273328995645,51.8741033944378,47.10207457081636,44.450175809998676
64.09205784292709,57.33927067781431,51.874100843143744,47.10212000991743,44.46923824153322
64.09205552763639,57.33926802698634,51.87409829006751,47.10216618253396,44.488164711564835
64.09205321267056,57.33926537651159,51.874095735173725,47.10221308354313,44.50695347156449
64.09205089802954,57.33926272638991,51.8740931784273,47.10226070776565,44.52560278398605
64.09204858371325,57.33926007662114,51.87409061979344,47.10230904996637,44.544110922519586
64.09204626972162,57.33925742720515,51.8740880592376,47.10235810485473,44.56247617234397
64.0920439560546,57.33925477814177,51.87408549672558,47.1024078670853,44.58069683037862
64.0920416427121,57.33925212943088,51.87408293222344,47.1024583312583,44.598771205534334
64.09203932969409,57.33924948107232,51.87408036569755,47.10250949192013,44.61669761896319
64.09203701700048,57.33924683306595,51.87407779711458,47.10256134356392,44.634474404307376
64.0920347046312,57.33924418541165,51.8740752264415,47.10261388063002,44.65209990794694
64.09203239258619,57.33924153810926,51.87407265364558,47.102667097506576,44.669572489246356
64.09203008086538,57.33923889115867,51.8740700786944,47.10272098853007,44.68689052079986
64.09202776946871,57.33923624455974,51.87406750155586,47.10277554798583,44.70405238867544
64.09202545839612,57.33923359831234,51.874064922198166,47.10283077010864,44.72105649265754
64.09202314764754,57.33923095241635,51.87406234058983,47.102886649083246,44.73790124648818
64.09202083722289,57.33922830687164,51.8740597566997,47.102943179044935,44.75458507810669
64.09201852712212,57.33922566167809,51.874057170496926,47.10300035408008,44.7711064298878
64.09201621734516,57.33922301683558,51.874054581950986,47.10305816822673,44.78746375887807
64.09201390789194,57.339220372344,51.87405199103169,47.10311661547516,44.80365553703063
64.0920115987624,57.33921772820322,51.874049397709165,47.10317568976844,44.819680251438136
64.09200928995647,57.33921508441314,51.874046801953874,47.10323538500301,44.83553640456386
64.09200698147409,57.33921244097365,51.8740442037366,47.103295695029296,44.85122251447084
64.09200467331519,57.33920979788463,51.87404160302847,47.103356613652224,44.8667371150491
64.0920023654797,57.33920715514599,51.87403899980095,47.103418134631866,44.88207875624076
64.09200005796755,57.33920451275761,51.874036394025815,47.10348025168399,44.89724600426308
64.09199775077869,57.3392018707194,51.874033785675216,47.103542958480666,44.91223744182928
64.09199544391305,57.33919922903126,51.87403117472163,47.10360624865087,44.92705166836712
64.09199313737057,57.33919658769308,51.87402856113787,47.10367011578106,44.94168730023521
64.09199083115116,57.33919394670478,51.87402594489711,47.10373455341578,44.956142970936874
64.09198852525478,57.33919130606626,51.87402332597284,47.10379955505827,44.97041733133164
64.09198621968135,57.33918866577744,51.87402070433895,47.1038651141711,44.984509049844185
64.0919839144308,57.33918602583821,51.87401807996963,47.10393122417671,44.998416812670754
64.09198160950308,57.3391833862485,51.87401545283945,47.10399787845809,45.01213932398292
64.09197930489812,57.33918074700822,51.87401282292333,47.10406507035934,45.02567530612868
64.09197700061584,57.339178108117295,51.87401019019655,47.10413279318633,45.0390234998308
64.0919746966562,57.33917546957564,51.87400755463473,47.1042010402073,45.05218266438235
64.09197239301912,57.33917283138317,51.87400491621386,47.10426980465348,45.065151577839416
64.09197008970453,57.33917019353983,51.8740022749103,47.10433907971971,45.077929037210815
64.09196778671237,57.33916755604553,51.873999630700766,47.10440885856508,45.090513858644904
64.09196548404259,57.3391649189002,51.87399698356233,47.10447913431356,45.10290487761334
