D=0.0 (mm/w),D=0.1 (mm/w),D=0.2 (mm/w),D=0.3 (mm/w),D=0.4 (mm/w)
21622.16932182748,18262.70770521669,15859.072137493413,13918.305614689358,12480.693141668191
21622.16889454757,18262.707246153543,15859.071647551587,13918.303877440878,12479.419997895406
21622.168467312844,18262.70678713892,15859.071157655211,13918.3021417596,12478.130623266456
21622.168040123302,18262.706328172808,15859.07066780425,13918.300407747289,12476.82513212598
21622.16761297893,18262.7058692552,15859.07017799866,13918.298675505455,12475.503640008097
21622.16718587973,18262.705410386094,15859.069688238404,13918.296945135346,12474.166263623993
21622.16675882569,18262.70495156548,15859.06919852345,13918.29521673792,12472.813120849409
21622.1663318168,18262.704492793346,15859.068708853756,13918.293490413862,12471.444330712078
21622.165904853056,18262.704034069684,15859.068219229288,13918.291766263565,12470.060013379056
21622.165477934454,18262.70357539449,15859.067729650013,13918.290044387117,12468.660290143995
21622.165051060983,18262.703116767767,15859.067240115894,13918.288324884295,12467.245283414331
21622.16462423264,18262.70265818949,15859.066750626898,13918.286607854572,12465.815116698417
21622.16419744941,18262.70219965966,15859.066261182994,13918.28489339708,12464.369914592566
21622.163770711297,18262.70174117827,15859.065771784148,13918.283181610626,12462.909802768041
21622.16334401829,18262.70128274531,15859.065282430329,13918.281472593677,12461.434907957975
21622.162917370377,18262.70082436077,15859.064793121506,13918.279766444342,12459.945357944227
21622.16249076756,18262.700366024656,15859.064303857647,13918.278063260384,12458.441281544176
21622.16206420982,18262.699907736947,15859.063814638728,13918.276363139194,12456.922808597456
21622.16163769716,18262.69944949764,15859.063325464716,13918.27466617779,12455.390069952637
21622.161211229573,18262.698991306726,15859.06283633558,13918.272972472809,12453.843197453843
21622.16078480705,18262.6985331642,15859.0623472513,13918.271282120502,12452.282323927328
21622.16035842958,18262.698075070053,15859.061858211844,13918.26959521672,12450.70758316798
21622.15993209716,18262.69761702428,15859.061369217186,13918.267911856909,12449.1191099258
21622.15950580979,18262.69715902688,15859.060880267303,13918.266232136106,12447.517039892318
21622.15907956745,18262.696701077824,15859.060391362167,13918.264556148924,12445.901509686966
21622.15865337014,18262.696243177124,15859.05990250176,13918.262883989551,12444.272656843408
21622.158227217853,18262.69578532477,15859.059413686056,13918.26121575174,12442.630619795827
21622.15780111058,18262.69532752075,15859.058924915027,13918.2595515288,12440.975537865175
21622.15737504832,18262.69486976505,15859.058436188658,13918.257891413592,12439.307551245383
21622.156949031058,18262.694412057685,15859.057947506924,13918.256235498517,12437.626800989532
21622.15652305879,18262.693954398623,15859.057458869807,13918.254583875509,12435.933428995995
21622.156097131512,18262.69349678788,15859.056970277286,13918.252936636032,12434.227577994547
21622.155671249217,18262.69303922542,15859.056481729343,13918.251293871075,12432.509391532432
21622.155245411894,18262.69258171126,15859.055993225958,13918.249655671134,12430.779013960424
21622.15481961954,18262.692124245383,15859.055504767117,13918.248022126212,12429.036590418838
21622.154393872144,18262.691666827785,15859.055016352797,13918.246393325811,12427.282266823533
21622.153968169703,18262.69120945845,15859.054527982984,13918.244769358926,12425.516189851882
21622.15354251221,18262.690752137387,15859.054039657663,13918.243150314034,12423.738506928725
21622.15311689965,18262.690294864573,15859.05355137682,13918.241536279094,12421.949366212304
21622.15269133204,18262.68983764001,15859.05306314044,13918.239927341532,12420.148916580176
21622.15226580933,18262.68938046369,15859.05257494851,13918.23832358824,12418.337307615111
21622.151840331564,18262.6889233356,15859.052086801015,13918.236725105562,12416.514689590982
21622.1514148987,18262.688466255728,15859.051598697944,13918.2351319793,12414.681213458636
21622.150989510745,18262.68800922408,15859.051110639286,13918.233544294695,12412.837030831759
21622.150564167685,18262.68755224064,15859.05062262503,13918.231962136426,12410.982293972726
21622.15013886952,18262.68709530541,15859.050134655166,13918.2303855886,12409.11715577845
21622.14971361624,18262.686638418367,15859.049646729683,13918.228814734752,12407.241769766224
21622.14928840784,18262.68618157952,15859.049158848577,13918.22724965783,12405.356290059564
21622.1488632443,18262.685724788847,15859.048671011831,13918.225690440197,12403.460871374036
21622.14843812564,18262.68526804636,15859.048183219444,13918.22413716361,12401.5556690031
21622.148013051825,18262.684811352025,15859.04769547141,13918.22258990924,12399.640838803947
21622.147588022868,18262.684354705856,15859.04720776772,13918.22104875764,12397.71653718333
21622.14716303876,18262.68389810784,15859.04672010837,13918.219513788752,12395.782921083426
21622.14673809948,18262.68344155797,15859.046232493356,13918.217985081894,12393.840147967674
21622.14631320503,18262.682985056235,15859.045744922672,13918.21646271576,12391.88837580664
21622.145888355408,18262.682528602632,15859.045257396318,13918.214946768412,12389.927763063888
21622.1454635506,18262.68207219716,15859.044769914286,13918.213437317272,12387.958468681854
21622.145038790608,18262.68161583979,15859.044282476578,13918.211934439118,12385.980652067747
21622.144614075416,18262.681159530533,15859.043795083193,13918.210438210075,12383.994473079447
21622.14418940502,18262.68070326938,15859.043307734126,13918.208948705622,12382.000092011436
21622.14376477941,18262.68024705632,15859.04282042938,13918.207466000562,12379.997669580733
21622.14334019859,18262.679790891347,15859.042333168956,13918.20599016904,12377.987366912852
21622.14291566254,18262.679334774453,15859.041845952856,13918.204521284528,12375.969345527785
21622.142491171264,18262.67887870563,15859.04135878108,13918.203059419817,12373.943767325994
21622.142066724748,18262.67842268487,15859.040871653631,13918.201604647007,12371.910794574442
21622.141642322986,18262.677966712166,15859.040384570511,13918.200157037529,12369.870589892633
21622.14121796597,18262.677510787515,15859.03989753173,13918.198716662098,12367.823316238693
21622.1407936537,18262.677054910902,15859.039410537283,13918.19728359074,12365.769136895464
21622.140369386165,18262.67659908233,15859.03892358718,13918.195857892772,12363.708215456632
21622.139945163355,18262.676143301785,15859.038436681429,13918.194439636807,12361.64071581289
21622.139520985267,18262.67568756925,15859.037949820033,13918.193028890735,12359.566802138123
21622.139096851894,18262.675231884743,15859.037463003,13918.191625721733,12357.486638875633
21622.138672763227,18262.67477624824,15859.036976230338,13918.190230196244,12355.400390724391
21622.138248719264,18262.674320659724,15859.036489502056,13918.188842379992,12353.308222625334
21622.13782472,18262.673865119206,15859.03600281816,13918.187462337955,12351.21029974768
21622.13740076541,18262.67340962667,15859.035516178665,13918.18609013438,12349.106787475304
21622.13697685551,18262.67295418211,15859.035029583574,13918.184725832769,12346.997851393136
21622.13655299028,18262.672498785523,15859.034543032903,13918.183369495871,12344.8836572736
21622.13612916972,18262.67204343689,15859.034056526663,13918.182021185685,12342.764371063102
21622.13570539381,18262.671588136225,15859.033570064868,13918.180680963453,12340.640158868551
21622.13528166257,18262.6711328835,15859.033083647526,13918.179348889653,12338.511186943935
21622.13485797596,18262.67067767872,15859.032597274652,13918.178025023995,12336.377621676926
21622.134434334,18262.670222521865,15859.03211094626,13918.176709425428,12334.23962957554
21622.134010736667,18262.66976741294,15859.031624662366,13918.175402152114,12332.09737725485
21622.13358718396,18262.669312351933,15859.031138422984,13918.174103261445,12329.951031423721
21622.13316367588,18262.668857338835,15859.030652228128,13918.172812810026,12327.800758871632
21622.132740212404,18262.66840237364,15859.030166077817,13918.171530853677,12325.646726455507
21622.132316793537,18262.667947456343,15859.029679972064,13918.170257447428,12323.48910108663
21622.131893419268,18262.667492586934,15859.029193910892,13918.168992645513,12321.328049717595
21622.1314700896,18262.667037765408,15859.028707894317,13918.16773650137,12319.1637393293
21622.1310468045,18262.666582991755,15859.028221922352,13918.166489067631,12316.99633691802
21622.13062356399,18262.66612826597,15859.027735995023,13918.165250396134,12314.826009482511
21622.13020036805,18262.66567358805,15859.027250112347,13918.164020537895,12312.652924011178
21622.12977721668,18262.665218957973,15859.026764274346,13918.162799543126,12310.477247469304
21622.12935410986,18262.664764375742,15859.026278481038,13918.16158746122,12308.299146786327
21622.128931047595,18262.664309841355,15859.025792732447,13918.160384340752,12306.118788843178
21622.12850802988,18262.6638553548,15859.025307028594,13918.159190229477,12303.936340459679
21622.12808505669,18262.663400916063,15859.0248213695,13918.158005174322,12301.751968382001
21622.12766212804,18262.662946525143,15859.024335755192,13918.156829221389,12299.56583927018
21622.12723924391,18262.66249218204,15859.02385018569,13918.155662415944,12297.378119685693
21622.1268164043,18262.662037886723,15859.023364661018,13918.154504802424,12295.188976079095
21622.1263936092,18262.66158363921,15859.022879181202,13918.153356424433,12292.998574777728
21622.125970858604,18262.66112943948,15859.022393746269,13918.152217324718,12290.80708197348
21622.125548152504,18262.66067528753,15859.02190835624,13918.151087545204,12288.614663710614
21622.125125490897,18262.66022118336,15859.021423011143,13918.14996712696,12286.421485873658
21622.12470287377,18262.659767126945,15859.02093771101,13918.148856110214,12284.22771417537
21622.124280301123,18262.659313118293,15859.02045245586,13918.147754534337,12282.033514144756
21622.123857772945,18262.65885915739,15859.019967245727,13918.146662437852,12279.83905111516
21622.12343528923,18262.65840524423,15859.019482080635,13918.145579858425,12277.64449021242
21622.123012849974,18262.65795137881,15859.018996960618,13918.144506832869,12275.449996343097
21622.122590455165,18262.657497561115,15859.0185118857,13918.143443397135,12273.25573418276
21622.1221681048,18262.657043791143,15859.018026855914,13918.142389586315,12271.06186816435
21622.121745798868,18262.656590068884,15859.01754187129,13918.141345434642,12268.86856246661
21622.12132353737,18262.656136394333,15859.017056931856,13918.140310975472,12266.675981002585
21622.120901320293,18262.655682767483,15859.016572037646,13918.139286241303,12264.484287408184
21622.12047914764,18262.655229188324,15859.016087188693,13918.138271263768,12262.29364503083
21622.120057019383,18262.65477565685,15859.01560238502,13918.13726607362,12260.10421691816
21622.11963493553,18262.654322173054,15859.015117626672,13918.136270700748,12257.916165806817
21622.11921289608,18262.65386873693,15859.014632913677,13918.135285174165,12255.729654111297
21622.11879090101,18262.653415348468,15859.014148246064,13918.134309522004,12253.544843912876
21622.11836895033,18262.65296200766,15859.013663623871,13918.133343771537,12251.361896948607
21622.11794704403,18262.652508714506,15859.013179047137,13918.13238794914,12249.180974600396
21622.117525182093,18262.652055468992,15859.012694515886,13918.131442080325,12247.002237884142
21622.11710336452,18262.65160227111,15859.012210030163,13918.130506189713,12244.825847438957
21622.1166815913,18262.65114912086,15859.01172559,13918.12958030105,12242.651963516455
21622.116259862425,18262.650696018223,15859.01124119543,13918.128664437205,12240.480745970124
21622.11583817789,18262.6502429632,15859.010756846495,13918.127758620149,12238.312354244763
21622.1154165377,18262.649789955787,15859.01027254323,13918.126862870986,12236.146947365994
21622.11499494184,18262.64933699597,15859.009788285672,13918.125977209926,12233.984683929859
21622.11457339029,18262.648884083745,15859.009304073856,13918.125101656296,12231.825722092482
21622.114151883063,18262.648431219102,15859.008819907827,13918.124236228536,12229.670219559812
21622.11373042014,18262.64797840204,15859.008335787616,13918.123380944204,12227.518333577435
21622.11330900152,18262.64752563254,15859.007851713268,13918.122535819968,12225.370220920471
21622.1128876272,18262.647072910604,15859.00736768482,13918.121700871608,12223.226037883545
21622.11246629716,18262.646620236224,15859.00688370231,13918.12087611402,12221.085940270827
21622.1120450114,18262.64616760939,15859.00639976578,13918.120061561209,12218.95008338615
21622.11162376992,18262.645715030096,15859.00591587527,13918.119257226292,12216.818622023216
21622.1112025727,18262.645262498336,15859.00543203082,13918.118463121504,12214.691710455869
21622.11078141975,18262.644810014102,15859.004948232474,13918.117679258185,12212.569502428436
21622.11036031105,18262.644357577385,15859.00446448027,13918.116905646786,12210.452151146166
21622.1099392466,18262.64390518818,15859.00398077425,13918.11614229688,12208.339809265732
21622.10951822639,18262.64345284648,15859.00349711446,13918.115389217144,12206.232628885806
21622.109097250413,18262.643000552274,15859.003013500938,13918.114646415372,12204.130761537726
21622.108676318665,18262.64254830556,15859.002529933729,13918.113913898467,12202.034358176226
21622.108255431136,18262.64209610633,15859.002046412876,13918.113191672452,12199.943569170251
21622.107834587823,18262.64164395457,15859.001562938422,13918.112479742458,12197.858544293844
21622.10741378872,18262.64119185028,15859.00107951041,13918.111778112736,12195.779432717118
21622.106993033813,18262.640739793453,15859.000596128886,13918.111086786648,12193.706382997292
21622.1065723231,18262.64028778408,15859.000112793894,13918.110405766676,12191.639543069821
21622.10615165657,18262.63983582215,15858.99962950548,13918.109735054417,12189.579060239585
21622.10573103424,18262.63938390766,15858.999146263684,13918.109074650589,12187.525081172169
21622.105310456063,18262.6389320406,15858.998663068556,13918.10842455502,12185.477751885215
21622.104889922062,18262.63848022097,15858.99817992014,13918.10778476667,12183.437217739849
21622.10446943222,18262.63802844876,15858.997696818482,13918.107155283613,12181.403623432185
21622.10404898653,18262.637576723948,15858.997213763629,13918.106536103049,12179.377112984908
21622.103628584988,18262.637125046545,15858.996730755624,13918.105927221295,12177.35782973894
21622.103208227585,18262.63667341654,15858.99624779452,13918.105328633806,12175.34591634516
21622.10278791432,18262.63622183392,15858.995764880356,13918.104740335148,12173.341514756232
21622.102367645177,18262.63577029868,15858.995282013184,13918.104162319025,12171.34476621848
21622.10194742016,18262.63531881082,15858.99479919305,13918.103594578264,12169.355811263864
21622.10152723925,18262.63486737032,15858.99431642,13918.103037104833,12167.374789702008
21622.10110710245,18262.634415977183,15858.993833694089,13918.10248988982,12165.401840612325
21622.10068700975,18262.6339646314,15858.993351015351,13918.101952923462,12163.437102336205
21622.100266961144,18262.63351333296,15858.99286838385,13918.10142619512,12161.480712469285
21622.099846956626,18262.63306208185,15858.992385799624,13918.100909693296,12159.532807853784
21622.09942699619,18262.63261087808,15858.991903262728,13918.10040340564,12157.593524570932
21622.09900707982,18262.632159721627,15858.991420773204,13918.099907318932,12155.662997933452
21622.09858720752,18262.63170861249,15858.990938331108,13918.09942141911,12153.741362478137
21622.09816737928,18262.63125755067,15858.990455936484,13918.098945691252,12151.828751958485
21622.097747595097,18262.630806536148,15858.989973589383,13918.098480119585,12149.92529933742
21622.09732785496,18262.63035556892,15858.989491289856,13918.098024687486,12148.031136780077
21622.09690815886,18262.62990464898,15858.989009037952,13918.097579377492,12146.146395646674
21622.096488506795,18262.62945377632,15858.98852683372,13918.097144171292,12144.271206485448
21622.09606889876,18262.629002950933,15858.988044677211,13918.096719049732,12142.40569902566
21622.09564933474,18262.628552172813,15858.987562568474,13918.096303992828,12140.55000217069
21622.09522981473,18262.62810144195,15858.987080507562,13918.095898979747,12138.70424399119
21622.09481033873,18262.62765075834,15858.986598494525,13918.095503988838,12136.86855171831
21622.09439090674,18262.627200121973,15858.986116529408,13918.09511899761,12135.043051737011
21622.09397151873,18262.626749532843,15858.985634612269,13918.094743982749,12133.227869579436
21622.09355217472,18262.626298990945,15858.985152743157,13918.094378920112,12131.423129918352
21622.09313287468,18262.625848496267,15858.984670922118,13918.094023784744,12129.628956560675
21622.09271361861,18262.625398048807,15858.98418914921,13918.093678550862,12127.845472441059
21622.09229440652,18262.62494764856,15858.983707424482,13918.093343191877,12126.072799615555
21622.091875238373,18262.624497295503,15858.983225747985,13918.09301768038,12124.311059255346
21622.091456114187,18262.624046989647,15858.982744119769,13918.092701988164,12122.560371640546
21622.091037033948,18262.623596730977,15858.982262539888,13918.092396086206,12120.820856154076
21622.09061799765,18262.623146519487,15858.98178100839,13918.092099944688,12119.092631275606
21622.090199005284,18262.622696355167,15858.981299525329,13918.091813532992,12117.375814575562
21622.089780056845,18262.622246238014,15858.980818090757,13918.09153681971,12115.670522709215
21622.089361152328,18262.62179616802,15858.980336704724,13918.091269772634,12113.976871410829
21622.088942291724,18262.621346145177,15858.979855367284,13918.09101235878,12112.294975487874
21622.088523475028,18262.62089616948,15858.97937407849,13918.090764544371,12110.624948815323
21622.08810470223,18262.62044624091,15858.978892838391,13918.090526294862,12108.96690433
21622.087685973325,18262.61999635948,15858.97841164704,13918.09029757492,12107.320954025006
21622.08726728831,18262.61954652517,15858.977930504489,13918.090078348449,12105.687208944213
21622.08684864717,18262.61909673797,15858.97744941079,13918.089868578576,12104.065779176812
21622.086430049905,18262.61864699788,15858.976968365994,13918.089668227676,12102.456773851945
21622.086011496507,18262.61819730489,15858.976487370155,13918.08947725736,12100.860301133398
21622.08559298697,18262.617747659,15858.976006423323,13918.08929562848,12099.276468214348
21622.08517452129,18262.617298060195,15858.975525525557,13918.089123301144,12097.705381312193
21622.084756099448,18262.616848508467,15858.975044676898,13918.088960234709,12096.147145663439
21622.08433772145,18262.61639900381,15858.974563877406,13918.088806387785,12094.60186551865
21622.08391938729,18262.61594954622,15858.97408312713,13918.088661718257,12093.069644137473
21622.08350109696,18262.61550013569,15858.973602426124,13918.088526183265,12091.55058378371
21622.08308285044,18262.6150507722,15858.973121774436,13918.088399739225,12090.04478572047
21622.082664647736,18262.614601455763,15858.972641172124,13918.088282341829,12088.552350205386
21622.08224648884,18262.61415218636,15858.972160619236,13918.088173946046,12087.073376485872
21622.081828373743,18262.613702963987,15858.971680115825,13918.088074506137,12085.607962794475
21622.08141030245,18262.61325378864,15858.971199661944,13918.087983975644,12084.156206344267
21622.08099227493,18262.6128046603,15858.97071925764,13918.087902307412,12082.718203324312
21622.0805742912,18262.61235557897,15858.970238902972,13918.08782945358,12081.294048895183
21622.080156351243,18262.611906544644,15858.969758597988,13918.087765365595,12079.883837184556
21622.079738455053,18262.61145755731,15858.969278342738,13918.087709994215,12078.487661282852
21622.079320602625,18262.61100861696,15858.968798137275,13918.087663289503,12077.105613238948
21622.07890279395,18262.61055972359,15858.968317981657,13918.087625200857,12075.737784055944
21622.078485029026,18262.610110877195,15858.967837875924,13918.08759567698,12074.384263687
21622.07806730784,18262.609662077764,15858.967357820136,13918.087574665928,12073.045141031216
21622.07764963038,18262.60921332529,15858.96687781434,13918.087562115074,12071.720503929591
21622.077231996656,18262.608764619767,15858.966397858589,13918.08755797114,12070.410439161027
21622.076814406653,18262.608315961188,15858.96591795293,13918.087562180192,12069.115032438403
21622.076396860364,18262.607867349543,15858.96543809742,13918.087574687648,12067.8343684047
21622.07597935778,18262.607418784828,15858.964958292105,13918.087595438285,12066.568530629185
21622.075561898902,18262.60697026704,15858.964478537038,13918.087624376236,12065.317601603665
21622.075144483715,18262.60652179616,15858.96399883227,13918.087661445006,12064.081662738781
21622.074727112216,18262.60607337219,15858.96351917785,13918.087706587476,12062.860794360371
21622.0743097844,18262.60562499512,15858.963039573831,13918.0877597459,12061.655075705892
21622.07389250026,18262.605176664947,15858.96256002026,13918.087820861922,12060.464584920894
21622.073475259785,18262.60472838166,15858.962080517187,13918.087889876571,12059.28939905555
21622.07305806297,18262.60428014525,15858.961601064666,13918.08796673028,12058.129594061245
21622.072640909817,18262.603831955712,15858.961121662742,13918.088051362876,12056.985244787229
21622.072223800307,18262.60338381304,15858.960642311467,13918.0881437136,12055.856424977308
21622.07180673444,18262.602935717227,15858.96016301089,13918.088243721106,12054.743207266607
21622.071389712208,18262.602487668264,15858.95968376106,13918.088351323464,12053.645663178382
21622.070972733603,18262.602039666144,15858.959204562025,13918.088466458174,12052.56386312089
21622.070555798626,18262.601591710863,15858.958725413837,13918.088589062165,12051.497876384306
21622.070138907256,18262.60114380241,15858.95824631654,13918.088719071806,12050.447771137711
21622.0697220595,18262.600695940782,15858.957767270183,13918.088856422908,12049.413614426112
21622.069305255343,18262.600248125967,15858.95728827482,13918.089001050736,12048.395472167536
21622.068888494785,18262.599800357963,15858.956809330492,13918.089152890008,12047.393409150174
21622.068471777817,18262.59935263676,15858.956330437251,13918.089311874905,12046.407489029567
21622.068055104428,18262.598904962342,15858.955851595148,13918.089477939078,12045.437774325857
21622.06763847461,18262.598457334723,15858.95537280422,13918.089651015654,12044.484326421092
21622.067221888374,18262.59800975388,15858.954894064524,13918.089831037243,12043.547205556577
21622.06680534569,18262.59756221981,15858.954415376102,13918.090017935938,12042.626470830282
21622.06638884657,18262.5971147325,15858.953936739,13918.09021164333,12041.722180194301
21622.065972391,18262.59666729196,15858.953458153268,13918.09041209051,12040.834390452368
21622.06555597897,18262.59621989816,15858.95297961895,13918.090619208078,12039.963157257418
21622.06513961048,18262.595772551107,15858.952501136093,13918.090832926147,12039.108535109204
21622.06472328551,18262.5953252508,15858.95202270474,13918.09105317435,12038.27057735197
21622.06430700407,18262.59487799721,15858.951544324942,13918.091279881848,12037.449336172167
21622.063890766145,18262.59443079035,15858.95106599674,13918.091512977337,12036.64486259623
21622.06347457173,18262.59398363021,15858.95058772018,13918.091752389046,12035.857206488392
21622.06305842082,18262.59353651677,15858.950109495305,13918.091998044763,12035.086416548575
21622.062642313405,18262.59308945004,15858.949631322164,13918.092249871826,12034.332540310297
21622.06222624948,18262.59264243,15858.949153200796,13918.092507797128,12033.595624138667
21622.06181022904,18262.592195456647,15858.948675131249,13918.092771747137,12032.875713228397
21622.06139425208,18262.591748529976,15858.94819711356,13918.093041647886,12032.172851601892
21622.060978318583,18262.59130164998,15858.947719147782,13918.093317425,12031.48708210737
21622.06056242856,18262.59085481665,15858.947241233953,13918.093599003683,12030.818446417048
21622.060146581985,18262.59040802998,15858.946763372112,13918.093886308743,12030.16698502537
21622.059730778867,18262.589961289963,15858.946285562308,13918.094179264584,12029.53273724728
21622.0593150192,18262.58951459659,15858.94580780458,13918.094477795214,12028.915741216564
21622.05889930296,18262.58906794985,15858.945330098968,13918.094781824268,12028.31603388422
21622.05848363015,18262.58862134975,15858.944852445517,13918.095091274998,12027.733651016892
21622.05806800077,18262.58817479627,15858.944374844265,13918.095406070284,12027.168627195346
21622.057652414805,18262.587728289407,15858.94389729525,13918.095726132648,12026.620995813004
21622.057236872253,18262.58728182916,15858.94341979852,13918.09605138425,12026.090789074518
21622.056821373106,18262.586835415503,15858.942942354111,13918.096381746906,12025.578037994403
21622.05640591736,18262.58638904845,15858.942464962063,13918.096717142089,12025.08277239571
21622.055990505003,18262.585942727987,15858.941987622418,13918.097057490935,12024.605020908759
21622.05557513604,18262.585496454103,15858.941510335211,13918.097402714258,12024.144810969912
21622.055159810443,18262.5850502268,15858.941033100484,13918.097752732545,12023.702168820402
21622.054744528225,18262.584604046056,15858.940555918272,13918.098107465974,12023.277119505206
21622.05432928937,18262.584157911875,15858.940078788615,13918.098466834415,12022.86968687197
21622.05391409388,18262.58371182425,15858.939601711554,13918.098830757444,12022.47989356999
21622.053498941736,18262.58326578317,15858.93912468712,13918.09919915434,12022.107761049225
21622.05308383294,18262.58281978863,15858.938647715351,13918.0995719441,12021.75330955938
21622.052668767483,18262.58237384062,15858.93817079629,13918.099949045443,12021.416558149023
21622.05225374536,18262.58192793914,15858.937693929964,13918.100330376825,12021.097524664761
21622.051838766565,18262.581482084177,15858.937217116418,13918.100715856426,12020.796225750455
21622.05142383109,18262.58103627573,15858.93674035568,13918.101105402187,12020.512676846498
21622.051008938928,18262.58059051378,15858.93626364779,13918.101498931794,12020.24689218913
21622.05059409008,18262.58014479833,15858.93578699278,13918.10189636269,12019.998884809811
21622.05017928452,18262.57969912937,15858.935310390683,13918.102297612091,12019.76866653464
21622.049764522257,18262.57925350689,15858.934833841538,13918.102702596983,12019.556247983819
21622.049349803285,18262.578807930888,15858.934357345375,13918.103111234135,12019.361638571183
21622.0489351276,18262.57836240136,15858.933880902228,13918.103523440112,12019.184846503753
21622.048520495176,18262.57791691829,15858.933404512129,13918.103939131264,12019.025878781367
21622.048105906026,18262.57747148167,15858.932928175109,13918.104358223754,12018.884741196343
21622.04769136013,18262.5770260915,15858.9324518912,13918.104780633554,12018.761438333198
21622.047276857505,18262.576580747773,15858.931975660436,13918.105206276454,12018.655973568413
21622.04686239812,18262.57613545048,15858.931499482847,13918.105635068072,12018.568349070258
21622.04644798198,18262.575690199614,15858.931023358464,13918.10606692386,12018.498565798654
21622.04603360907,18262.57524499517,15858.930547287317,13918.106501759114,12018.4466235051
21622.04561927939,18262.574799837137,15858.930071269437,13918.106939488973,12018.412520732636
21622.045204992934,18262.57435472551,15858.929595304848,13918.10738002843,12018.396254815863
21622.044790749693,18262.573909660285,15858.929119393584,13918.107823292356,12018.397821881024
21622.04437654966,18262.57346464145,15858.928643535672,13918.10826919548,12018.417216846117
21622.04396239283,18262.573019669,15858.92816773114,13918.108717652414,12018.454433421071
21622.043548279195,18262.572574742924,15858.927691980018,13918.109168577656,12018.509464107974
21622.04313420875,18262.57212986322,15858.927216282327,13918.109621885602,12018.582300201348
21622.04272018149,18262.57168502988,15858.926740638102,13918.11007749054,12018.672931788473
21622.042306197403,18262.57124024289,15858.926265047365,13918.110535306674,12018.781347749775
21622.04189225649,18262.570795502263,15858.925789510138,13918.110995248122,12018.90753575925
21622.041478358737,18262.57035080797,15858.925314026452,13918.111457228924,12019.051482284956
21622.04106450414,18262.56990616002,15858.924838596333,13918.111921163056,12019.213172589547
21622.0406506927,18262.5694615584,15858.924363219798,13918.112386964423,12019.392590730857
21622.0402369244,18262.56901700309,15858.923887896875,13918.112854546893,12019.589719562548
21622.03982319924,18262.568572494107,15858.923412627591,13918.113323824262,12019.804540734807
21622.039409517205,18262.568128031427,15858.92293741197,13918.11379471031,12020.037034695091
21622.03899587829,18262.56768361505,15858.922462250028,13918.114267118775,12020.28718068893
21622.03858228251,18262.567239244963,15858.92198714179,13918.114740963376,12020.554956760783
21622.038168729832,18262.566794921164,15858.921512087278,13918.115216157808,12020.840339754948
21622.037755220263,18262.566350643647,15858.921037086511,13918.115692615756,12021.14330531653
21622.03734175379,18262.5659064124,15858.920562139516,13918.116170250914,12021.46382789245
21622.03692833041,18262.56546222742,15858.920087246308,13918.116648976971,12021.801880732535
21622.03651495012,18262.5650180887,15858.919612406908,13918.117128707638,12022.15743589063
21622.0361016129,18262.56457399623,15858.919137621337,13918.117609356636,12022.530464225787
21622.03568831876,18262.56412995001,15858.918662889608,13918.11809083772,12022.920935403514
21622.03527506768,18262.56368595002,15858.918188211746,13918.118573064676,12023.328817897058
21622.03486185966,18262.563241996264,15858.917713587767,13918.119055951338,12023.754078988763
21622.0344486947,18262.562798088733,15858.917239017688,13918.119539411586,12024.196684771476
21622.034035572786,18262.56235422742,15858.916764501528,13918.120023359355,12024.656600150012
21622.033622493906,18262.561910412314,15858.9162900393,13918.120507708654,12025.13378884268
21622.033209458063,18262.561466643416,15858.915815631022,13918.120992373551,12025.628213382857
21622.03279646525,18262.561022920712,15858.91534127671,13918.1214772682,12026.139835120624
21622.03238351545,18262.5605792442,15858.914866976378,13918.12196230684,12026.668614224465
21622.03197060867,18262.560135613865,15858.91439273004,13918.1224474038,12027.21450968302
21622.031557744896,18262.559692029707,15858.913918537712,13918.12293247352,12027.777479306897
21622.031144924127,18262.55924849172,15858.913444399406,13918.123417430535,12028.357479730534
21622.03073214635,18262.55880499989,15858.912970315136,13918.123902189503,12028.954466414141
21622.03031941156,18262.55836155422,15858.912496284913,13918.124386665204,12029.568393645686
21622.02990671976,18262.557918154696,15858.91202230875,13918.124870772544,12030.19921454294
21622.029494070925,18262.55747480132,15858.91154838666,13918.125354426573,12030.84688105559
21622.029081465065,18262.557031494063,15858.911074518652,13918.125837542471,12031.511343967408
21622.028668902167,18262.55658823294,15858.910600704738,13918.126320035584,12032.192552898487
21622.028256382226,18262.55614501793,15858.910126944926,13918.126801821409,12032.890456307527
21622.027843905234,18262.555701849044,15858.909653239229,13918.127282815603,12033.605001494194
21622.027431471182,18262.555258726257,15858.90917958765,13918.127762934011,12034.336134601534
21622.02701908008,18262.55481564957,15858.908705990205,13918.128242092638,12035.083800618451
21622.02660673189,18262.55437261897,15858.908232446898,13918.128720207687,12035.847943382252
21622.026194426635,18262.553929634465,15858.90775895774,13918.129197195552,12036.628505581246
21622.02578216429,18262.55348669604,15858.907285522731,13918.129672972826,12037.425428757419
21622.025369944866,18262.55304380368,15858.906812141888,13918.130147456306,12038.238653309158
21622.02495776834,18262.552600957377,15858.906338815208,13918.13062056301,12039.068118494053
21622.02454563471,18262.552158157137,15858.9058655427,13918.131092210171,12039.913762431754
21622.02413354397,18262.551715402948,15858.905392324368,13918.131562315251,12040.775522106898
21622.023721496123,18262.551272694804,15858.90491916022,13918.132030795949,12041.653333372102
