D=1.0 (mm/w),D=1.5 (mm/w),D=2.0 (mm/w)
1827.2644355585144,831.1023476947977,116.89857794975669
1812.5539991941653,842.8146070239371,117.23115982251268
1797.3793706195042,854.4470046030624,117.56167232007982
1781.7732009867357,865.9851555698386,117.89008131461563
1765.76732892532,877.4145022674452,118.21635236444317
1749.3927334094417,888.7203579976584,118.54045071912262
1732.6794946794146,899.8879524876248,118.86234132468942
1715.6567626639214,910.9024788057916,119.18198882906104
1698.35273234929,921.749141443964,119.49935758761399
1680.7946255474783,932.413205266784,119.81441166893295
1663.0086785251,942.8800450173272,120.12711486073368
1645.0201349707863,953.1351950582036,120.43743067596118
1626.8532437965978,963.1643990216992,120.74532235906463
1608.5312612903645,972.9536590401802,121.05075289245052
1590.076457159034,982.4892842292828,121.35368500311525
1571.5101240277809,991.7579381012836,121.6540811694583
1552.8525899852536,1000.7466845944348,121.95190362827718
1534.1232337914453,1009.4430324158294,122.24711438194515
1515.340502390912,1017.83497741034,122.53967520577237
1496.5219304000843,1025.9110426861332,122.82954765555152
1477.6841612629696,1033.660316247935,123.11669307528842
1458.842969794405,1041.072485912282,123.40107260511815
1440.0132858540194,1048.1378713041154,123.68264718940708
1421.209218917067,1054.8474527608869,123.96137758504132
1402.4440833302046,1061.1928969984765,124.23722436990138
1383.7304240610429,1067.166579422261,124.51014795152349
1365.0800427698275,1072.7616029962553,124.78010857594717
1346.5040240499611,1077.9718136129582,125.04706633674905
1328.0127617011428,1082.791811936023,125.31098118426256
1309.615984914809,1087.2169617167508,125.5718129349828
1291.3227842662434,1091.2433946133765,125.82952128115635
1273.1416374212802,1094.8680115688169,126.08406580055485
1255.0804344779474,1098.088480827786,126.33540596643182
1237.146502874786,1100.9032326976048,126.58350115766127
1219.3466318079345,1103.311451178553,126.82831066905739
1201.6870961084876,1105.3130626089655,127.06979372187341
1184.1736795401494,1106.9087214874044,127.30790947447873
1166.811697484875,1108.0997936490155,127.54261703321218
1149.6060189910886,1108.888336985584,127.7738754634099
1132.5610881652244,1109.2770799087905,128.00164380060573
1115.680944892827,1109.269397763794,128.22588106190224
1098.969244880318,1108.869287405564,128.44654625750974
1082.429279012828,1108.081340153426,128.66359840245127
1066.0639920272693,1106.9107133401972,128.8769965284307
1049.876000503118,1105.3631006711962,129.08669969586134
1033.8676101762396,1103.4447016054337,129.29266700605208
1018.040832583546,1101.1621899666277,129.49485761354808
1002.3974010483976,1098.5226819854786,129.69323073862273
986.9387860184296,1095.5337039670706,129.88774567991746
971.666209768994,1092.2031597685243,130.07836182722605
956.580660486632,1088.539298262281,130.26503867441946
941.6829057479958,1084.550680949837,130.44773583250753
926.9735054104428,1080.246149879548,130.62641304283346
912.4528239311182,1075.6347960104197,130.80103019039683
898.1210421318085,1070.7259281518209,130.97154731730095
883.9781684271368,1065.5290425968578,131.13792463631987
870.0240495338596,1060.053793554952,131.3001225445806
856.2583806790875,1054.309964477025,131.45810163735555
842.6807153252246,1048.307440354788,131.61182272196032
829.2904744293141,1042.0561810639997,131.76124683175175
816.0869552542945,1035.5661958103208,131.90633524022078
803.069339749427,1028.847518725615,132.04704947517513
790.2367025168692,1021.9101856522808,132.18335133300565
777.5880183810273,1014.7642121435044,132.31520289303128
765.1221695769539,1007.4195726982252,132.44256653191624
752.8379525736597,999.8861812411532,132.5654049381537
740.7340845477848,992.1738728503442,132.68368112661003
728.8092095226402,984.2923867276884,132.7973584531229
717.0619041871754,976.251350401157,132.90640062914747
705.4906834089738,968.060265141783,133.01077173644336
694.0940054549094,959.7284925731406,133.11043624179683
682.8702769326325,951.2652424464616,133.20535901177047
671.8178574655878,942.679561550528,133.2955053274741
660.935064113804,933.9803237220164,133.38084089934978
650.220175552234,925.1762209190788,133.46133188196387
639.6714360179782,916.2757553185228,133.536944888799
629.2870590372717,907.2872323950488,133.60764700703868
619.065230942687,898.2187549395045,133.67340581233708
609.0041141905757,889.078217972045,133.73418938356696
599.1018504883579,879.8733045053858,133.78996631753768
589.3565637408642,870.6114821129728,133.84070574367607
579.766362824545,861.3000002568368,133.88637733866247
570.3293441979778,851.9458883301254,133.92695134101407
561.0435943567394,842.5559543697645,133.96239856560794
551.9071921403523,833.1367843953888,133.9926904181357
542.9182108986699,823.6947423315443,134.0177989094823
534.0747205247364,814.2359704712007,134.03769667002055
525.3747893608385,804.7663904397743,134.05235696381385
516.8164859841557,795.2917046201468,134.06175370271876
508.3978808781271,785.8173980005399,134.06586146037984
500.1170479953623,776.3487404085541,134.06465548610822
491.9720662176598,766.8907890961834,134.05811171863635
483.96102071842864,757.4483916421668,134.0462067997405
476.0820042325647,748.026189139606,134.0289180877233
468.3331182385907,738.6286196383628,134.00622367074797
460.7124740576424,729.2599218133383,133.9781023800166
453.2181938736615,719.9241388313089,133.94453380278406
445.8484116789498,710.6251223905572,133.90549829520003
438.6012741490379,701.366536909069,133.86097699497083
431.4749414506276,692.1518638385705,133.81095183383337
424.4675879861908,682.9844060831439,133.7554055498335
417.5774030786279,673.8672925025867,133.69432169940072
410.8025915992249,664.8034824820547,133.6276846692116
404.1413745419902,655.7957705508596,133.55547968783443
397.5919895472996,646.8467910345704,133.47769283714754
391.1526913776347,637.9590227257951,133.39431106352333
384.8217523480624,629.1347935601887,133.3053221887713
378.5974627139721,620.376285285355,133.2107149208323
372.47813101846174,611.6855381113713,133.11047886421696
366.4620844016469,603.0644553326736,133.00460453018118
360.547668874052,594.5148079119981,132.89308334663173
354.7332495561351,586.0382390179772,132.77590766775495
349.0172108858975,577.6362685088343,132.6530707833621
343.39795679642765,569.3102973554295,132.52456692794448
337.8739108651397,561.0616119976521,132.3903912894319
332.4435164363763,552.8913886288641,132.25054001764846
327.1052367189618,544.8006974037519,132.10501023245888
321.8575548602116,536.7905065655599,131.95380003160005
316.69897399782707,528.8616864892466,131.79690849819133
311.6280172910342,521.0150136376359,131.63433570791832
306.64322793225216,513.2511744281253,131.46608273588438
301.7431691405159,505.5707690079668,131.29215166312443
296.9264241378117,497.9743149365544,131.11254558277616
292.1915961094269,490.46225077353785,130.9272686059034
287.537308149357,483.0349395719342,130.73632586696692
282.96220319176126,475.6926722757338,130.53972352893794
278.4649439294055,468.43567102179145,130.33746878805016
274.0442127199827,461.2640923460637,130.12956987818578
269.69871148115595,454.178030294495,129.91603607489176
265.427161575124,447.1775194390798,129.69687769902228
261.2283036834678,440.2625377998219,129.4721061200038
257.1008976729972,433.4330096734954,129.2417337587195
253.0437224532785,426.68880837026745,129.00577409000977
249.0555758264883,420.0297588593872,128.76424164478564
245.13527433020377,413.45564032526914,128.5171520117527
241.28165307370853,406.9661886354094,128.2645218387426
237.4935655683613,400.5610987216695,128.0063688336503
233.7698835525446,394.24002687654433,127.74271176497429
230.1094968116853,388.0025929661026,127.47357046195857
226.5113129938086,381.8483825613462,127.19896581433436
222.9742574210652,375.77694898978456,126.91891977166016
219.49727289764505,369.78781530906014,126.63345534225911
216.0793195144691,363.8804762044924,126.34259659175252
212.71937445102947,358.0543998124293,126.04636864118886
209.41643177472588,352.30902947131415,125.74479766476779
206.16950223802868,346.6437854023813,125.43791088715881
202.9776130737788,341.0580663219026,125.12573658041455
199.83980778891743,335.55125098689854,124.80830406047889
196.755145956922,330.1226996762281,124.48564368329012
193.7227030092077,324.7717556089538,124.15778684048004
190.74157002574063,319.4977463018685,123.82476595466959
187.8108535250917,314.29998486804857,123.48661447436214
184.92967525414792,309.1777712582782,123.14336686843589
182.0971719776859,304.13039344716526,122.79505862023655
179.3124952679966,299.15712856574135,122.4417262212723
176.5748112947423,294.25724398231034,122.08340716451295
173.88330061521236,289.42999833328,121.72013993729513
171.2371579651363,284.67464250567684,121.35196401383635
168.6355920502003,279.99042057301364,120.97891984736009
166.07782533840546,275.3765706861413,120.60104886183494
163.56309385339574,270.832325920684,120.21839344333058
161.09064696887538,266.3569150826186,119.830996930994
158.6597472042274,261.9495634735226,119.4389036076491
156.26967002143667,257.6094936169783,119.04215869002337
153.9197036234137,253.3359259475837,118.64080831860548
151.60914875380834,249.12807946398095,118.2348995471375
149.33731849839575,244.9851723472781,117.82448033174614
147.10353808811092,240.9064225462006,117.40959951971715
144.90714470380144,236.89104833027255,116.9903068379174
142.7474872827631,232.9382688122901,116.5666528808695
140.62392632711718,229.04730444131135,116.13868909848344
138.53583371408303,225.21737746735457,115.70646778345063
136.48259250819513,221.44771237895435,115.27004205830526
134.4635967755085,217.73753631469648,114.82946586215844
132.47825139983289,214.0860794498117,114.38479393711053
130.52597190103086,210.49257535887813,113.93608181434738
128.6061842554122,206.95626135564527,113.48338579992618
126.7183247182524,203.47637881096225,113.02676296025699
124.86183964846012,200.0521734497568,112.56627110728583
123.03618533541452,196.6828956279843,112.1019687833857
121.24082782799124,193.3678005904302,111.63391524596187
119.47524276579163,190.1061487102217,111.16217045177778
117.73891521258808,186.8972057108744,110.68679504100832
116.0313394919949,183.74024287166952,110.20785032102707
114.35201902537236,180.63453721712995,109.72539824993441
112.7004661719686,177.57937169133538,109.23950141983357
111.07620207130212,174.57403531778996,108.7502230398613
109.4787564877856,171.61782334552956,108.25762691898082
107.90766765758984,168.71003738213076,107.761777448544
106.36248213774442,165.8499855142583,107.26273958463018
104.84275465747024,163.0369824163641,106.76057883016924
103.34804797173774,160.27034944812752,106.25536121685626
101.8779327170423,157.5494147412036,105.74715328686568
100.43198726938785,154.87351327582462,105.2360220743724
99.00979760446748,152.24198694777806,104.72203508688784
97.6109571600294,149.6541846262643,104.20526028641883
96.23506670041476,147.1094622031168,103.68576607045712
94.88173418325326,144.60718263384786,103.16362125280773
93.5505746283012,142.14671597096523,102.63889504426422
92.2412099884058,139.72743938998553,102.11165703313884
90.95326902257848,137.34873720855325,101.58197716565614
89.68638717115985,135.0100008990573,101.04992572621791
88.44020643305689,132.7106290951206,100.5155733175481
87.2143752450338,130.45002759232136,99.97899084072603
86.00854836303624,128.2276093434908,99.44024947511615
84.82238674552839,126.04279444891586,98.89942065820308
83.65555743882211,123.895010141762,98.35657606534032
82.50773346437644,121.78369076901656,97.81178758942109
81.3785937080456,119.70827776824063,97.26512732048019
80.26782281125325,117.66821964040362,96.71666752523514
79.17511106407031,115.6629719190626,96.16648062657553
78.10015430017329,113.6919971361371,95.6146391830092
77.04265379366011,111.754764784517,95.06121586807382
76.00231615769975,109.8507512777316,94.50628344972276
74.97885324499224,107.97943990689608,93.94991476969398
73.97198205001493,106.14032079514176,93.39218272287059
72.9814246130314,104.33289084972624,92.83316023664196
72.00690792583858,102.55665371201032,92.27292025027408
71.04816383922821,100.81111970547887,91.71153569429806
70.10492897213824,99.0958057819744,91.14907946992547
69.1769446224699,97.41023546630316,90.5856244284993
68.26395667954635,95.75393879936564,90.02124335098948
67.36571553818841,94.12645227995516,89.45600892754148
66.48197601438328,92.52731880536096,88.88999373708702
65.61249726252204,90.95608761090487,88.32327022702557
64.75704269418175,89.41231420853316,87.7559106929852
63.91537989842816,87.89556032457921,87.18798725867181
63.087280563615074,86.40539383680566,86.61957185581524
62.27252040065645,84.94138871082869,86.05073620422098
61.47087906774768,83.50312493602107,85.48155179193616
60.68214009651231,82.09018846098512,84.91208985553835
59.90609081955087,80.70217112868116,84.34242136055595
59.14252229936859,79.33867061129179,83.77261698202832
58.39122925865878,77.99929034489739,83.20274708521471
57.652010011919074,76.68363946403362,82.6328817064598
56.92466639837778,75.39133273619683,82.0630905342248
56.209003716207846,74.1219904963593,81.49344289029206
55.5048306580061,72.87523858155176,80.92400771115166
54.81195924751568,71.65070826556689,80.3548535295782
54.13020477756978,70.44803619383367,79.78604845640574
53.45938574923508,69.26686431850872,79.21766016250929
52.79932381213343,68.10683983382752,78.6497558610005
52.1498437059206,66.96761511175505,78.08240228964567
51.51077320290119,65.84884763797227,77.51566569351392
50.88194305175905,64.75019994823191,76.94961180786306
50.26318692238263,63.671339565114266,76.38430584127103
49.65434135176528,62.61193893521105,75.81981245902028
49.0552456909604,61.57167536676269,75.25619576674262
48.46574205307192,60.550230967772336,74.69351929433178
47.88567526226056,59.54729258461725,74.1318459801309
47.31489280374688,58.56255174117646,73.57123815540216
46.75324477479214,57.59570457849122,73.01175752908519
46.20058383663839,56.64645179497313,72.45346517285147
45.6567651673895,55.71449858717294,71.8964215064611
45.121646415814986,54.79955459112127,71.34068628342864
44.59508765605887,53.90133382425103,70.78631857700432
44.07695134323604,53.0195546279097,70.23337676647691
43.56710226989883,52.153939610468434,69.6819185238043
43.06540752335685,51.30421559103338,69.13200080057776
42.5717364438333,50.47011354376363,68.5836798153255
42.08596058344136,49.65136854279892,68.0370110411612
41.60795366596437,48.847719707799286,67.49204919378288
41.13759154742403,48.05891015009774,66.94884821982725
40.67475217742079,47.284686919466274,66.40746128558463
40.21931556123111,46.52480095149454,65.86794076607909
39.77116372264647,45.77900701557987,65.33033823451863
39.33018066753922,45.047063663526544,64.79470445211965
38.89625234814062,44.3287331787516,64.26108935830986
38.4692666280168,43.623781526093794,63.729542061313744
38.04911324772844,42.93197830222196,63.20011082912418
37.63568379116029,42.25309668663831,62.67284308086377
37.22887165250714,41.58691339327197,62.14778537853921
36.82857200390253,40.93320862265754,61.624983419191636
36.43468176367741,40.29176601469312,61.104482027445854
36.04709956523569,39.66237260197208,60.58632514846095
35.66572572653411,39.04481876368229,60.07055584128459
35.29046222015406,38.43889818006669,59.55721627261307
34.92121264395311,37.84440778743845,59.04634771095892
34.55788219228445,37.26114773374426,58.53799052122757
34.20037762777243,36.688921334668656,58.03218415970438
33.848607253632785,36.127535030272696,57.52896716945299
33.502480886526286,35.57679834215977,57.028377176125815
33.161909829934835,35.036523831161595,56.53045088418705
32.826806848049095,34.50652705553725,56.03522407354842
32.4970861401572,33.986626529678084,55.54273159661763
32.17266331552404,33.4766436833115,55.05300737575905
31.85345536875105,32.97640282119639,54.566084401166165
31.53938065560645,32.485731083303264,54.08199472914464
31.230358869316284,32.004458405472114,53.60076948080505
30.92631101730655,31.53241748054097,53.12243884116363
30.62715939838722,31.06944371993848,52.64703205864936
30.332827580368843,30.61537521573356,52.17457744501534
30.043240378102823,30.170052703135752,51.70510237565214
29.75832383193656,29.73331952343948,51.238633290300555
29.47800518657482,29.30502158740598,50.77519569416087
29.202212870339004,28.88500733907657,50.31481415939552
28.93087647481588,28.473127720011057,49.85751232702174
28.66392673488789,28.0692361339454,49.40331290919055
28.401295509137075,27.67318841186257,48.952237691848055
28.14291576061475,27.28484277747105,48.504307537774956
27.88872153796961,26.90405981308527,48.05954238999973
27.63864795692663,26.530702425902597,47.61796127558078
27.39263118210965,26.164635814671552,47.17958230975269
27.15060840920048,25.80572743674617,46.744422700431144
26.91251784742768,25.45384697552141,46.31249875307131
26.678298702378104,25.10886630824488,45.88382587587381
26.44789115912471,24.77065947420004,45.458418585332446
26.221236365664023,24.439102643256486,45.03629051211754
25.998276416657006,24.11407408478277,44.61745440728847
