D=1.0 (mm^2/w),D=1.5 (mm^2/w),D=2.0 (mm^2/w)
994.2995189288828,754.925456924511,647.7478279664979
994.6706333690398,754.917663476862,647.743502746182
995.0414615895248,754.9098736426122,647.7391794897243
995.4120032698644,754.9020874193478,647.7348581958383
995.7822580902372,754.8943048046574,647.7305388632387
996.1522257314704,754.8865257961313,647.7262214906413
996.5219058750378,754.8787503913618,647.7219060767625
996.8912982030572,754.8709785879433,647.7175926203203
997.2604023982876,754.863210383472,647.7132811200333
997.6292181441274,754.8554457755464,647.7089715746215
997.9977451246108,754.8476847617665,647.7046639828058
998.3659830244068,754.8399273397345,647.7003583433079
998.7339315288156,754.8321735070546,647.696054654851
999.1015903237673,754.824423261333,647.6917529161589
999.468959095818,754.8166766001777,647.6874531259566
999.8360375321502,754.8089335211989,647.6831552829703
1000.2028253205672,754.8011940220085,647.6788593859271
1000.5693221494938,754.7934581002205,647.674565433555
1000.935527707972,754.7857257534508,647.6702734245832
1001.3014416856598,754.7779969793173,647.6659833577419
1001.6670637728292,754.7702717754399,647.6616952317622
1002.0323936603636,754.7625501394403,647.6574090453765
1002.3974310397552,754.7548320689423,647.6531247973181
1002.7621756031048,754.7471175615715,647.6488424863212
1003.1266270431169,754.7394066149556,647.6445621111211
1003.4907850531004,754.7316992267241,647.6402836704543
1003.8546493269652,754.7239953945087,647.6360071630581
1004.2182195592198,754.7162951159428,647.631732587671
1004.5814954449708,754.7085983886617,647.6274599430321
1004.9444766799198,754.7009052103027,647.6231892278822
1005.3071629603616,754.6932155785053,647.6189204409627
1005.6695539831828,754.6855294909105,647.6146535810161
1006.03164944586,754.6778469451617,647.6103886467859
1006.3934490464566,754.6701679389038,647.6061256370165
1006.754952483623,754.6624924697838,647.6018645504536
1007.1161594565934,754.6548205354508,647.5976053858437
1007.4770696651848,754.6471521335556,647.5933481419346
1007.837682809794,754.6394872617509,647.5890928174746
1008.197998591398,754.6318259176916,647.5848394112135
1008.5580167115502,754.6241680990343,647.5805879219018
1008.91773687238,754.6165138034374,647.5763383482914
1009.2771587765905,754.6088630285617,647.5720906891347
1009.6362821274568,754.6012157720694,647.5678449431855
1009.9951066288256,754.5935720316248,647.5636011091984
1010.353631985112,754.5859318048944,647.5593591859292
1010.7118579012988,754.578295089546,647.5551191721345
1011.0697840829342,754.57066188325,647.550881066572
1011.427410236132,754.5630321836782,647.5466448680004
1011.7847360675676,754.5554059885045,647.5424105751796
1012.1417612844788,754.5477832954048,647.5381781868701
1012.498485594663,754.5401641020567,647.5339477018339
1012.854908706476,754.5325484061399,647.5297191188334
1013.2110303288308,754.5249362053358,647.5254924366326
1013.5668501711964,754.517327497328,647.5212676539961
1013.9223679435952,754.5097222798016,647.5170447696897
1014.2775833566034,754.502120550444,647.5128237824802
1014.632496121348,754.4945223069443,647.5086046911351
1014.9871059495072,754.4869275469935,647.5043874944234
1015.3414125533072,754.4793362682843,647.5001721911148
1015.6954156455222,754.4717484685118,647.4959587799799
1016.0491149394726,754.4641641453725,647.4917472597905
1016.402510149024,754.456583296565,647.4875376293194
1016.755600988586,754.4490059197898,647.4833298873402
1017.1083871731108,754.4414320127493,647.4791240326277
1017.4608684180914,754.4338615731476,647.4749200639576
1017.813044439562,754.4262945986909,647.4707179801065
1018.1649149540956,754.4187310870872,647.4665177798522
1018.5164796788024,754.4111710360464,647.4623194619733
1018.8677383313304,754.4036144432803,647.4581230252495
1019.2186906298627,754.3960613065024,647.4539284684614
1019.5693362931175,754.3885116234283,647.4497357903907
1019.919675040346,754.3809653917754,647.4455449898201
1020.269706591332,754.3734226092629,647.4413560655331
1020.6194306663908,754.365883273612,647.4371690163143
1020.968846986368,754.3583473825456,647.4329838409494
1021.3179552726392,754.3508149337887,647.4288005382249
1021.6667552471072,754.3432859250679,647.4246191069283
1022.0152466322032,754.3357603541119,647.4204395458482
1022.3634291508844,754.3282382186511,647.4162618537741
1022.711302526634,754.3207195164179,647.4120860294965
1023.0588664834588,754.3132042451463,647.4079120718069
1023.40612074589,754.3056924025725,647.4037399794977
1023.7530650389816,754.2981839864344,647.3995697513623
1024.0996990883093,754.2906789944717,647.3954013861951
1024.4460226199697,754.283177424426,647.3912348827915
1024.7920353605796,754.2756792740407,647.3870702399479
1025.1377370372752,754.2681845410613,647.3829074564616
1025.4831273777113,754.2606932232347,647.3787465311308
1025.8282061100604,754.2532053183102,647.3745874627549
1026.1729729630115,754.2457208240384,647.3704302501342
1026.5174276657704,754.2382397381721,647.3662748920698
1026.8615699480576,754.2307620584658,647.3621213873639
1027.2053995401086,754.2232877826758,647.3579697348197
1027.5489161726728,754.2158169085606,647.3538199332412
1027.8921195770124,754.2083494338799,647.3496719814336
1028.2350094849028,754.2008853563958,647.345525878203
1028.5775856286302,754.1934246738721,647.3413816223564
1028.919847740993,754.1859673840743,647.3372392127017
1029.261795555299,754.1785134847697,647.3330986480478
1029.6034288053663,754.1710629737277,647.3289599272047
1029.9447472255222,754.1636158487191,647.3248230489833
1030.2857505506024,754.156172107517,647.3206880121954
1030.6264385159504,754.148731747896,647.3165548156538
1030.9668108574174,754.1412947676326,647.3124234581724
1031.306867311361,754.1338611645053,647.3082939385656
1031.646607614645,754.1264309362942,647.3041662556493
1031.9860315046392,754.1190040807813,647.3000404082402
1032.325138719218,754.1115805957504,647.2959163951557
1032.6639289967602,754.1041604789872,647.2917942152144
1033.002402076149,754.0967437282791,647.2876738672359
1033.340557696772,754.0893303414153,647.2835553500405
1033.678395598518,754.081920316187,647.2794386624497
1034.015915521779,754.0745136503871,647.2753238032858
1034.3531172074506,754.0671103418101,647.2712107713721
1034.690000396928,754.0597103882526,647.2670995655329
1035.026564832108,754.052313787513,647.2629901845935
1035.3628102553894,754.0449205373912,647.2588826273799
1035.69873640967,754.0375306356893,647.2547768927192
1036.0343430383475,754.030144080211,647.2506729794395
1036.3696298853208,754.0227608687618,647.2465708863699
1036.704596694986,754.0153809991489,647.2424706123402
1037.0392432122387,754.0080044691815,647.2383721561814
1037.3735691824734,754.0006312766706,647.2342755167252
1037.707574351582,753.9932614194287,647.2301806928045
1038.0412584659546,753.9858948952705,647.226087683253
1038.3746212724784,753.9785317020121,647.2219964869054
1038.7076625185375,753.9711718374717,647.2179071025971
1039.040381952014,753.9638152994692,647.2138195291649
1039.3727793212847,753.956462085826,647.2097337654461
1039.704854375224,753.9491121943659,647.2056498102792
1040.036606863201,753.9417656229137,647.2015676625035
1040.3680365350824,753.9344223692968,647.1974873209593
1040.6991431412282,753.9270824313438,647.1934087844879
1041.029926432495,753.9197458068852,647.1893320519314
1041.3603861602337,753.9124124937533,647.1852571221328
1041.69052207629,753.9050824897823,647.1811839939363
1042.0203339330046,753.8977557928081,647.1771126661869
1042.3498214832125,753.8904324006683,647.1730431377304
1042.6789844802418,753.8831123112022,647.1689754074135
1043.007822677916,753.8757955222513,647.1649094740842
1043.3363358305517,753.8684820316585,647.160845336591
1043.664523692959,753.8611718372682,647.1567829937836
1043.992386020442,753.8538649369273,647.1527224445125
1044.3199225687977,753.8465613284837,647.1486636876292
1044.6471330943166,753.8392610097877,647.1446067219861
1044.9740173537823,753.831963978691,647.1405515464364
1045.3005751044716,753.8246702330471,647.1364981598344
1045.6268061041535,753.8173797707112,647.1324465610354
1045.9527101110912,753.8100925895405,647.1283967488954
1046.278286884039,753.8028086873938,647.1243487222714
1046.603536182245,753.7955280621317,647.1203024800213
1046.9284577654496,753.7882507116163,647.116258021004
1047.2530513938857,753.7809766337118,647.1122153440792
1047.5773168282788,753.7737058262841,647.1081744481077
1047.9012538298468,753.7664382872006,647.1041353319509
1048.2248621603003,753.7591740143306,647.1000979944716
1048.548141581842,753.7519130055452,647.0960624345332
1048.8710918571674,753.7446552587172,647.092028651
1049.1937127494643,753.7374007717211,647.0879966427372
1049.516004022413,753.7301495424332,647.083966408611
1049.8379654401865,753.7229015687315,647.0799379474885
1050.159596767449,753.7156568484955,647.0759112582377
1050.48089776936,753.7084153796071,647.0718863397277
1050.8018682115685,753.7011771599492,647.0678631908281
1051.122507860218,753.6939421874068,647.0638418104098
1051.4428164819444,753.6867104598667,647.0598221973444
1051.762793843876,753.6794819752172,647.0558043505044
1052.0824397136346,753.6722567313484,647.0517882687634
1052.401753859334,753.6650347261522,647.0477739509956
1052.720736049582,753.6578159575221,647.0437613960765
1053.0393860534791,753.6506004233535,647.0397506028821
1053.357703640619,753.6433881215434,647.0357415702896
1053.6756885810892,753.6361790499903,647.031734297177
1053.99334064547,753.6289732065951,647.0277287824231
1054.310659604836,753.6217705892597,647.0237250249077
1054.6276452307554,753.614571195888,647.0197230235115
1054.9442972952904,753.6073750243855,647.0157227771161
1055.260615570997,753.6001820726598,647.0117242846042
1055.5765998309255,753.5929923386198,647.0077275448589
1055.8922498486215,753.5858058201761,647.0037325567646
1056.207565398124,753.5786225152412,646.9997393192066
1056.5225462539674,753.5714424217294,646.9957478310708
1056.8371921911814,753.5642655375565,646.9917580912444
1057.1515029852903,753.55709186064,646.9877700986151
1057.4654784123145,753.5499213888991,646.9837838520717
1057.7791182487697,753.5427541202548,646.979799350504
1058.0924222716667,753.5355900526298,646.9758165928024
1058.4053902585142,753.5284291839484,646.9718355778584
1058.7180219873158,753.5212715121369,646.9678563045644
1059.0303172365725,753.5141170351227,646.9638787718135
1059.3422757852811,753.5069657508354,646.9599029784999
1059.6538974129369,753.4998176572061,646.9559289235186
1059.9651818995317,753.4926727521677,646.9519566057655
1060.2761290255553,753.4855310336545,646.9479860241374
1060.5867385719953,753.4783924996029,646.944017177532
1060.8970103203376,753.4712571479508,646.9400500648478
1061.2069440525668,753.4641249766377,646.9360846849842
1061.516539551166,753.4569959836048,646.9321210368415
1061.825796599118,753.449870166795,646.9281591193211
1062.1347149799042,753.442747524153,646.9241989313249
1062.4432944775067,753.435628053625,646.9202404717558
1062.7515348764073,753.4285117531591,646.9162837395179
1063.0594359615882,753.4213986207048,646.9123287335158
1063.3669975185326,753.4142886542136,646.908375452655
1063.6742193332248,753.4071818516383,646.9044238958421
1063.9811011921504,753.4000782109335,646.9004740619845
1064.2876428822972,753.3929777300558,646.8965259499904
1064.593844191155,753.385880406963,646.892579558769
1064.8997049067166,753.3787862396148,646.8886348872301
1065.2052248174773,753.3716952259724,646.8846919342847
1065.510403712436,753.364607363999,646.8807506988444
1065.8152413810956,753.3575226516591,646.876811179822
1066.1197376134628,753.3504410869191,646.8728733761309
1066.4238922000493,753.343362667747,646.8689372866854
1066.7277049318714,753.3362873921124,646.8650029104008
1067.0311756004508,753.3292152579864,646.8610702461931
1067.3343039978154,753.3221462633422,646.8571392929794
1067.6370899164992,753.3150804061543,646.8532100496774
1067.939533149543,753.3080176843988,646.8492825152059
1068.2416334904945,753.3009580960537,646.8453566884845
1068.543390733409,753.2939016390986,646.8414325684334
1068.8448046728504,753.2868483115147,646.8375101539742
1069.1458751038904,753.2797981112848,646.8335894440289
1069.44660182211,753.2727510363933,646.8296704375206
1069.7469846236,753.2657070848263,646.825753133373
1070.04702330496,753.2586662545717,646.8218375305111
1070.3467176633012,753.251628543619,646.8179236278603
1070.646067496245,753.2445939499589,646.8140114243472
1070.9450726019245,753.2375624715844,646.8101009188991
1071.2437327789846,753.2305341064897,646.8061921104443
1071.5420478265823,753.2235088526706,646.8022849979117
1071.8400175443878,753.216486708125,646.7983795802312
1072.1376417325846,753.2094676708518,646.7944758563336
1072.43492019187,753.2024517388521,646.7905738251505
1072.7318527234563,753.1954389101282,646.7866734856144
1073.0284391290695,753.1884291826843,646.7827748366586
1073.3246792109528,753.1814225545261,646.7788778772174
1073.620572771864,753.1744190236609,646.7749826062256
1073.916119615078,753.1674185880977,646.7710890226193
1074.2113195443872,753.1604212458471,646.7671971253352
1074.506172364101,753.1534269949215,646.7633069133108
1074.8006778790475,753.1464358333344,646.7594183854845
1075.094835894574,753.1394477591015,646.7555315407958
1075.3886462165462,753.1324627702396,646.7516463781847
1075.6821086513503,753.1254808647676,646.7477628965921
1075.975223005893,753.1185020407058,646.74388109496
1076.2679890876022,753.1115262960761,646.740000972231
1076.5604067044274,753.104553628902,646.7361225273486
1076.8524756648403,753.0975840372084,646.7322457592571
1077.144195777836,753.0906175190223,646.7283706669019
1077.4355668529324,753.0836540723719,646.724497249229
1077.726588700172,753.0766936952873,646.7206255051851
1078.0172611301218,753.0697363857998,646.7167554337182
1078.3075839538742,753.0627821419428,646.7128870337766
1078.5975569830478,753.0558309617509,646.70902030431
1078.8871800297873,753.0488828432603,646.7051552442684
1079.176452906765,753.0419377845093,646.7012918526032
1079.4653754271808,753.0349957835372,646.697430128266
1079.7539474047635,753.028056838385,646.6935700702097
1080.042168653771,753.0211209470957,646.689711677388
1080.3300389889898,753.0141881077135,646.6858549487553
1080.6175582257388,753.0072583182842,646.6819998832668
1080.9047261798669,753.0003315768555,646.6781464798787
1081.191542667754,752.9934078814763,646.6742947375478
1081.4780075063145,752.9864872301972,646.670444655232
1081.7641205129937,752.9795696210707,646.6665962318899
1082.0498815057722,752.9726550521505,646.6627494664809
1082.3352903031646,752.965743521492,646.6589043579653
1082.6203467242203,752.9588350271521,646.6550609053043
1082.9050505885248,752.9519295671895,646.6512191074596
1083.1894017162,752.9450271396643,646.6473789633941
1083.4733999279051,752.9381277426382,646.6435404720713
1083.7570450448377,752.9312313741746,646.6397036324557
1084.0403368887328,752.9243380323383,646.6358684435125
1084.3232752818656,752.9174477151956,646.6320349042078
1084.6058600470512,752.9105604208148,646.6282030135084
1084.8880910076457,752.9036761472653,646.624372770382
1085.1699679875453,752.8967948926182,646.6205441737973
1085.4514908111903,752.8899166549463,646.6167172227234
1085.732659303563,752.8830414323239,646.6128919161307
1086.013473290189,752.8761692228268,646.6090682529901
1086.2939325971388,752.8693000245324,646.6052462322734
1086.5740370510275,752.8624338355197,646.6014258529533
1086.853786479017,752.8555706538692,646.5976071140032
1087.1331807088145,752.848710477663,646.5937900143973
1087.4122195686753,752.8418533049846,646.5899745531109
1087.6909028874031,752.8349991339194,646.5861607291197
1087.96923049435,752.828147962554,646.5823485414005
1088.2472022194174,752.8212997889767,646.5785379889309
1088.5248178930578,752.8144546112774,646.5747290706892
1088.8020773462745,752.8076124275474,646.5709217856545
1089.0789804106223,752.8007732358797,646.5671161328067
1089.3555269182098,752.7939370343688,646.5633121111268
1089.6317167016978,752.7871038211108,646.5595097195963
1089.907549594302,752.7802735942031,646.5557089571977
1090.1830254297931,752.773446351745,646.551909822914
1090.4581440424977,752.766622091837,646.5481123157294
1090.7329052672983,752.7598008125815,646.5443164346287
1091.0073089396362,752.752982512082,646.5405221785976
1091.2813548955096,752.7461671884439,646.5367295466224
1091.5550429714765,752.739354839774,646.5329385376905
1091.8283730046537,752.7325454641807,646.5291491507899
1092.10134483272,752.7257390597738,646.5253613849094
1092.3739582939145,752.7189356246647,646.5215752390388
1092.6462132270392,752.7121351569663,646.5177907121686
1092.9181094714588,752.7053376547931,646.5140078032899
1093.189646867102,752.6985431162611,646.510226511395
1093.4608252544624,752.6917515394879,646.5064468354766
1093.7316444745986,752.6849629225924,646.5026687745284
1094.002104369136,752.6781772636951,646.4988923275449
1094.2722047802672,752.6713945609183,646.4951174935214
1094.5419455507526,752.6646148123856,646.491344271454
1094.8113265239217,752.657838016222,646.4875726603394
1095.0803475436733,752.651064170554,646.4838026591756
1095.3490084544771,752.6442932735101,646.4800342669607
1095.6173091013743,752.6375253232197,646.4762674826943
1095.885249329978,752.6307603178142,646.4725023053762
1096.1528289864746,752.623998255426,646.4687387340074
1096.4200479176243,752.6172391341896,646.4649767675895
1096.6869059707624,752.6104829522405,646.4612164051249
1096.9534029937995,752.6037297077162,646.4574576456168
1097.2195388352231,752.5969793987551,646.4537004880693
1097.485313344098,752.5902320234976,646.4499449314873
1097.7507263700672,752.5834875800855,646.4461909748762
1098.0157777633528,752.5767460666618,646.4424386172425
1098.280467374757,752.5700074813715,646.4386878575933
1098.5447950556636,752.5632718223607,646.4349386949367
1098.8087606580366,752.5565390877772,646.4311911282813
1099.072364034424,752.5498092757703,646.4274451566367
1099.335605037957,752.5430823844905,646.4237007790133
1099.5984835223512,752.5363584120902,646.419957994422
1099.8609993419072,752.529637356723,646.416216801875
1100.1231523515123,752.5229192165443,646.4124772003846
1100.3849424066414,752.5162039897107,646.4087391889645
1100.646369363356,752.5094916743803,646.405002766629
1100.9074330783076,752.502782268713,646.4012679323929
1101.1681334087373,752.4960757708697,646.3975346852721
1101.4284702124771,752.4893721790131,646.3938030242833
1101.6884433479502,752.4826714913075,646.3900729484437
1101.948052674173,752.4759737059185,646.3863444567714
1102.2072980507542,752.469278821013,646.3826175482855
1102.4661793378982,752.4625868347596,646.3788922220056
1102.7246963964042,752.4558977453285,646.3751684769521
1102.9828490876675,752.449211550891,646.3714463121463
1103.2406372736807,752.4425282496204,646.3677257266103
1103.4980608170345,752.435847839691,646.3640067193668
1103.755119580918,752.4291703192787,646.3602892894394
1104.0118134291213,752.422495686561,646.3565734358524
1104.2681422260346,752.4158239397168,646.3528591576309
1104.5241058366498,752.4091550769265,646.3491464538008
1104.779704126562,752.4024890963718,646.3454353233888
1105.03493696197,752.3958259962361,646.3417257654222
1105.2898042096767,752.3891657747041,646.3380177789294
1105.544305737091,752.382508429962,646.3343113629393
1105.798441412228,752.3758539601974,646.3306065164815
1106.0522111037103,752.3692023635997,646.3269032385865
1106.305614680769,752.3625536383593,646.3232015282857
1106.5586520132445,752.3559077826683,646.3195013846112
1106.8113229715873,752.3492647947202,646.3158028065955
1107.0636274268593,752.3426246727099,646.3121057932723
1107.3155652507346,752.335987414834,646.308410343676
1107.5671363155004,752.3293530192904,646.3047164568417
1107.8183404940582,752.3227214842782,646.3010241318051
1108.0691776599244,752.3160928079983,646.297333367603
1108.3196476872313,752.309466988653,646.2936441632725
1108.5697504507284,752.3028440244458,646.2899565178519
1108.8194858257832,752.296223913582,646.2862704303801
1109.068853688382,752.2896066542681,646.2825858998967
1109.317853915131,752.2829922447121,646.2789029254423
1109.5664863832576,752.2763806831234,646.2752215060577
1109.8147509706105,752.269771967713,646.2715416407851
1110.0626475556617,752.2631660966932,646.2678633286671
1110.3101760175068,752.2565630682777,646.2641865687472
1110.5573362358664,752.2499628806818,646.2605113600695
1110.8041280910863,752.243365532122,646.2568377016789
1111.0505514641395,752.2367710208165,646.2531655926213
1111.2966062366274,752.2301793449848,646.2494950319428
1111.5422922907787,752.2235905028477,646.245826018691
1111.7876095094523,752.2170044926278,646.2421585519136
1112.032557776139,752.2104213125488,646.2384926306594
1112.2771369749587,752.2038409608358,646.2348282539778
1112.5213469906669,752.1972634357156,646.231165420919
1112.7651877086507,752.1906887354163,646.2275041305339
1113.008659014933,752.1841168581674,646.2238443818744
1113.2517607961718,752.1775478021998,646.2201861739928
1113.4944929396615,752.1709815657458,646.2165295059424
1113.7368553333351,752.1644181470392,646.212874376777
1113.978847865763,752.1578575443152,646.2092207855513
1114.220470426157,752.1512997558103,646.2055687313209
1114.4617229043674,752.1447447797627,646.2019182131418
1114.702605190888,752.1381926144118,646.198269230071
1114.9431171768538,752.1316432579982,646.1946217811661
1115.1832587540446,752.1250967087644,646.1909758654856
1115.4230298148846,752.1185529649541,646.1873314820886
1115.6624302524433,752.1120120248123,646.1836886300348
1115.9014599604373,752.1054738865855,646.180047308385
1116.1401188332304,752.0989385485216,646.1764075162007
1116.378406765836,752.0924060088698,646.1727692525438
1116.6163236539162,752.085876265881,646.1691325164772
1116.8538693937846,752.0793493178071,646.1654973070646
1117.0910438824062,752.0728251629017,646.1618636233701
1117.327847017399,752.0663037994198,646.1582314644588
1117.5642786970348,752.0597852256176,646.1546008293966
1117.8003388202396,752.0532694397529,646.15097171725
1118.0360272865962,752.0467564400847,646.1473441270862
1118.2713439963438,752.0402462248735,646.1437180579732
1118.5062888503794,752.0337387923813,646.1400935089797
1118.7408617502588,752.0272341408713,646.1364704791752
1118.9750625981978,752.0207322686083,646.1328489676298
1119.2088912970737,752.0142331738582,646.1292289734146
1119.442347750425,752.0077368548887,646.1256104956011
1119.6754318624537,752.0012433099683,646.1219935332617
1119.9081435380251,751.9947525373676,646.1183780854695
1120.1404826826708,751.988264535358,646.1147641512983
1120.3724492025876,751.9817793022125,646.1111517298228
1120.6040430046396,751.9752968362056,646.1075408201182
1120.835263996359,751.9688171356131,646.1039314212604
1121.066112085947,751.962340198712,646.1003235323263
1121.2965871822755,751.9558660237809,646.0967171523934
1121.5266891948872,751.9493946090997,646.0931122805396
1121.7564180339975,751.9429259529496,646.089508915844
1121.9857736104946,751.9364600536134,646.0859070573863
1122.214755835941,751.9299969093751,646.0823067042468
1122.443364622576,751.92353651852,646.0787078555065
1122.6715998833129,751.917078879335,646.0751105102473
1122.8994615317442,751.9106239901082,646.0715146675517
1123.1269494821406,751.904171849129,646.067920326503
1123.354063649452,751.8977224546885,646.064327486185
1123.5808039493088,751.8912758050787,646.0607361456824
1123.8071702980235,751.8848318985935,646.0571463040808
1124.0331626125906,751.8783907335277,646.053557960466
1124.258780810689,751.8719523081776,646.0499711139252
1124.4840248106814,751.865516620841,646.0463857635456
1124.708894531617,751.859083669817,646.0428019084155
1124.9333898932318,751.8526534534059,646.039219547624
1125.1575108159493,751.8462259699095,646.0356386802608
1125.381257220882,751.839801217631,646.0320593054163
1125.604629029832,751.8333791948749,646.0284814221815
1125.827626165293,751.8269598999469,646.0249050296482
1126.0502485504503,751.8205433311545,646.021330126909
1126.2724961091824,751.8141294868059,646.0177567130572
1126.4943687660616,751.8077183652111,646.0141847871868
1126.7158664463557,751.8013099646815,646.0106143483922
1126.9369890760286,751.7949042835296,646.0070453957691
1127.1577365817411,751.7885013200694,646.0034779284133
1127.378108890853,751.782101072616,645.9999119454218
1127.598105931422,751.7757035394862,645.996347445892
1127.8177276322078,751.769308718998,645.992784428922
1128.0369739226708,751.7629166094706,645.989222893611
1128.2558447329736,751.7565272092247,645.9856628390584
1128.4743399939823,751.7501405165823,645.9821042643645
1128.6924596372685,751.7437565298667,645.9785471686304
1128.9102035951078,751.7373752474026,645.9749915509577
1129.127571800483,751.730996667516,645.971437410449
1129.344564187086,751.7246207885344,645.9678847462072
1129.561180689315,751.7182476087862,645.9643335573363
1129.7774212422796,751.7118771266016,645.9607838429408
1129.9932857817996,751.7055093403119,645.9572356021259
1130.2087742444066,751.6991442482497,645.9536888339976
1130.4238865673456,751.692781848749,645.9501435376625
1130.638622688575,751.686422140145,645.9465997122278
1130.8529825467683,751.6800651207747,645.9430573568017
1131.066966081315,751.6737107889758,645.9395164704927
1131.2805732323218,751.6673591430877,645.9359770524103
1131.4938039406134,751.6610101814508,645.9324391016647
1131.7066581477336,751.6546639024074,645.9289026173667
1131.9191357959464,751.6483203043005,645.9253675986276
1132.131236828237,751.6419793854747,645.9218340445599
1132.342961188313,751.635641144276,645.9183019542762
1132.5543088206052,751.6293055790514,645.9147713268902
1132.765279670269,751.6229726881497,645.9112421615162
1132.9758736831843,751.6166424699205,645.907714457269
1133.186090805959,751.6103149227151,645.9041882132643
1133.395930985927,751.6039900448859,645.9006634286186
1133.6053941711511,751.5976678347866,645.8971401024488
1133.8144803104244,751.5913482907724,645.8936182338726
1134.0231893532696,751.5850314111997,645.8900978220084
1134.2315212499416,751.5787171944261,645.8865788659754
1134.4394759514278,751.5724056388107,645.8830613648933
1134.6470534094492,751.5660967427136,645.8795453178824
1134.8542535764618,751.5597905044966,645.8760307240641
1135.061076405657,751.5534869225226,645.8725175825601
1135.2675218509642,751.5471859951557,645.869005892493
1135.4735898670483,751.5408877207615,645.8654956529858
1135.6792804093157,751.5345920977066,645.8619868631627
1135.8845934339104,751.5282991243595,645.858479522148
1136.089528897719,751.5220087990892,645.854973629067
1136.2940867583693,751.5157211202666,645.8514691830458
1136.4982669742326,751.5094360862636,645.8479661832107
1136.7020695044237,751.5031536954535,645.8444646286893
1136.9054943088026,751.4968739462109,645.8409645186093
1137.108541347976,751.4905968369117,645.8374658520995
1137.3112105832968,751.4843223659328,645.8339686282892
1137.5135019768668,751.4780505316529,645.8304728463085
1137.7154154915363,751.4717813324517,645.8269785052878
1137.9169510909069,751.4655147667099,645.8234856043587
1138.11810873933,751.4592508328102,645.8199941426531
1138.3188884019105,751.452989529136,645.8165041193038
1138.5192900445054,751.446730854072,645.8130155334441
1138.719313633727,751.4404748060045,645.8095283842081
1138.9189591369434,751.434221383321,645.8060426707304
1139.1182265222772,751.4279705844099,645.8025583921466
1139.3171157586098,751.4217224076614,645.7990755475926
1139.5156268155804,751.4154768514666,645.7955941362052
1139.713759663588,751.4092339142181,645.7921141571218
1139.9115142737917,751.4029935943097,645.7886356094805
1140.1088906181117,751.3967558901364,645.78515849242
1140.3058886692315,751.3905208000946,645.7816828050799
1140.5025084005977,751.3842883225818,645.7782085466
1140.6987497864209,751.378058455997,645.7747357161213
1140.8946128016778,751.3718311987402,645.7712643127851
1141.0900974221113,751.3656065492129,645.7677943357335
1141.2852036242316,751.3593845058177,645.7643257841092
1141.479931385318,751.3531650669586,645.7608586570558
1141.6742806834186,751.3469482310408,645.7573929537172
1141.8682514973525,751.3407339964706,645.7539286732381
1142.06184380671,751.3345223616559,645.7504658147641
1142.255057591854,751.3283133250055,645.7470043774412
1142.447892833921,751.3221068849298,645.7435443604161
1142.6403495148222,751.3159030398402,645.7400857628362
1142.832427617244,751.3097017881495,645.7366285838496
1143.024127124649,751.3035031282716,645.7331728226048
1143.2154480212782,751.2973070586219,645.7297184782516
1143.4063902921505,751.2911135776168,645.7262655499397
1143.5969539230637,751.284922683674,645.72281403682
1143.7871389005973,751.2787343752127,645.7193639380437
1143.976945212111,751.272548650653,645.7159152527628
1144.1663728457488,751.2663655084165,645.7124679801301
1144.355421790436,751.2601849469258,645.7090221192988
1144.5440920358833,751.2540069646051,645.705577669423
1144.732383572587,751.2478315598794,645.7021346296572
1144.9202963918294,751.2416587311753,645.6986929991567
1145.1078304856803,751.2354884769206,645.6952527770776
1145.294985846998,751.2293207955443,645.6918139625764
1145.4817624694292,751.2231556854764,645.6883765548102
1145.668160347412,751.2169931451484,645.6849405529372
1145.8541794761757,751.210833172993,645.6815059561156
1146.0398198517407,751.2046757674442,645.6780727635049
1146.225081470922,751.1985209269371,645.6746409742649
1146.4099643313273,751.1923686499081,645.671210587556
1146.5944684313606,751.1862189347947,645.6677816025393
1146.7785937702215,751.180071780036,645.6643540183768
1146.962340347907,751.1739271840719,645.6609278342308
1147.145708165211,751.1677851453437,645.6575030492645
1147.3286972237283,751.161645662294,645.6540796626416
1147.5113075258516,751.1555087333664,645.6506576735264
1147.6935390747756,751.1493743570062,645.6472370810841
1147.8753918744962,751.1432425316594,645.6438178844802
1148.0568659298126,751.1371132557736,645.6404000828811
1148.2379612463276,751.1309865277972,645.6369836754538
1148.4186778304484,751.1248623461803,645.633568661366
1148.599015689388,751.1187407093739,645.6301550397858
1148.7789748311654,751.1126216158303,645.6267428098821
1148.958555264608,751.1065050640032,645.6233319708244
1149.1377569993513,751.1003910523472,645.6199225217831
1149.3165800458396,751.0942795793184,645.6165144619288
1149.495024415328,751.0881706433738,645.613107790433
1149.6730901198823,751.082064242972,645.6097025064678
1149.8507771723812,751.0759603765727,645.606298609206
1150.028085586516,751.0698590426364,645.6028960978209
1150.2050153767918,751.0637602396254,645.5994949714866
1150.381566558529,751.0576639660028,645.5960952293776
1150.5577391478632,751.0515702202331,645.5926968706693
1150.7335331617471,751.045479000782,645.5892998945377
1150.908948617952,751.0393903061164,645.5859043001592
1151.0839855350655,751.0333041347043,645.5825100867111
1151.258643932497,751.0272204850149,645.5791172533711
1151.432923830475,751.0211393555189,645.5757257993178
1151.606825250049,751.0150607446878,645.5723357237301
1151.7803482130917,751.0089846509945,645.5689470257879
1151.953492742298,751.0029110729132,645.5655597046715
