euler,RK_rtol_0.001_atol_1e-06,RK_rtol_0.0001_atol_1e-07,RK_rtol_1e-05_atol_1e-08,RK_rtol_1e-06_atol_1e-09
1.0054466997825589,1.0036971534740533,1.0054802882147142,1.0054490139558103,1.0054452038949426
1.0054628281608613,1.0050139941818812,1.005536155746668,1.0054773912816724,1.0054641621782752
1.0054785820991416,1.0050802229361924,1.0054098441024182,1.005482576359167,1.0054792024421029
1.0054939747884517,1.004338418351085,1.005451752599524,1.0054965292289584,1.0054945748837907
1.0055090187953657,1.0050506028336854,1.005488408937877,1.0055145257959703,1.0055081876052547
1.0055237260991086,1.0046232721548491,1.0053952128557206,1.0055399842835466,1.0055232301069466
1.0055381081260215,1.0035518082475543,1.005357054396479,1.0055448702729533,1.0055366249065067
1.0055521757816,1.0048226416878792,1.0054966238254368,1.0055460422535285,1.0055513776107068
1.0055659394803027,1.005124261265585,1.0055409365210677,1.0055679250749152,1.0055653428872244
,1.004655062610875,1.0055322376874436,1.005581539401216,1.0055788777919505
1.005592594374365,1.0049810672160473,1.0055415807791106,1.005597172839131,1.0055911767660748
1.0056055041839655,1.0051363372597877,1.0055719877808242,1.0056090147524694,1.0056046935034177
1.005618147311842,1.0053855984597155,1.0055637295940592,1.0056208413239636,1.0056165206957979
1.005630532098035,1.005361641212014,1.0055902803467751,1.0056354146317728,1.0056298917621946
1.0056426665325884,1.004522027067187,1.0055695984416926,1.0056466401542523,1.00564096686483
,1.0054840320038694,1.005487385465666,1.0056584851532957,1.0056534600149953
,1.005377589280262,1.0055036341455343,1.0056716492519349,1.0056658919631793
1.005677642755832,1.0054133154257496,1.0056323004713006,1.0056816664773531,1.005677423285412
1.005688849305465,1.0054191133738015,1.0056046958842828,1.00569149056557,1.0056884101694477
1.005699840809707,1.0055329366666117,1.0055529397533218,1.005703430614578,1.0056994715949061
1.0057106235076971,1.0054979471174867,1.0056170708192254,1.0057124055705244,1.0057082523266716
1.0057212033958691,1.0054796607489205,1.0056517670466842,1.0057274004670294,1.0057192635043515
1.0057315862397926,1.0053180971835654,1.005652170661025,1.0057380759715366,1.0057306713298635
,1.0042042093819266,1.0056968152020864,1.0057537463178736,1.0057413256452201
,1.0053046695414178,1.0057270415619666,1.0057585480228697,1.0057515235835002
,1.0049065914231567,1.0057447106905737,1.0057648157490446,1.005761360751443
,1.0049615730273336,1.005748905746997,1.0057824454417177,1.0057695100173338
,1.0054461836545696,1.0057398036502274,1.0057956830358448,1.0057781098878553
1.005790041835782,1.0055915846263632,1.0056099127019005,1.005791546316819,1.005789451284702
1.0057991896002334,1.0054240629940263,1.0056898499727576,1.0058208048962145,1.0057977167146392
1.005808179346158,1.004746924152635,1.0057674381911572,1.0058137064100474,1.0058076682873378
1.005817015193777,1.0049643989397732,1.005799284078938,1.0058373354857046,1.0058166423774826
1.005825701119428,1.005351693073827,1.0058091130228075,1.0058283079608497,1.005825165933749
1.0058342409618608,1.005647223878618,1.0057985479539298,1.005853382259723,1.005833077623317
1.0058426384282082,1.0052995541279477,1.0057821327844734,1.0058537151642104,1.0058421695027875
1.0058508970996405,1.0055592481461857,1.0058145065463049,1.0058569274373836,1.0058487838760743
1.005859020436728,1.004831540325759,1.005838574206494,1.0058625451787295,1.00585759490171
1.0058670117845334,1.0052847409943269,1.0057472559335814,1.0058804090174391,1.0058667275947029
