euler,RK_rtol_0.001_atol_1e-06,RK_rtol_0.0001_atol_1e-07,RK_rtol_1e-05_atol_1e-08,RK_rtol_1e-06_atol_1e-09
348.4657973465239,348.47868169735153,348.4680730944544,348.4655952047086,348.4658085918892
351.7756071509631,351.7891051376218,351.7798715855988,351.77547335007347,351.775629633301
355.08413202005835,355.0924401473624,355.09164495455366,355.0839485111603,355.08415111487295
358.3914062015448,358.40221136908696,358.3962323227454,358.39131438974783,358.39152878433737
361.6974627127846,361.7098517130262,361.70107476206414,361.6971402972512,361.69756388822447
365.00233339653386,365.0238088252706,365.006501192107,365.0019928806741,365.00238161686116
,368.3872087959557,368.3084276829184,368.3054155549058,368.3060730859391
,371.6321170644633,371.609957460621,371.6082781461825,371.6086531124246
,374.95596692358265,374.91103960150696,374.9099598457413,374.9101458088192
,378.2542783639197,378.21176459542966,378.2099494664567,378.2106513311749
,381.5279878846568,381.5121749206104,381.50912044557145,381.51008167026146
384.8083030197733,384.8190627748029,384.8182327451485,384.8082202058456,384.80833575325516
388.1056762268123,388.1262775980206,388.11175014764416,388.1044750956027,388.10575825291517
391.4020818306341,391.46123826600615,391.4043614813076,391.4017723766838,391.40211062445553
394.6975431664817,394.7453489490305,394.6985419571823,394.6963961881003,394.6975643777128
397.9920828127265,398.0188329703162,397.99302428180727,397.99193462904384,397.99211342205626
401.2857226217845,401.2959732502168,401.2877674139634,401.2846254083708,401.2857894737377
404.5784837495106,404.6096725170055,404.5819742257773,404.5778439995093,404.5785109946685
407.87038668315154,407.8871124504734,407.87250276982223,407.8700358346498,407.870509834641
411.16145126794834,411.221350009389,411.16264792847295,411.1612447118186,411.1615350142906
414.4516967324584,414.48584774513694,414.4587697723475,414.45090537539306,414.4517136715673
