euler,RK_rtol_0.001_atol_1e-06,RK_rtol_0.0001_atol_1e-07,RK_rtol_1e-05_atol_1e-08,RK_rtol_1e-06_atol_1e-09
90.88455602716483,90.88558986128837,90.88458929235009,90.88455277821495,90.88455629768465
,90.957721499017,90.95682194533644,90.9567683911688,90.95677485895887
,91.02806742199112,91.02774743680308,91.02767250920756,91.02768532929207
91.0973276726275,91.09846148757076,91.09734536383176,91.09732370367792,91.09732830343806
91.16573651877218,91.1660234604579,91.1657916730218,91.16573479100336,91.16573818164423
91.23294428678729,91.23319672594482,91.23297586034649,91.23294020561308,91.2329456334647
91.29898299634324,91.29919095138388,91.29900700103006,91.29897753911204,91.29898324688715
91.36388351652606,91.36471818904292,91.36390603909808,91.36388111354074,91.36388403389222
91.4276756179998,91.42833789544054,91.42773567155308,91.427670663896,91.42767655799167
,91.49130986979615,91.4904339027112,91.49038351537035,91.49038861635387
,91.55224478012094,91.55210330903316,91.55204530376176,91.55204936053897
,91.6128929267258,91.61274658776438,91.61268202956322,91.61268392844406
,91.67281819464894,91.67234195962727,91.67229830425546,91.67232009091958
,91.73209183422598,91.73100228183972,91.7309792772552,91.73098144855095
91.78869207246343,91.78954959421038,91.78872345819332,91.78868103078128,91.78869239388547
91.84547626793996,91.8459321806515,91.84553951590024,91.8454682739933,91.84547726560876
91.90135606182356,91.90291342712688,91.901469179086,91.90135292909576,91.90135742890511
91.95635326942156,91.95723156371317,91.95640465533032,91.95635193083514,91.95635364944062
92.01048899832696,92.01068329303186,92.01051155558606,92.01047508199764,92.01049034750687
92.06378367733308,92.06458373701425,92.06381580257352,92.06376787775778,92.06378415974984
92.11625708392222,92.11641193678857,92.11631916203098,92.11625418249068,92.11625732243202
92.16792837040992,92.16832468124672,92.16801047076804,92.16792075958156,92.16792861225098
92.21881608882238,92.21894403526537,92.21893980096576,92.2188131863368,92.21881649805698
92.2689382145791,92.26912092610246,92.26898694937424,92.26893606717152,92.26893861596388
