euler,RK_rtol_0.001_atol_1e-06,RK_rtol_0.0001_atol_1e-07,RK_rtol_1e-05_atol_1e-08
1.0056776225557735,1.0043532034123497,1.0056571659784832,1.005682360518257
1.005688829518803,1.0053465581920222,1.005624892178372,1.0056909641910372
1.0056998214237576,1.0054008300725257,1.005663247986586,1.0057046853764633
1.005710604510298,1.0054641087876333,1.005682813975249,1.0057170639279465
1.0057211847753469,1.0047434377055124,1.0056951094559807,1.005724097217693
1.0057315679849417,1.0049575873488656,1.0056618885868582,1.0057374395355574
,1.0046628088186782,1.005688550235947,1.0057471103923499
,1.005514195954046,1.0056881406563385,1.0057555329365446
,1.005513757973854,1.005688582423548,1.0057635944390444
,1.0051854742007114,1.0057452089602943,1.005795953347521
,1.0044851177372869,1.0057559557411393,1.0057827364252951
1.005790025563006,1.0047887619724678,1.0057536397452431,1.0058029575091634
1.005799173625964,1.0052639053691663,1.005725780793485,1.00580856531394
