euler,RK_rtol_0.001_atol_1e-06,RK_rtol_0.0001_atol_1e-07,RK_rtol_1e-05_atol_1e-08
,91.61368443695196,91.61296782679682,91.61295055823557
,91.673275669056,91.67260389852332,91.67257508823609
,91.73152506225247,91.73127703864576,91.73122895865555
91.7889485979474,91.78911539012384,91.78910383348482,91.78894747491347
91.84572868503078,91.84604571362004,91.84582295695476,91.84571024252858
91.9016044701601,91.9025108668539,91.90163966948862,91.90159987839326
91.95659776539316,91.95732711304494,91.95661314912417,91.95658043546699
92.0107296752067,92.01113123999124,92.01074407080084,92.01072759284557
92.06402062540492,92.06417422543136,92.0640514644196,92.06400430794795
92.11649039060131,92.11695305851497,92.11654254830832,92.1164810133802
92.16815812035756,92.16840494340354,92.16818953212778,92.16815308490827
92.219042364055,92.2199191723136,92.21906004333256,92.21903948303549
92.26916109457242,92.2696557378385,92.26926423054849,92.2691497156863
