H_i=0.0,H_i=10.0,H_i=50.0,H_i=100.0,H_i=1000.0
1.074851002465945,1.1496034751131978,1.3602525210571306,1.3670087202817094,1.009800045953622
1.0766865344327277,1.15150418598955,1.3614517043620873,1.3660258514580963,1.0103300685792493
1.0785220479511295,1.1534035587321985,1.3626365524721262,1.3650241594242076,1.010855191309723
1.0803575308860884,1.155301561555239,1.363806963258088,1.364003768958323,1.011375375703283
1.0821929708950428,1.157198162263997,1.3649628349430865,1.3629648068659703,1.011890584175661
1.084028355424163,1.1590933282504714,1.3661040661229955,1.3619074019545423,1.012400780004191
1.085863671704556,1.160987026488777,1.3672305557871522,1.3608316850073692,1.012905927331748
1.087698906748443,1.162879223530582,1.3683422033392691,1.3597377887572504,1.0134059911705073
1.08953404734531,1.1647698855005448,1.369438908618554,1.3586258478594626,1.0139009374055268
1.091369080058029,1.166658978091748,1.3705205719210305,1.357495998864249,1.014390732798148
1.0932039912189555,1.1685464665611338,1.3715870940210575,1.3563483801888063,1.0148753449892158
1.095038766925997,1.170432315724939,1.3726383761930414,1.3551831320887786,1.015354742502114
1.0968733930386532,1.1723164899541323,1.3736743202333344,1.3540003966292706,1.0158288947456158
1.0987078551740317,1.174198953169855,1.3746948284823175,1.3528003176553924,1.016297772016547
1.100542138702837,1.1760796688388635,1.3756998038466604,1.351583040762348,1.016761345502262
1.1023762287453294,1.1779585999689808,1.3766891498217535,1.3503487132650798,1.0172195872829304
1.104210110167262,1.1798357091045484,1.3776627705143072,1.349097484167484,1.0176724703336322
1.1060437675757868,1.1817109583218912,1.3786205706651102,1.3478295041312065,1.0181199685262607
1.1078771853153375,1.1835843092247875,1.3795624556719446,1.3465449254440345,1.0185620566312354
1.1097103474634855,1.1854557229399498,1.3804883316126475,1.345243901987896,1.0189987103190175
1.1115432378267671,1.187325160112516,1.381398105268318,1.3439265892064856,1.0194299061614338
1.11337583993649,1.189192580901553,1.3822916841466546,1.3425931440725194,1.0198556216328036
1.1152081370445088,1.1910579449755765,1.3831689765054278,1.341243725054646,1.0202758351108703
1.1170401121189784,1.1929212115080774,1.3840298913760702,1.3398784920840172,1.0206905258775356
1.1188717478400805,1.194782339173077,1.384874338587384,1.3384976065205376,1.0210996741193972
1.120703026595725,1.1966412861406883,1.3857022287893557,1.3371012311188069,1.0215032609280885
1.1225339304772275,1.1984980100727027,1.3865134734770694,1.3356895299937672,1.0219012683004216
1.124364441274961,1.2003524681181954,1.387307985014718,1.3342626685860723,1.0222936791383297
1.126194540473983,1.2022046169091527,1.3880856766596923,1.3328208136271906,1.022680477248614
1.1280242092496402,1.2040544125561234,1.3888464625867534,1.331364133104259,1.0230616473424898
1.1298534284631467,1.2059018106438946,1.3895902579122703,1.329892796224701,1.0234371750349367
1.1316821786571407,1.2077467662271946,1.3903169787185212,1.3284069733806236,1.0238070468438485
1.1335104400512166,1.209589233826424,1.3910265420780428,1.326906836113009,1.0241712501889864
1.135338192537435,1.2114291674234174,1.3917188660780284,1.3253925570757132,1.0245297733907341
1.137165415675809,1.2132665204572353,1.3923938698447575,1.3238643099992906,1.0248826056686557
1.1389920886897695,1.21510124581999,1.3930514735680524,1.3223222696546546,1.0252297371398567
1.1408181904616066,1.2169332958527086,1.3936915985257516,1.3207666118165935,1.0255711588171492
1.1426436995278917,1.2187626223412291,1.394314167108192,1.3191975132271545,1.0259068626070216
