evolving_asym_D=0.4,evolving_sym_D=0.4
62.54364887618112,74.51121919830068
63.57718879838013,75.24077600413374
64.58746923387113,75.94005354662309
65.57348427068237,76.6096014361071
66.53437545421855,77.25003801858253
67.46942899256685,77.8620394963749
68.37807151245066,78.4463297046515
69.25986456781341,79.00367060494554
70.1144981085839,79.53485353378706
70.9417831163123,80.04069122444531
71.74164360695993,80.52201060272242
72.51410819016925,80.97964634362701
73.25930135985924,81.4144351644361
73.97743467399476,81.82721082089962
74.66879796280918,82.21879976689182
75.33375068545942,82.59001743338355
75.97271353578768,82.94166507991298
76.58616037914375,83.27452717048955
77.17461058454975,83.58936922581468
77.73862180019647,83.88693610460139
78.2787832055701,84.16795066840831
78.79570926053765,84.43311278658238
79.29003396050635,84.68309864046668
79.76240559728608,84.91856028883903
80.2134820174443,85.14012545949066
80.6439263636325,85.348397534841
81.05440327944255,85.54395570244354
81.4455755546686,85.72735524411405
81.81810118524766,85.89912794016455
82.17263082047806,86.05978256782771
82.50980556922127,86.20980547538687
82.83025513654476,86.34966121577655
83.13459626253835,86.4797932254839
83.42343143572334,86.60062453646269
83.69734785447771,86.71255851047371
83.95691661113885,86.81597958679617
84.20269207484716,86.91125403562248
84.43521145070127,86.99873071066514
84.65499449436042,87.0787417955798
84.86254336281232,87.15160353975432
85.0583425835951,87.21761697984225
85.24285912629563,87.27706864414002
85.41654256162474,87.33023123753235
85.57982529478113,87.3773643052692
85.73312286114864,87.41871487429961
85.87683427362269,87.45451807128157
86.01134241202595,87.48499771672071
86.13701444615177,87.51036689497147
86.25420228496549,87.5308285000683
86.36324304540238,87.54657575754888
86.46445953502823,87.55779272258955
86.55816074357948,87.5646547549016
86.64464233907782,87.56732897093924
86.7241871648238,87.56597467404966
86.79706573412096,87.56074376325554
86.86353672006919,87.55178112140516
86.9238474382004,87.53922498345457
86.97823432011313,87.5232072856659
87.02692337660226,87.50385399651387
87.07013064907746,87.48128543009416
87.1080626483254,87.45561654282136
87.14091677989735,87.426957214193
87.16888175560153,87.3954125123812
87.19213799074969,87.36108294539447
87.21085798695337,87.32406469853078
87.22520670039046,87.28444985881997
87.23534189556798,87.24232662712873
87.24141448469643,87.19777951857549
87.24356885286502,87.15088955187659
87.24194316926828,87.10173442821863
87.23666968478446,87.05038870022526
87.22787501624587,86.99692393156046
87.21568041777266,86.941408847685
87.20020203956514,86.88390947825684
87.18155117456723,86.82448929164234
87.15983449342517,86.76320932198078
87.1351542681728,86.70012828922215
87.10760858507783,86.63530271253552
87.07729154708275,86.56878701746444
87.04429346627144,86.50063363718517
87.00870104678631,86.43089310820397
86.97059755861397,86.35961416081142
86.93006300264778,86.28684380459349
86.88717426742589,86.21262740928279
86.84200527793159,86.13700878121676
86.79462713683124,86.06003023565499
86.74510825851222,85.9817326651929
86.69351449627061,85.90215560449579
86.63990926298517,85.82133729156406
86.5843536456009,85.73931472572825
86.5269065137325,85.65612372256115
86.46762462268494,85.5717989658832
86.40656271117524,85.48637405702716
86.34377359402725,85.39988156151828
86.27930825009871,85.31235305331721
86.21321590568772,85.22381915676405
86.14554411365437,85.1343095863541
86.07633882848155,85.04385318446795
86.00564447748854,84.95247795717144
85.9335040283999,84.86021110819445
85.85995905346245,84.76707907119076
85.78504979029343,84.67310754037551
85.70881519963312,84.57832149963086
85.63129302016699,84.4827452501655
85.55251982057325,84.38640243680831
85.47253104894412,84.28931607301205
85.39136107972081,84.1915085646382
85.30904325827534,84.09300173259044
85.2256099432648,83.9938168343597
85.14109254687737,83.89397458454067
85.05552157308269,83.79349517437566
84.96892665399336,83.69239829037888
84.8813365844386,83.59070313209078
84.79277935484538,83.4884284290097
84.70328218251753,83.38559245674462
84.61287154139819,83.28221305243119
84.5215731903964,83.17830762945
84.42941220035414,83.0738931914844
84.33641297972622,82.96898634595254
84.24259929904113,82.8636033168469
84.1479943142074,82.75775995701217
84.0526205887266,82.65147175989078
83.9565001148706,82.544753870764
83.8596543338775,82.43762109751431
83.76210415521798,82.33008792093409
83.6638699749805,82.22216850460353
83.56497169342164,82.11387670435994
83.46542873172498,82.00522607737899
83.3652600480096,81.89622989088771
83.2644841526272,81.78690113052738
83.16311912278455,81.67725250838417
83.06118261652591,81.5672964707036
82.9586918861085,81.45704520530478
82.85566379080183,81.34651064870897
82.7521148091404,81.2357044929964
82.64806105065745,81.12463819240456
82.54351826712613,81.01332296968037
82.43850186333279,80.90176982219815
82.33302690740584,80.78998952785422
82.22710814072259,80.6779926507491
82.1207599874149,80.56578954666695
82.01399656349346,80.45339036836177
81.90683168560979,80.34080507065948
81.7992788794733,80.22804341538416
81.69135138794076,80.11511497611649
81.58306217879357,80.00202914279211
81.4744239522184,79.88879512614703
81.36544914800515,79.77542196201689
81.25614995247581,79.66191851549658
81.14653830515708,79.54829348496641
81.03662590520887,79.4345554059905
80.92642421761998,79.32071265509315
80.81594447918214,79.20677345341818
80.7051977042523,79.09274587027639
80.59419469031342,78.97863782658581
80.48294602334244,78.86445709820924
80.37146208299474,78.75021131919327
80.259753047613,78.63590798491295
80.14782889906851,78.5215544551259
80.03569942744242,78.40715795693947
79.92337423555391,78.29272558769459
79.81086274334204,78.17826431776932
79.69817419210779,78.06378099330564
79.58531764862205,77.9492823388622
79.47230200910566,77.8347749599959
79.3591360030866,77.72026534577518
79.24582819713986,77.60575987122748
79.13238699851455,77.49126479972333
79.01882065865327,77.37678628529952
78.90513727660789,77.26233037492348
78.79134480235616,77.14790301070111
78.67745104002309,77.03351003203002
78.56346365101084,76.91915717770016
78.44939015704092,76.8048500879437
78.33523794311202,76.69059430643601
78.22101426037676,76.57639528224924
78.10672622894059,76.46225837176033
77.99238084058567,76.34818884051491
77.87798496142274,76.23419186504854
77.76354533447355,76.12027253466684
77.6490685821864,76.00643585318562
77.53456120888745,75.89268674063263
77.42002960316985,75.77903003491193
77.30548004022322,75.66547049343217
77.19091868410533,75.55201279469992
77.07635158995829,75.43866153987912
76.96178470617095,75.32542125431773
76.84722387648944,75.21229638904259
76.73267484207778,75.09929132222344
76.61814324353003,74.98641036060704
76.50363462283565,74.87365774092227
76.38915442529976,74.76103763125714
76.27470800141964,74.6485541324084
76.16030060871883,74.53621127920471
76.04593741354043,74.42401304180395
75.93162349280067,74.31196332696564
75.8173638357041,74.20006597929896
75.70316334542153,74.08832478248713
75.58902684073196,73.97674346048892
75.4749590576295,73.86532567871768
75.3609646508964,73.75407504519882
75.24704819564317,73.64299511170601
75.13321418881675,73.53208937487697
75.0194670506777,73.42136127730913
74.90581112624726,73.31081420863586
74.79225068672518,73.20045150658379
74.67878993087919,73.09027645801164
74.56543298640675,72.98029229993108
74.45218391126998,72.87050222051008
74.3390466950046,72.76090936005922
74.22602526000325,72.65151681200138
74.11312346277435,72.54232762382524
74.00034509517671,72.43334479802306
73.88769388563082,72.3245712930129
73.77517350030736,72.21601002404608
73.66278754429345,72.10766386409995
73.55053956273734,71.99953564475628
73.43843304197202,71.89162815706592
73.32647141061823,71.78394415239988
73.21465804066753,71.67648634328712
73.10299624854588,71.56925740423954
72.99148929615811,71.46225997256431
72.88014039191386,71.35549664916411
72.7689526917355,71.24896999932515
72.65792930004831,71.1426825534938
72.5470732707534,71.0366368080416
72.43638760818395,70.93083522601937
72.32587526804491,70.8252802379003
72.21553915833675,70.71997424231266
72.10538214026353,70.61491960676204
71.99540702912569,70.51011866834364
71.88561659519802,70.40557373444466
71.7760135645929,70.30128708343726
71.6666006201095,70.19726096536202
71.55738040206889,70.0934976026024
71.44835550913571,69.98999919055028
71.33952849912652,69.88676789826286
71.2309018898052,69.78380586911108
71.12247815966565,69.68111522141982
71.01425974870214,69.5786980491001
70.90624905916759,69.47655642227339
70.79844845631992,69.37469238788832
70.69086026915694,69.2731079703299
70.58348679113993,69.17180517202164
70.47633028090611,69.07078597402032
70.36939296297038,68.97005233660424
70.26267702841649,68.8696061998544
70.15618463557787,68.76944948422943
70.0499179107084,68.66958409113396
69.94387894864329,68.57001190348092
69.83806981345036,68.47073478624777
69.73249253907187,68.37175458702686
69.62714912995713,68.27307313657005
69.52204156168615,68.17469224932785
69.41717178158441,68.07661372398312
69.31254170932914,67.97883934397947
69.20815323754702,67.8813708780447
69.10400823240387,67.78421008070913
69.00010853418611,67.68735869281917
68.89645595787451,67.59081844204631
68.79305229371016,67.49459104339144
68.68989930775307,67.39867819968482
68.58699874243325,67.30308160208187
68.48435231709487,67.20780293055468
68.38196172853323,67.11284385437963
68.27982865152498,67.0182060326211
68.17795473935169,66.9238911146114
68.07634162431687,66.82990074042714
67.97499091825661,66.73623654136203
67.8739042130441,66.64290014039635
67.77308308108798,66.54989315266307
67.6725290758248,66.45721718591095
67.57224373220578,66.36487384096444
67.47222856717782,66.27286471218082
67.37248508015915,66.1811913879044
67.27301475350946,66.08985545091814
67.17381905299493,65.99885847889249
67.07489942824813,65.90820204483195
66.97625731322293,65.81788771751913
66.8778941266446,65.72791706195652
66.77981127245519,65.63829163980616
66.68201014025429,65.54901300982714
66.58449210573536,65.46008272831119
66.4872585311177,65.37150234951638
66.39031076557417,65.28327342609899
66.29365014565484,65.19539750954374
66.19727799570657,65.10787615059242
66.10119562828878,65.02071089967097
66.00540434458534,64.93390330731523
65.90990543481291,64.84745492459528
65.81470017862564,64.7613673035386
65.71978984551644,64.67564199755209
65.62517569521489,64.59028056184297
65.53085897808194,64.50528455383879
65.4368409355014,64.42065553360649
65.34312280026847,64.33639506427068
65.24970579697533,64.25250471243112
65.15659114239375,64.16898604857971
65.06378004585511,64.08584064751676
64.97127370962772,64.0030700887668
64.87907332929159,63.92067595699406
64.78718009411068,63.83865984241749
64.69559518740292,63.75702334122563
64.6043197869078,63.67576805599119
64.51335506515188,63.594895596085564
64.42270218981223,63.514407578093284
64.33236232407772,63.43430562622648
64.24233662700858,63.35459137273944
64.15262625389401,63.2752664583433
64.06323235660808,63.196332532620964
63.97415608396401,63.11779125444231
63.885398582066856,63.03964429237972
63.79696099466469,62.96189332512402
63.708844463498416,62.88454004190087
63.62105012865028,62.8075861428877
63.5335791288911,62.73103333963119
63.44643260202636,62.65488335546539
63.35961168524128,62.579137925930496
63.27311751544482,62.503798799192424
63.18695122961284,62.428867736463076
63.10111396513037,62.3543465124215
63.0156068601332,62.28023691563589
62.93043105384876,62.2065407489865
62.84558768693636,62.13325983008955
62.76107790182702,62.06039599172209
62.67690284306276,61.987951082247896
62.5930636576356,61.91592696604447
62.5095614953262,61.84432552393112
62.42639750904241,61.77314865359813
62.34357285515753,61.70239827003717
62.26108869384866,61.63207630597284
62.17894618943496,61.562184712295384
62.09714651071606,61.492725458494725
62.01569083131061,61.42370053309563
61.93458032999509,61.3551119440942
61.85381619104294,61.28696171939561
61.773399604564005,61.21925190725311
61.693331766844565,61.15198457670827
61.61361388068778,61.085161818032574
61.53424715575482,61.018785743170184
61.45523280890664,60.95285848618206
61.37657206454654,60.88738220369124
61.29826615496345,60.82235907532942
61.22031632067628,60.75779130418472
61.14272381077908,60.693681117250605
61.065489883287306,60.63003076587599
60.9886158054852,60.56684252621649
60.91210285427436,60.504118699686664
60.835952316523496,60.44186161341339
60.76016548941959,60.38007362069014
60.68474368082038,60.31875710143223
60.60968820960839,60.25791446263291
60.53500040604638,60.19754813882022
60.46068161213447,60.13766059251459
60.38673318196895,60.07825431468708
60.31315648210275,60.01933182521809
60.2399528919078,59.96089567335658
60.16712380393922,59.90294843817961
60.09467062430146,59.84549272905203
60.02259477301644,59.7885311860864
59.95089768439382,59.732066480602725
59.87958080740332,59.676101315588106
59.80864560604935,59.62063842615606
59.738093559747824,59.565680580005335
59.66792616370541,59.51123057787804
59.59814492930112,59.45729125401701
59.52875138447033,59.40386547662209
59.4597470740915,59.3509561483052
59.39113356037527,59.29856620654399
59.322912423256376,59.24669862413374
59.2550852607882,59.19535640963747
59.18765368954016,59.14454260783376
59.12061934499787,59.09426030016225
59.05398388196628,59.04451260516632
58.98774897497566,58.99530267893289
58.92191631869072,58.94663371552879
58.8564876283227,58.89850894743356
58.79146464004461,58.850931645968224
58.7268491114097,58.803905121719716
58.66264282177304,58.75743272496065
58.59884757271649,58.711517846063884
58.535465188476905,58.66616391591162
58.4724975163778,58.62137440629849
58.40994642726434,58.57715283032831
58.34781381594184,58.53350274280382
58.28610160161779,58.49042774060916
58.22481172834734,58.44793146308438
58.16394616548246,58.40601759239155
58.10350690812462,58.364689853871816
58.043495977581216,58.323952016392944
57.98391542182556,58.28380789268661
57.92476731596065,58.244261339674864
57.86605376268667,58.205316258785125
57.807776892772175,58.16697659625298
57.74993886552911,58.12924634341205
57.69254186929156,58.092129536970255
57.63558812189833,58.05563025927163
57.5790798711793,58.01975263854292
57.52301939544559,57.98450084912408
57.46740900398351,57.949879111681916
57.412251037552345,57.91589169340581
57.3575478688859,57.88254290818473
57.30330190319783,57.8498371167645
57.24951557869067,57.81777872688432
57.19619136706869,57.786372193391536
57.14333177405437,57.75562201833354
57.09093933990855,57.72553275102573
57.03901663995418,57.69610898809434
56.98756628510371,57.66735537349299
56.936590922389925,57.639276598491726
56.8860932355002,57.61187740163725
56.83607594531421,57.58516256868303
56.78654181044491,57.55913693248801
56.737493627782655,57.53380537288243
56.688934233042566,57.50917281649944
56.64086650131478,57.48524423657084
56.59329334761768,57.46202465268572
56.54621772745381,57.439519130510064
56.49964263736856,57.41773278146606
56.45357111551119,57.39667076236923
56.40800624219829,57.37633827502179
56.362951140479375,57.35674056576039
56.31840897670445,57.337882924956645
56.27438296109343,57.31977068646835
56.23087634830702,57.302409227039725
56.18789243801911,57.285803965648626
56.145434575490206,57.26996036279884
56.10350615214173,57.25488391975537
56.06211060613102,57.240580177720716
56.02125142292655,57.227054716949965
55.98093213588326,57.21431315580265
55.941156326817584,57.2023611497291
55.90192762658181,57.19120439018908
55.86324971563752,57.180848603500465
55.82512632462761,57.17129954961562
55.78756123494664,57.16256302082312
55.75055827930895,57.15464484037252
55.71412134231414,57.1475508610196
55.67825436100959,57.14128696348984
55.64296132544929,57.13585905485744
55.60824627924869,57.13127306683759
55.57411332013484,57.12753495398929
55.54056660049146,57.12465069182628
55.507610327898114,57.12262627483353
55.47524876566308,57.12146771438661
55.44348623334909,57.12118103657151
55.41232710729139,57.12177227990213
55.38177582110732,57.12324749293311
55.35183686619664,57.12561273176514
55.32251479223194,57.12887405744038
55.29381420763821,57.133037533225334
55.26573978006069,57.138109221778706
55.23829623682023,57.14409518220162
55.211488365355066,57.15100146696788
55.18532101364825,57.158834118731704
55.15979909063942,57.16759916701066
55.134927566620135,57.177302624741316
55.11071147361156,57.187950484705574
55.087155905723264,57.199548715825266
55.064266019492095,57.212103259323044
55.04204703419979,57.22562002474751
55.02050423216804,57.24010488586066
54.99964295902967,57.25556367638585
54.97946862397461,57.272002185614596
54.95998669996905,57.2894261538707
54.94120272394644,57.30784126783019
54.92312229696866,57.327253155695985
54.90575108435586,57.347667382226064
54.889094815783125,57.369089443614335
54.87315928534242,57.39152476222345
54.8579503515679,57.414978681169075
54.843473937422765,57.43945645875541
54.82973603024572,57.46496326276176
54.8167426816551,57.49150416458059
54.80450000740857,57.519084133207265
54.79301418721631,57.5477080290825
54.78229146450546,57.57738059778832
54.77233814613367,57.60810646359902
54.76316060204928,57.639890122888765
54.75476526489592,57.672735937397746
54.74715862955895,57.706648127359365
54.74034725265124,57.74163076449106
54.734337751935705,57.77768776485196
54.72913680568191,57.81482288157072
54.72475115195403,57.853039697447585
54.7211875878273,57.89234161743491
54.71845296853013,57.932731861000846
54.71655420650889,57.974213454381484
54.71549827041235,58.016789222727034
54.7152921839927,58.06046178214819
54.715943024919966,58.105233531669256
54.717457923506586,58.15110664509514
54.71984406133892,58.19808306279981
54.723108669812206,58.24616448344426
54.727259028565726,58.295352355632645
54.73230246381448,58.345647869515645
54.73824634657409,58.39705194835075
54.745098090775045,58.449565240029614
54.75286515126301,58.50318810858312
54.761555021681126,58.55792062567542
54.77117523223089,58.61376256209869
54.78173334730766,58.67071337928076
54.793236963007054,58.72877222081847
54.80569370449843,58.78793790404993
54.81911122326153,58.84820891167954
54.83349719418247,58.90958338346982
54.848859312505205,58.972059108014925
54.86520529063456,59.035633514610836
54.88254285478694,59.100303665237895
54.900879741484935,59.16606624667155
54.92022369389185,59.232917562737704
54.9405824579825,59.3008535267294
54.961963778546384,59.369869654001754
54.984375395019576,59.43996105476257
55.0078250371417,59.511122427076096
55.03232042043436,59.58334805009777
55.05786924149759,59.656631777557884
55.0844791731209,59.730967031512314
55.11215785920562,59.80634679637844
55.14091290949552,59.882763613274555
55.17075189411253,59.96020957468094
55.201682337894844,60.038676319440874
55.23371171453466,60.11815502811957
55.2668474405132,60.198636418738964
55.30109686883056,60.28011074290612
55.33646728252851,60.36256778235256
55.37296588800444,60.44599684590171
55.410599808114746,60.53038676688102
55.44937607506671,60.61572590099516
55.48930162309766,60.70200212467579
55.530383280940974,60.78920283392325
55.5726277640786,60.877314943654405
55.6160416667802,60.96632488757071
55.66063145392946,61.056218618559186
55.7064034526384,61.146981609638765
55.75336384365106,61.23859885546309
55.80151865253846,61.331054874390205
55.85087374068695,61.42433371112843
55.901434796082846,61.51841893996673
55.95320732389665,61.613293668596654
56.00619663687069,61.70894054253194
56.06040784551463,61.80534175013049
56.11584584811381,61.90247902822223
56.17251532055619,62.000333668345185
56.2304207059839,62.09888652359053
56.28956620427668,62.19811801605626
56.3499557613744,62.29800814490754
56.41159305844722,62.398536495040474
56.474481500922266,62.49968224634461
56.538624207376486,62.60142418355799
56.60402399830621,62.703740706707045
56.670683384784496,62.80660984212239
56.73860455701834,62.91000925401983
56.80778937281829,63.013916256634666
56.87823934599408,63.11830782689575
56.94995563469049,63.22316061762459
57.02293902967857,63.328450971243036
57.09718994261784,63.43415493397207
