C_i=0.0,C_i=4.0,C_i=40.0
1.856271818157091,3.92120074250355,0.36942403925374795
1.860701821549144,3.922127973294245,0.3680287764771301
1.865188954991148,3.922320517327902,0.3666839427766401
1.8697336646282947,3.9217579118285992,0.3653882812834909
1.8743364036937429,3.9204203014887833,0.3641405764354704
1.878997632528842,3.9182885169344135,0.3629396525665156
1.8837178186004608,3.915344153648806,0.36178437254612567
1.888497436515276,3.9115696508804856,0.3606736364668676
1.893336968030858,3.906948370035172,0.3596063803782845
1.8982369020633791,3.9014646720313193,0.3585815750655643
1.903197734691764,3.895103993083144,0.3575982248713816
1.908219969158087,3.887852918365261,0.3566553665593753
1.91330411586402,3.879699253009557,0.3557520682177734
1.9184506923631008,3.8706320898880713,0.3548874282017263
1.9236602233486104,3.860641873645714,0.35406057411295705
1.9289332406368105,3.849720460463936,0.3532706618153836
1.934270283145284,3.837861173060761,0.3525168744854134
1.939671896866124,3.825058850464002,0.35179842169565584
1.945138634833684,3.81130989213252,0.35111453853083935
1.9506710570865813,3.796612296044671,0.3504644847347647
1.9562697306236705,3.780965690423015,0.349847543887164
1.961935229353628,3.764371358819067,0.3492630226093764
1.9676681340378288,3.746832258340537,0.3487102497977902
1.973469032226136,3.728353030865069,0.3481885758840362
1.979338518185233,3.7089400071478327,0.3476973721209564
1.985277192819097,3.688601203794338,0.3472360298934053
1.9912856635811933,3.66734631313327,0.34680396005297476
1.9973645443779453,3.645186686085926,0.3464005922757683
2.003514455463037,3.622135308187756,0.34602537444238013
2.009736023322039,3.598206768972648,0.34567777203926714
2.01602988054687,3.57341722498098,0.34535726758073
2.0223966656995547,3.5477843566974,0.3450633600507498
2.02883702316472,3.5213273197631523,0.3447955643639531
2.0353516029902434,3.494066690840271,0.3445534108450067
2.041941060715456,3.466024408530734,0.3443364447257672
2.0486060571862352,3.437223709772951,0.3441442256595378
2.0553472583563392,3.4076890621507268,0.3439763272518064
2.062165335074273,3.377446092556611,0.3438323366068649
2.069060962854949,3.3465215126527403,0.34371185388973
2.0760348216353783,3.314943041568579,0.3436144919028079
2.083087595513593,3.2827393262670714,0.3435398756767667
2.0902199724699497,3.249939859999378,0.3434876420751006
2.0974326440699453,3.2165748992544323,0.3434574394118874
2.1047263051476315,3.1826753795937117,0.3434489270822621
2.1121016534686574,3.1482728307446344,0.3434617752051453
2.119559389371952,3.113399291308549,0.3434956642777834
2.127100215388994,3.0780872234218126,0.34355028484167366
2.134724835839589,3.042369427691541,0.34362533715946425
2.1424339564029995,3.006278958711483,0.34372053090243304
2.15022828366326,2.9698490414483234,0.34383558484816557
2.158108524627424,2.933112988774709,0.34397022658806564
2.1660753862154603,2.8961041204123266,0.34412419224434687
2.1741295747204537,2.858855683536352,0.344297226196165
2.1822717952377,2.821400775281385,0.34448908081456575
2.190502751061245,2.7837722673782728,0.3446995162059335
2.1988231430463427,2.7460027331408265,0.3449282999636382
2.2072336689362464,2.708124377010962,0.34517520692759046
2.2157350226516948,2.6701689668600723,0.3454400189514235
2.2243278935413704,2.63216776923313,0.34572252467703346
2.233012965591555,2.594151487709929,0.34602251931621786
2.2417909165931325,2.5561502045448434,0.3463398044391626
2.2506624172640075,2.518193325732369,0.3466741877695374
2.259628130324956,2.4803095296304583,0.3470254829859671
2.268688709526825,2.4425267192572537,0.34739350952965764
2.277844798626937,2.404871978359336,0.3477780924179608
2.287097030312468,2.3673715313310875,0.34817906206367155
2.296446025068494,2.330050707045436,0.34859625409985945
2.305892389988306,2.2929339066362138,0.34902950921004244
2.3154367175235286,2.2560445752518867,0.34947867296351853
2.3250795841714704,2.2194051777797026,0.3499435956556782
2.334821549097072,2.183037178518625,0.35042413215312607
2.3446631526867057,2.146961024758987,0.35092014174344816
2.354604915031014,2.1111961342069034,0.351431487989465
2.3646473343338754,2.075760886172295,0.35195803858781916
2.374790885244495,2.040672616421182,0.3524996652317493
2.3850360171095426,2.005947615575844,0.35305624347790976
2.395383152142154,1.971601130930716,0.35362765261709866
2.405832683504542,1.9376473715376188,0.354213775548764
2.4163849733008687,1.9040995164012644,0.3548144986591605
2.427040350476944,1.8709697256149325,0.35542971170303556
2.437799108623244,1.8382691542569525,0.3560593076887273
2.4486615036776613,1.8060079688610664,0.3567031827665606
2.459627751524309,1.7741953662679648,0.3573612361204334
2.47069802548466,1.7428395946612176,0.3580333698624873
2.4818724536972026,1.7119479765884464,0.35871948893076183
2.4931511163817723,1.6815269337677972,0.3594195009897347
2.504534042984627,1.6515820134805368,0.36013331633365403
2.516021209200324,1.6221179163527812,0.3608608477925726
2.5276125338663964,1.5931385253328605,0.3616020106409961
2.539307875726829,1.5646469356755408,0.36235672250906215
2.551107030060281,1.5366454857501,0.36312490329616826
2.563009725169057,1.5091357884959868,0.3639064750869716
2.575015618724792,1.4821187633573405,0.36470136206968456
2.5871242939668857,1.4555946685358845,0.3655094904565941
2.599335255749755,1.4295631334105106,0.3663307884067347
2.6116479264350487,1.4040231909811045,0.36716518595064784
2.624061641625067,1.3789733102037227,0.36801261491716253
2.6365756457337453,1.3544114280940098,0.3688730088621353
2.649189087391708,1.3303349814856196,0.36974630299908806
2.6619010146820803,1.306740938340298,0.3706324341316867
2.6747103702039534,1.2836258285161104,0.3715313405880037
2.6876159859606448,1.260985773909956,0.37244296215651107
2.7006165780701865,1.2388165178999777,0.37336724002375143
2.7137107412958,1.2171134540226294,0.3743041167136368
2.726896943394484,1.1958716538280172,0.3752535360283266
2.7401735192822936,1.1750858938655862,0.3762154429906389
2.7535386650153213,1.1547506817602942,0.3771897837879486
2.76699043158598,1.134860281347031,0.37817650571753025
2.780526718534749,1.1154087368382115,0.37917555713330314
2.7941452673782297,1.096389896006178,0.38018688739393813
2.807843654855079,1.077797432368256,0.38121044681228794
2.82161928599223,1.059624866368079,0.3822461866061023
2.83546938699466,1.0418655855520376,0.3832940588499929
2.849390997962991,1.0245128637445362,0.3843540164286124
2.863380965444242,1.007559879230065,0.3854260129910143
2.877435934822243,0.990999731954002,0.3865100029061608
2.8915523425554674,0.974825459757522,0.3876059412195478
2.905726408271426,0.9590300536650536,0.3887137836109165
2.919954126728234,0.9436064722453784,0.3898334863530227
2.934231259655568,0.928547655069779,0.39096500627143516
2.9485533274889373,0.9138465352925734,0.39210830070533714
2.9629156010130355,0.8994960513810043,0.39326332746930354
2.9773130929318894,0.885489158022767,0.3944300448160294
2.9917405493856286,0.871818836240496,0.39560841139998526
3.0061924414359047,0.858478102743311,0.3967983862419757
3.020662956544349,0.845460018546063,0.39799992869457884
3.035145990070938,0.8327576968872553,0.39921299840844454
3.049635136821754,0.8203643104767406,0.40043755529943065
3.0641236826783604,0.8082730981042603,0.4016735595165568
3.078604596343895,0.7964773706396938,0.40292097141075645
3.0930705212439515,0.7849705164555529,0.40417975150440777
3.107513767623432,0.7737460063018009,0.4054498604616258
3.121926304883743,0.7627973976625182,0.40673125905929775
3.136299754208003,0.7521183386232857,0.40802390815884493
3.150625381525286,0.7417025712774318,0.4093277686786947
3.16489409086836,0.7315439346984995,0.41064280156744676
3.179096418182825,0.721636367505447,0.41196896777771846
3.1932225256490443,0.7119739100462131,0.4133062282406547
3.207262196581706,0.7025507062243636,0.41465454384108796
3.2212048309752905,0.6933610049925936,0.41601387539333484
3.2350394417670283,0.6843991615359128,0.4173841836176161
3.2487546518921784,0.6756596381663703,0.4187654291170873
3.2623386922094944,0.6671370049502208,0.4201575723554678
3.2757794003776044,0.658825940087468,0.421560573635256
3.289064220765613,0.6507212300627698,0.42297439307652
3.3021802054835088,0.6428177695857539,0.4243989905962519
3.315114016619848,0.6351105613378646,0.42583432588827536
3.3278519297756453,0.6275947155419651,0.42728035840369644
3.340379838984345,0.6202654493700297,0.42873704733188706
3.352683263108114,0.6131180862034112,0.4302043515819919
3.3647473538004,0.6061480547593323,0.4316822297649495
3.376556905123715,0.5993508880964477,0.43317064017601853
3.3880963649097544,0.5927222225115483,0.4346695407777999
3.3993498479462847,0.5862577963387323,0.43617888918374753
3.410301151071591,0.5799534486616494,0.43769864264215863
3.42093377025258,0.5738051179487408,0.43922875802063593
3.4312309197168847,0.5678088406207371,0.4407691917910147
3.44117555320239,0.5619607495590517,0.44231990001474636
3.4507503873794385,0.5562570725631071,0.44388083832873254
3.459937927491624,0.5506941307640649,0.4454519619316017
3.468720495250364,0.5452683370018895,0.44703322557042263
3.477080259006468,0.5399761941721616,0.44862458352784745
3.484999266208607,0.5348142935485768,0.45022598960967875
3.492459478144008,0.5297793130866006,0.4518373971328537
3.499442806940793,0.5248680157133232,0.4534587589138406
3.5059311547943666,0.5200772476081453,0.4550900272574406
3.511906455362014,0.5154039364785457,0.45673115394599056
3.5173507172507046,0.5108450898348159,0.45838209022896065
3.52224606950298,0.5063977932673123,0.46004278681294153
3.526574808965014,0.5020592087294531,0.46171319385201676
3.5303194493996086,0.4978265728293943,0.46339326093851446
3.53346277218521,0.4936971951330356,0.46508293709413406
3.5359878784203755,0.4896684564807504,0.46678217076144357
3.5378782422315687,0.4857378073199883,0.46849090979574204
3.539117765061184,0.4819027660556726,0.4702091014572834
3.539690830692478,0.4781609174201072,0.4719366924038573
3.539582360749032,0.474509910863905,0.47367362868372237
3.538777870388712,0.4709474589692762,0.47541985572888784
3.5372635238963226,0.4674713358868398,0.47717531834873966
3.535026189865409,0.4640793757969675,0.47893996072400696
3.532053495648422,0.4607694713965272,0.480713726401065
3.52833388074596,0.4575395724117567,0.482496558286571
3.523856648800276,0.4543876841378769,0.48428839864242834
3.5186120178560207,0.4513118660059421,0.4860891890810768
3.512591168552365,0.4483102301773191,0.4878988705611038
3.50578628991544,0.4453809401660935,0.4897173833831744
3.498190622428474,0.4425222094896124,0.4915446671862751
3.489798498069168,0.4397323003472976,0.49338066094426974
3.4806053770196086,0.4370095223277838,0.4952253029627627
3.470607880773364,0.4343522311443789,0.49707853087626636
3.459803821387068,0.4317588273987754,0.49894028164567056
3.448192226649544,0.4292277553728963,0.500810491556009
3.435773360970054,0.4267575018487008,0.5026890962145212
3.422548741818193,0.424346594955741,0.5045760305490053
3.4085211515808043,0.4219936030462138,0.50647122880646
3.3936946447356933,0.4196971335972214,0.5083746245520107
3.3780745502772302,0.4174558321399214,0.5102861506681188
3.3616674693647703,0.4152683812152204,0.5122057393540697
3.344481268200516,0.4131334993556412,0.5141333221257366
3.3265250661785863,0.4110499400929711,0.5160688298156179
3.3078092193810646,0.4090164909912838,0.5180121925731435
3.288345299529251,0.4070319727049083,0.5199633398652493
3.268146068528774,0.405095238060909,0.5219222004772153
3.2472254487753216,0.4032051711656258,0.5238887025137638
3.22559848941315,0.4013606865348191,0.5258627734004173
3.2032813287610726,0.3995607282469536,0.5278443398851097
3.1802911531400886,0.3978042691191523,0.5298333280400511
3.156646152353187,0.3960903099053468,0.531829663263841
3.132365472081035,0.3944178785161481,0.5338332702838274
3.107469163467432,0.392786029259962,0.5358440731587105
3.0819781301755587,0.3911938421048716,0.5378619952813849
3.055914073200506,0.3896404219608128,0.5398869593820206
3.029299433725376,0.3881248979815686,0.5419188875313778
3.002157334307852,0.3866464228861124,0.5439577011443533
2.974511518681628,0.3852041722988347,0.5460033209837548
2.946386290452909,0.38379734410819,0.5480556671643023
2.9178064509664727,0.3824251578433079,0.5501146591568502
2.8887972366089563,0.381086854068117,0.5521802157928299
2.859384255809168,0.3797816937925359,0.5542522552689094
2.829593425986694,0.3785089579002931,0.5563306951518653
2.799450910690989,0.3772679465929427,0.5584154523836664
2.76898305716364,0.3760579788496528,0.5605064432867648
2.738216334546791,0.3748783919023471,0.5626035835695907
2.7071772729507813,0.3737285407257908,0.5647067883322502
2.675892403584005,0.3726077975422191,0.5668159720724196
2.6443882001378625,0.3715155513401116,0.5689310486914376
2.612691021609409,0.3704512074067299,0.5710519315005873
2.5808270567339235,0.3694141868740367,0.5731785332275694
2.5488222701891026,0.368403926277629,0.5753107660231608
2.5167023507218254,0.3674198771283209,0.5774485414680562
2.484492661337499,0.3664615054960253,0.5795917705798904
2.4522181916807426,0.3655282916055858,0.5817403638204364
2.419903512724644,0.3646197294442239,0.583894231102978
2.3875727338739767,0.3637353263802707,0.5860532817998532
2.355249462575603,0.362874602792862,0.588217424750164
2.322956766516832,0.362037091712284,0.5903865682676519
2.290717138479751,0.3612223384706634,0.5925606201487329
2.258552463906582,0.3604299003627048,0.5947394876806917
2.226483991217987,0.3596593463161848,0.5969230776500304
2.1945323049129866,0.3589102565719213,0.5991112963509676
2.162717301465916,0.3581822223729414,0.6013040495940875
2.131058168022652,0.3574748456625818,0.6035012427151323
2.0995733638853498,0.3567877387912611,0.605702780583938
2.0682806047621867,0.3561205242316685,0.6079085676135078
2.037196849746265,0.3554728343021263,0.6101185077692208
2.0063382909759304,0.3548443108978822,0.6123325045781733
1.9757203459174664,0.3542346052301021,0.6145504611386486
1.9453576522004592,0.3536433775723341,0.6167722801297121
1.91526406492621,0.3530702970142263,0.6189978638209288
1.88545265636046,0.3525150412222818,0.6212271140822002
1.855935717913432,0.3519772962074452,0.6234599323937161
1.8267247643028697,0.3514567560993177,0.625696219856019
1.7978305397893293,0.3509531229268055,0.6279358772001777
1.769263026367563,0.3504661064050107,0.6301788047980672
1.7410314537933749,0.34999542372818,0.6324249026727494
