C_i=0.0,C_i=4.0,C_i=40.0
76.56209934358199,14.033402533550468,14.066113478622247
76.32621591504828,13.945753771108665,14.105955542881091
76.08629797835816,13.860892856153605,14.145774371802128
75.8422755748818,13.778759479720252,14.185568409890118
75.5940786345483,13.699294625680976,14.225336119525217
75.3416370712471,13.62244055543342,14.265075980751156
75.08488088507129,13.54814079166506,14.304786491067574
74.82374027161589,13.476340101300272,14.34446616522639
74.55814573853095,13.406984477728882,14.384113535032109
74.28802822951201,13.340021122408537,14.42372714914594
74.0133192558915,13.275398425927044,14.463305572893622
73.73395103597198,13.2130659486048,14.502847388076868
73.44985664221595,13.15297440071175,14.542351192788287
73.1609701563781,13.095075622368013,14.58181560122975
72.86722683263275,13.03932256319207,14.621239243534037
72.5685632687127,12.98566926175571,14.66062076558973
72.26491758503548,12.934070824900264,14.699958828869223
71.95622961174885,12.884483406964376,14.73925211025979
71.64244108357926,12.836864188969503,14.778499301897613
71.3234958423152,12.79117135780547,14.817699111004696
70.99934004670173,12.74736408545484,14.856850259728587
70.66992238946307,12.705402508291437,14.895951484984824
70.33519432110714,12.665247706485191,14.935001538302048
69.99511028010001,12.626861683542565,14.973999185669694
69.6496279289287,12.590207346008844,15.012943207388208
69.29870839549885,12.555248483356268,15.051832397921707
68.94231651923981,12.521949748079209,15.090665565753032
68.58042110121319,12.490276636015617,15.12944153324112
68.21299515744421,12.460195466911644,15.16815913648065
67.84001617461668,12.431673365244531,15.206817225163878
67.4614663671949,12.404678241316882,15.24541466244464
67.07733293495876,12.379178772633852,15.283950324804428
66.68760831986252,12.3551443855732,15.322423101920524
66.29229046105527,12.332545237356612,15.36083189653611
65.89138304683108,12.311352198329462,15.399175624332324
65.48489576221218,12.291536834554869,15.4374532138022
65.07284453080834,12.273071390726775,15.475663606126457
64.65525174954254,12.255928773405794,15.513805755051079
64.23214651478682,12.240082534580411,15.551878626766655
63.80356483841475,12.22550685555554,15.589881199789426
63.36954985224874,12.212176531169291,15.627812464844002
62.93015199936242,12.200066954338345,15.665671424747709
62.48542921069174,12.189154100931477,15.703457094296525
62.035447065413614,12.179414514970247,15.741168500152572
61.58027893356903,12.170825294155286,15.778804680733124
61.12000609943874,12.16336407571609,15.816364686101094
60.6547178642247,12.15700902258186,15.853847577856975
60.18451162664972,12.151738809870388,15.891252429032185
59.709492940161056,12.147532611691757,15.928578323983809
59.22977554551149,12.144370088263212,15.965824358290671
58.74548137759348,12.142231373331333,16.002989638650757
58.25674054551724,12.1410970618973,16.040073282779897
57.76369128505318,12.140948198240949,16.077074419311746
57.26647988270001,12.141766264239,16.113992187698976
56.76526057079361,12.143533167972762,16.150825738115685
56.26019539323502,12.14623123262042,16.187574231361
55.7514540415896,12.149843185628942,16.22423683876384
55.23921366149,12.1543521481605,16.260812742088795
54.72365862946341,12.15974162480828,16.297301133443156
54.204980300495656,12.165995493576428,16.333701215185
53.68337672683976,12.17309799611889,16.37001219983236
53.1590523487728,12.18103372823188,16.40623330997346
52.63221765820014,12.189787630594616,16.442363778177942
52.10308883619853,12.199344979753093,16.478402846909137
51.57188736577679,12.209691379341528,16.514349768437306
51.03883962131375,12.220812751536268,16.55020380475386
50.50417643630455,12.232695328736847,16.58596422748653
49.96813265120778,12.24532564546904,16.621630317815477
49.43094664333446,12.258690530504706,16.657201366390318
48.89285984085439,12.272777099193306,16.69267667324806
48.3541162231146,12.287572746000064,16.72805554773192
47.81496180956649,12.303065137245731,16.763337308411028
47.27564413968224,12.31924220404307,16.798521283000966
46.73641174630648,12.336092135425094,16.83360680828517
46.19751362493413,12.35360337166042,16.868593230037167
45.659198701431,12.371764597750868,16.903479902943605
45.12171530071824,12.39056473710678,16.938266190528125
44.585310618926826,12.40999294539544,16.97295146507599
44.05023020149198,12.43003860455815,17.007535107559512
43.51671742960321,12.45069131699156,17.042016507564256
42.985013017351015,12.471940899888962,17.076395063215983
42.45535452181973,12.493777379737304,17.110670181108357
41.9279758682675,12.516190986965835,17.144841276231382
41.40310689241012,12.539172150742283,17.178907771900562
40.88097290168766,12.56271149391266,17.212869099686788
40.36179425724272,12.58679982808077,17.246724699346924
39.84578597817791,12.611428148823707,17.2804740187551
39.33315736949118,12.636587631039564,17.31411651383469
38.824111674910846,12.662269624423798,17.347651648490967
38.31884575567094,12.688465649070707,17.381078894544437
37.81754979608319,12.715167391196571,17.414397731664845
37.32040703657631,12.742366698981105,17.447607647305826
36.82759353468843,12.770055578523928,17.48070813664021
36.33927795431605,12.798226189912905,17.513698702495965
35.855621383344506,12.826870843401156,17.546578855292797
35.37677717961203,12.85598199568978,17.579348112979353
34.902890844993955,12.885552246313305,17.612006000971057
34.434099927235906,12.915574334124944,17.644552052088564
33.97053394901674,12.94604113387892,17.676985806496823
33.512314363584345,12.976945652907055,17.70930681164475
33.05955453618062,13.008281027887008,17.741514622205482
32.61235975035702,13.040040521699536,17.77360880001724
32.1708272381793,13.07221752037231,17.805588914024774
31.735046233229728,13.104805530107752,17.837454540221394
31.305098045237298,13.137798174392566,17.869205261591564
30.881056155101263,13.17118919118663,17.90084066805409
30.46298632902052,13.204972430188956,17.932360356405862
30.050946750400712,13.239141850178578,17.963763930266154
29.64498816818202,13.273691516428167,17.99505100002149
29.24515406021283,13.308615598188352,18.02622118277107
28.85148081028756,13.343908366240688,18.057274102272732
28.46399789746985,13.37956419051733,18.08820938888946
28.082728096334613,13.415577537785497,18.11902667953645
27.70768768678333,13.451942969394867,18.149725617628693
27.33888667211557,13.48865513908614,18.180305853029108
26.97632900407533,13.52570879085892,18.210767041997187
26.620012813632485,13.563098756897356,18.241108847138186
26.26993064630696,13.600819955551769,18.27133093735282
25.926069700894462,13.638867389374711,18.30143298778749
25.58841207050869,13.677236143209912,18.331414679785023
25.256934984912675,13.715921382332557,18.36127570083592
24.931611053173555,13.75491835063946,18.391015744530115
24.612408505736795,13.794222368887688,18.420634510509235
24.29929143507993,13.833828832980249,18.45013170441938
23.992220034169527,13.873733212297491,18.47950703786438
23.69115083200916,13.91393104807295,18.508760228359566
23.3960369256292,13.95441795181228,18.537890999286017
23.106828207931944,13.99518960375414,18.566899079845317
22.823471590866056,14.036241751371769,18.595784205014784
22.54591122346377,14.077570207914109,18.624546115503197
22.274088704331465,14.119170850985352,18.65318455770699
22.00794328823908,14.16103962116181,18.681699283666934
21.747412086506287,14.203172520645037,18.7100900510253
21.49243026093353,14.245565611950171,18.73835662298348
21.2429312110727,14.288215016628536,18.766498768260103
20.99884675467717,14.331116914023433,18.794516261049584
20.76010730121204,14.374267540058286,18.822408880981175
20.526642018344177,14.41766318605616,18.850176413078458
20.29837899136765,14.461300197589765,18.8778186477193
20.075245375552733,14.505174973361097,18.905335380596274
19.857167541437136,14.5492839641099,18.932726412677518
19.644071213105423,14.59362367155005,18.959991550168066
19.435881599527377,14.638190647333191,18.987130604471616
19.23252351904833,14.682981492038747,19.01414339215275
19.03392151714433,14.72799285418962,19.041029734899595
18.83999997757245,14.773221429292851,19.06778945948692
18.650683227061787,14.818663958904544,19.094422397739695
