D=0.0 mm/w,D=0.25 mm/w,D=0.5 mm/w,D=0.75 mm/w,D=1.0 mm/w
92.76217096589588,92.72684565621265,92.5595087797564,92.26278776112557,91.88298843804492
92.71032547235303,92.67351886806156,92.49928439418548,92.19076669941715,91.7966381644493
92.65815643779456,92.61980025448752,92.43834778847484,92.1174973506856,91.70841844471909
92.60565639194706,92.56567908423644,92.37667281733196,92.04292860540416,91.61825106653491
92.5528177684222,92.51114438266808,92.31423240321784,91.96700736996549,91.52605481334248
92.49963290121156,92.45618492205249,92.25099849890373,91.8896784912538,91.4317453613543
92.44609402109978,92.40078921153594,92.18694204870413,91.8108846789699,91.33523517472325
92.3921932519941,92.34494548676568,92.12203294834818,91.73056642570948,91.23643339908237
92.3379226071674,92.2886416991609,92.05624000345048,91.64866192480768,91.13524575367933
92.28327398541248,92.2318655048192,91.98953088654277,91.56510698597398,91.03157442237219
92.22823916710496,92.17460425304526,91.92187209262858,91.4798349487556,90.9253179437941
92.17280981017196,92.11684497448988,91.85322889322244,91.39277659388398,90.81637110103937
92.11697744596384,92.05857436888591,91.78356528883704,91.3038600525757,90.70462481127151
92.06073347502628,91.99977879236836,91.71284395988204,91.21301071387988,90.5899660157062
92.00406916276982,91.9404442443639,91.6410262159406,91.12015113018528,90.47227757047729
91.94697563503364,91.88055635403708,91.56807194339136,91.0252009210252,90.35143813895425
91.8894438735406,91.8201003662772,91.49393955134607,90.92807667534449,90.22732208614195
91.83146471124056,91.75906112721208,91.41858591587692,90.8286918524223,90.09979937586112
91.77302882753855,91.69742306923231,91.34196632251115,90.72695668167606,89.96873547147825
91.71412674340444,91.63517019551064,91.26403440697544,90.62277806160591,89.83399124102782
91.65474881636064,91.57228606399968,91.1847420941776,90.51605945817644,89.69542286764712
91.59488523534466,91.5087537708913,91.10403953542082,90.40670080297107,89.55288176632494
91.53452601544238,91.4445559335199,91.02187504385157,90.29459839149835,89.40621450804866
91.47366099248872,91.37967467269178,90.9381950281517,90.17964478207188,89.25526275252128
91.4122798175318,91.31409159442217,90.85294392449482,90.06172869573523,89.09986319070828
91.3503719511564,91.24778777106044,90.76606412679727,89.94073491775158,88.93984749856602
91.28792665766323,91.18074372178472,90.67749591530628,89.81654420123115,88.77504230339581
91.22493299909954,91.11293939244482,90.58717738358116,89.68903317352337,88.60526916436241
91.16137982913668,91.04435413473404,90.49504436393784,89.55807424605864,88.43034456881136
91.09725578679095,90.97496668466796,90.40103035144271,89.42353552838323,88.25007994611487
91.0325492899825,90.90475514034924,90.30506642655956,89.28528074719229,88.06428170087206
90.96724852892837,90.83369693899672,90.20708117657132,89.14316917122962,87.872751267384
90.90134145936476,90.76176883321644,90.10700061591945,88.99705554298785,87.6752851874167
90.83481579559404,90.6889468664926,90.0047481056242,88.84679001821033,87.47167521335545
90.76765900335096,90.61520634787564,89.90024427197314,88.69221811426455,87.26170843893972
90.69985829248436,90.54052182584532,89.7934069246885,88.53318066852863,87.04516745984786
90.63140060944802,90.46486706132602,89.684150974811,88.36951380800409,86.82183056647334
90.5622726295965,90.38821499983209,89.57238835256398,88.2010489314432,86.59147197129694
90.49246074928018,90.3105377427214,89.45802792549068,88.02761270535478,86.35386207330943
90.42195107773446,90.23180651753572,89.34097541718758,87.84902707532969,86.10876776197371
90.3507294287576,90.15199164740662,89.22113332698716,87.6651092942061,85.8559527632308
90.27878131217167,90.07106251950793,89.09840085097687,87.47567196867453,85.59517803004617
90.20609192506132,89.98898755253519,88.97267380477408,87.28052312600245,85.32620217995711
90.13264614278428,89.90573416319509,88.8438445485119,87.07946630263935,85.04878198201332
90.0584285097482,89.82126873168895,88.71180191452734,86.87230065654217,84.76267289539614
89.98342322994819,89.73555656617648,88.57643113828024,86.65882110513918,84.4676296618503
89.90761415725883,89.64856186620807,88.43761379307053,86.43881849092452,84.16340695386178
89.8309847854752,89.56024768511651,88.29522772916145,86.21207977674545,83.84976008025737
89.75351823809682,89.47057589136213,88.14914701795807,85.97838827290666,83.52644575058233
89.67519725784885,89.37950712882854,87.99924190193339,85.7375238982684,83.19322289922593
89.59600419593443,89.28700077606975,87.8453787510395,85.4892634775555,82.84985356980486
89.51592100101243,89.19301490451416,87.68742002638773,85.23338107711707,82.4961038597791
89.4349292078948,89.09750623563498,87.5252242520302,84.96964838138051,82.13174492466035
89.35300992595769,89.0004300971024,87.35864599572646,84.69783511222064,81.75655404047939
89.27014382726071,88.90174037793798,87.18753585963093,84.41770949341402,81.37031572240552
89.18631113436864,88.8013894826987,87.0117404818928,84.12903876226065,80.97282289656474
89.10149160787026,88.69932828472412,86.83110255021715,83.83158973032867,80.56387812118615
89.01566453358885,88.59550607848851,86.64546082849562,83.52512939510369,80.14329485223094
88.92880870947936,88.48987053110707,86.45465019767703,83.20942560409907,79.71089874763425
88.84090243220722,88.38236763305459,86.25850171211175,82.88424777270134,79.2665290032348
88.75192348340431,88.27294164816433,86.05684267266841,82.54936765668073,78.81003971239745
88.66184911559759,88.16153506298484,85.84949671798721,82.20456017988644,78.34130124027136
88.57065603780642,88.04808853558323,85.63628393529963,81.8496043171674,77.86020160259518
88.47832040080509,87.9325408438955,85.41702099230811,81.48428403200825,77.3666478379868
88.38481778204726,87.81482883373609,85.19152129168123,81.10838926774876,76.86056736176492
88.29012317024979,87.69488736659267,84.95959514977687,80.72171699056258,76.34190928857221
88.19421094963363,87.57264926734565,84.72105000125707,80.32407228161196,75.81064571043248
