D=0.0 mm^2/w,D=0.25 mm^2/w,D=0.5 mm^2/w,D=0.75 mm^2/w,D=1.0 mm^2/w
2.397439770629489,2.399383201916684,2.409872864403308,2.431311093056295,2.4628381875932996
2.4054472525533126,2.407473270280613,2.4183705332757857,2.4405595941560687,2.473076717857315
2.4131777082740227,2.4152883724895977,2.426601459482528,2.4495525968154235,2.4830695201017363
2.420640434144943,2.4228378259399364,2.4345749947444424,2.4582994175155566,2.4928257907502704
2.42784451857535,2.430130741537327,2.4423002927160087,2.4668091941562564,2.502354579239676
2.434798847788595,2.4371760296332896,2.449786315821342,2.475090894448882,2.511664798102242
2.441512111338277,2.443982405728018,2.4570418418886817,2.483153324139859,2.5207652328817676
2.447992807397016,2.450558395954329,2.464075470598478,2.491005135080314,2.529664551898513
2.454249247831316,2.4569123423562944,2.4708956297590974,2.498654833156112,2.53837131587699
2.4602895630750945,2.46305240797518,2.477510581423051,2.506110786091308,2.5468939874489194
2.4661217068135657,2.468986581754385,2.4839284278556573,2.513381231136791,2.5552409405421805
2.4717534604883613,2.474722683274262,2.490157117367027,2.520474282654733,2.563420469665102
2.477192437634064,2.480268367326891,2.4962044500174034,2.5273979396083357,2.5714407990940273
2.482446088055616,2.4856311283401844,2.502078083205,2.5341600929652963,2.579310091970689
2.4875217018554547,2.490818304660022,2.5077855371447053,2.540768533022431,2.5870364593145867
2.4924264133186504,2.495837082698502,2.5133342002452905,2.547230956657881,2.594627968954257
2.4971672046637625,2.500694500955832,2.518731334392047,2.5535549745164827,2.602092654380055
2.501750909666661,2.5053974539228525,2.5239840801412123,2.5597481181330064,2.609438523519874
2.506184217164078,2.509952695870729,2.529099461831936,2.565817846997214,2.6166735674380512
2.510473674443225,2.514366844533883,2.534084392621072,2.571771555563962,2.6238057689566094
2.514625690523437,2.5186463846918654,2.5389456794456287,2.5776165802109365,2.630843111196927
2.5186465393354003,2.522797671655497,2.5436900279173376,2.583360206146044,2.6377935860389234
2.5225423628032013,2.526826934662284,2.5483240471534785,2.5890096742659523,2.644665202493903
2.5263191738341044,2.5307402801858165,2.552854254547845,2.594572187966856,2.651465994986287
2.529982859220662,2.5345436951636096,2.557287080485511,2.6000549199081315,2.6582040315386153
2.533539182459492,2.538243050147585,2.561628873004909,2.6054650187292423,2.6648874218533516
2.536993786490777,2.541844102381207,2.565885902410602,2.610809615719953,2.6715243252842447
2.540352196362329,2.5453524988070653,2.570064365840047,2.616095831443668,2.6781229586891877
2.5436198218217863,2.5487737790085494,2.574170391787597,2.621330782313485,2.6846916041557267
2.546801959840335,2.552113378089079,2.5782100445889418,2.626521587120348,2.691238616589552
2.54990379707114,2.5553766294922164,2.582189328869168,2.6316753735124423,2.697772431155454
2.5529304122454537,2.55856876776585,2.5861141939575982,2.63679928442478,2.7043015705592954
2.555886778509225,2.5616949312735096,2.589990538272538,2.6419004844576075,2.7108346521585736
2.558777765702853,2.5647601648557403,2.593824213679022,2.646986166201988,2.717380394888027
2.561608142586563,2.567769422444361,2.597621029822601,2.652063556510486,2.723947625985526
2.564382579013747,2.5707275696322984,2.601386758442108,2.6571399227104515,2.730545287502098
2.5671056480544645,2.573639386201588,2.605127137664261,2.6622225787568,2.737182442578396
2.5697818280711706,2.576509568612015,2.608847876282763,2.667318891320545,2.743868281468164
2.572415504748606,2.57934273245276,2.6125546580244245,2.672436285808509,2.7506121272872868
2.575010973079676,2.5821434148593005,2.6162531458045484,2.6775822523087323,2.7574234414648147
2.577572439309026,2.5849160768977213,2.6199489859735814,2.6827643514550097,2.764311828869881
2.5801040228359127,2.587665105918462,2.623647812556684,2.687990220202764,2.7712870425857044
2.582609758077882,2.59039481788144,2.6273552514875087,2.6932675775070694,2.778358988298828
2.5850935962966504,2.5931094596543693,2.631076924837061,2.698604229892078,2.7855377282684155
2.587559407387513,2.5958132112859973,2.6348184550380185,2.704008076899379,2.7928334848367733
2.590010981633501,2.598510188255869,2.638585469104396,2.709487116400899,2.8002566434382743
2.592452031425437,2.601204443702134,2.64238360284584,2.715049449759858,2.8078177550595362
2.5948861929489504,2.603899970628802,2.6462185050752267,2.720703286821016,2.8155275380990394
2.597317027839452,2.606600704093747,2.6500958418075498,2.726456950708968,2.8233968795693305
2.599748024805976,2.609310523378668,2.6540213004473534,2.732318882410572,2.831436835579586
2.602182601224746,2.6120332541420965,2.658000593961185,2.7382976451147307,2.8396586310305563
2.604624104703241,2.6147726705564462,2.6620394650306887,2.744401928279668,2.8480736584478037
2.607075814615484,2.617532497429992,2.666143690181068,2.7506405513945733,2.8566934758726905
2.609540943609212,2.6203164123145526,2.6703190838786863,2.7570224673989934,2.865529803723739
2.612022639085513,2.6231280475995544,2.674571502590548,2.7635567657196423,2.874594520533825
2.614523984651486,2.6259709925930155,2.678906848797337,2.7702526748803957,2.883899657461148
2.617048001546391,2.628848795589897,2.6833310749505186,2.777119564637071,2.8934573914640906
2.619597650041738,2.631764965928133,2.687850187362826,2.784166947584246,2.903280037021925
2.622175830815673,2.63472297603252,2.6924702500201465,2.7914044801767286,2.913380036274905
2.624785386302007,2.63772626344652,2.697197388301489,2.798841963103486,2.9237699474485788
2.627429102014146,2.640778232851889,2.7020377925922783,2.8064893409467198,2.9344624314182686
2.630109707844172,2.643882258075891,2.7069977217747234,2.814356701053449,2.9454702362605634
2.6328298793372404,2.647041684085704,2.712083506577425,2.82245427154139,2.9568061796294858
2.635592238941437,2.6502598289694625,2.717301552764729,2.830792418355038,2.968483128785743
2.638399357233179,2.6535399859032025,2.7226583441445844,2.8393816412818014,2.9805139780982546
2.641253754118212,2.656885425102794,2.728160445371822,2.8482325688316408,2.9929116238280797
2.644157900008191,2.6602993957597523,2.7338145045218565,2.8573559518770724,3.005688935996038
2.647114216972817,2.6637851279596205,2.739627255407771,2.8667626559435244,3.018858727126899
2.6501250798674247,2.667345834581386,2.745605519611624,2.8764636520329354,3.0324337176551444
2.6531928174358983,2.670984713176185,2.7517562081985782,2.886470005856159,3.0464264977702262
2.656319713388742,2.674704947823304,2.758086323080102,2.8967928653422224,3.060849485473118
2.659508007456082,2.678509710961232,2.764602957989988,2.9074434462847907,3.075714880611112
2.662759896415339,2.682402165191262,2.771313299034371,2.9184330159783918,3.0910346146545233
2.666077535093266,2.686385465050874,2.7782246247741256,2.929772874689064,3.1068202959775513
2.669463037342002,2.690462758753819,2.785344305795145,2.941474334796236,3.123083150406471
2.6729184769887464,2.6946371898935664,2.7926798037189395,2.953548697434845,3.1398339568019327
2.676445888758616,2.698911899106419,2.800238669602736,2.9660072264591477,3.157082977449008
2.680047269170194,2.703290025690316,2.8080285416748536,2.978861119542408,3.17483988303921
2.683724577403252,2.7077747091749846,2.8160571423475265,2.9921214762199417,3.193113672043653
2.687479736138049,2.7123690908387528,2.824332274445493,3.005799262676873,3.2119125842964134
2.691314632365601,2.7170763151669823,2.832861816584703,3.019905273076847,3.231244008632719
2.6952311181682256,2.7218995312466947,2.841653717631221,3.0344500872239166,3.2511143844584907
2.699231011469651,2.726841894091571,2.850715990165986,3.049444024347264,3.2715290971667756
2.7033160967539054,2.7319065658911024,2.8600567028764203,3.0648970927976547,3.2924923673635
2.7074881257521537,2.7370967171772467,2.869683971791037,3.080818935445919,3.314007133920451
2.7117488180966047,2.742415527901499,2.8796059502681777,3.097218770577688,3.336074930938288
2.716099861940542,2.7478661884148328,2.8898308176447807,3.114105328085638,3.358695758777336
2.720542914543481,2.75345190034249,2.9003667664458064,3.131486780770983,3.3818679493995947
2.7250796028203994,2.759175877345092,2.911221988049502,3.1493706705805624,3.4055880263623877
2.7297115238539167,2.765041345757029,2.9224046566982795,3.1677638296250707,3.42985055991273
2.734440245368244,2.771051545092535,2.933922911739568,3.186672295848433,3.4546480177521586
2.7392673061636548,2.7772097284092747,2.9457848379757285,3.206101223248624,3.479970612174424
2.744194216510168,2.783519162518665,2.9579984439970723,3.2260547865869977,3.5058061444229227
2.749222458499045,2.789983128031516,2.9705716383672662,3.24653608056709,3.5321398472705385
2.754353486350665,2.7966049192268936,2.983512203526191,3.2675470135154203,3.5589542269908088
2.759588726677219,2.803387843731388,2.996827767271656,3.2890881956567037,3.5862289060647896
2.7649295786986428,2.8103352219952087,3.010525771678536,3.3111588221445616,3.6139404681509535
2.770377414410075,2.817450386550738,3.0246134393120707,3.333756551086717,3.6420623070337412
2.775933578699082,2.8247366810382712,3.0390977365913936,3.3568773768911377,3.6705644814572747
2.781599389410788,2.8321974589828085,3.053985334160209,3.380515499356868,3.6994135779409447
2.787376137358951,2.839836082304757,3.0692825641240327,3.4046631890403187,3.7285725838592487
2.793265086280971,2.847655919546382,3.084995374017938,3.4293106495445578,3.758000773244911
2.799267472734667,2.855660343794758,3.101129277375568,3.4544458775050804,3.787653607936917
2.8053845059346054,2.8638527302807786,3.1176893007795816,3.4800545211802443,3.8174826568380236
2.8116173675256446,2.8722364536326106,3.134679927286088,3.506119738696857,3.847435536163456
2.8179672112912457,2.8808148847606168,3.152105036131251,3.532622057150246,3.8774558736472273
2.8244351627940114,2.8895913873494523,3.169967838647561,3.559539233911808,3.9074832997179794
2.8310223189457853,2.898569313931587,3.188270810340488,3.5868461216536494,3.9374534686551814
2.8377297475045364,2.907752001515005,3.2070156191038466,3.614514538757031,3.967298112681805
2.844558486495137,2.9171427667362724,3.226203049584364,3.642513146926299,3.996945131834053
2.8515095435510127,2.9267449005085453,3.245832923743111,3.670807337979519,4.026318722265676
2.858583895173524,2.936561662132408,3.26590401770374,3.699359131927656,4.05533954538773
2.865782485905806,2.9465962728357185,3.286413975025211,3.728127088581868,4.083924939909129
2.873106227417669,2.9568519087068985,3.307359216589951,3.75706623503898,4.11198917842517
2.8805559974980133,2.967331692984306,3.3287348473572576,3.786128011483832,4.139443769697936
2.888132638951081,2.97803868766259,3.350534560296328,3.815260237809007,4.166197807183972
2.895836958392747,2.98897588437514,3.372750537883298,3.844407103582365,4.192158363692865
2.903669724942856,3.0001461945100347,3.3953733516220588,3.873509183885468,4.217230931310158
2.9116316688095374,3.011552438515226,3.418391860128952,3.9025034834962273,4.241319904897443
2.9197234797612164,3.023197334347131,3.441793106406257,3.931323511791721,4.264329106602723
2.927945805481942,3.035083485015364,3.4655622150181418,3.959899390597184,4.286162347890134
2.936299249805467,3.047213365175051,3.489682289974508,3.988157997000276,4.306724024648566
2.944784370823397,3.059589306717123,3.514134314222197,4.016023142882021,4.325919739985753
2.9534016788625457,3.0722134833061414,3.538897051737973,4.04341579258428,4.343656948383698
2.962151634326505,3.0850878938147224,3.563946953312497,4.070254319736498,4.359845614011491
2.971034645396296,3.09821434460349,3.589258067207463,4.096454803801136,4.374398875193554
2.980051065584789,3.111594430595766,3.614801955957716,4.121931366368924,4.3872337063473275
2.989201191139494,3.1252295150970104,3.6405476206744622,4.146596546644782,4.398271568167055
2.9984852582881265,3.139120708310398,3.666461434282825,4.170361714918321,4.407439036470812
3.007903440321276,3.1532688445019224,3.692507085194548,4.193137522116757,4.414668399975049
3.0174558445063417,3.1676744577712013,3.718645532972512,4.214834382803249,4.4198982173388055
3.027142508826811,3.182337756387726,3.744834977585232,4.235362988222977,4.423073824146606
3.0369633985408377,3.197258595656814,3.771030843874135,4.254634845228521,4.424147781085111
3.0469184025529907,3.212436449285031,3.7971857828615136,4.272562836153679,4.423080255415013
3.0570073295929614,3.22787037922148,3.8232496915097793,4.289061793971587,4.419839328937074
3.067229904194964,3.243559003959176,3.849169752500396,4.304049086391903,4.414401226979207
3.077585762471509,3.2595004652898383,3.874890495530882,4.317445201947084,4.4067504644584234
3.088074447675224,3.2756923935159747,3.900353881528006,4.32917433061482,4.396879906754908
3.0986954055423683,3.2921318711360854,3.925499411042461,4.339164931147094,4.384790744923592
3.1094479794117773,3.308815395032392,3.9502642579227705,4.347350277050122,4.370492386601836
3.120331405112948,3.32573883720566,3.974583429162438,4.353668973104443,4.354002265785728
3.131344805617158,3.342897404118569,3.9983899515731895,4.35806543444828,4.3353455763755715
3.142487185445594,3.360285594727686,4.021615085658302,4.360490320582139,4.31455493596855
3.15375742482865,3.3778971573044654,4.04418856674373,4.360900917194571,4.291669987743333
3.165154273610799,3.39572504516791,4.066038873072492,4.359261459456636,4.266736949386439
3.1766763448956925,3.4137613714753967,4.087093520181983,4.35554339137648,4.23980811881365
3.1883221084265125,3.4319973632438896,4.107279380468248,4.3497255569273925,4.210941346916264
3.20008988369696,3.450423314801069,4.126523026400778,4.34179431993608,4.180199487701292
3.2119778327887603,3.4690285408948296,4.1447510953926985,4.331743611107889,4.147649836003262
3.2239839529321137,3.487801329719946,4.161890673862074,4.319574902030376,4.113363562444919
3.2361060687861163,3.5067288961523126,4.1778696975500695,4.3052971074885855,4.077415154551021
3.2483418244369364,3.525797335513859,4.192617364701557,4.288926418893558,4.0398818719215175
3.2606886751123207,3.544991578224715,4.206064558275643,4.270486073017949,4.000843222204148
3.273143878611937,3.5642953457331745,4.218144272950471,4.250006061498454,3.9603804633332995
3.2857044864540987,3.583691108148168,4.228792042332405,4.227522787657709,3.9185761361842313
3.2983673347405755,3.603160044032796,4.237946361488307,4.20307867807884,3.875513630489308
3.3111290347424926,3.622682002850684,4.245549099704929,4.176721757003577,3.8312767856294445
3.3239859632117463,3.64223547058885,4.2515458982544585,4.148505192000346,3.7859495267946865
3.3369342524239665,3.661797539110929,4.255886547921629,4.118486819454825,3.739615536037277
3.349969779960785,3.6813438798223777,4.258525341134917,4.086728658277457,3.692357956941637
3.363088158241106,3.7008487222539,4.25942139374903,4.05329641981791,3.644259131019803
3.3762847238131566,3.720284838190195,4.258538931851396,4.018259021354062,3.5954003635081917
3.389554526421401,3.739623531987352,4.255847539411117,3.981688109720679,3.5458617159828805
3.4028923178648767,3.758834637732999,4.251322363149899,3.943657600704892,3.495721823108646
3.4162925406662152,3.777886523907845,4.244944271681204,3.9042432388105706,3.4450577308690526
3.4297493165735298,3.796746106204551,4.236699966722222,3.863522180930981,3.393944753764578
3.4432564349204786,3.8153788691491184,4.226582045014483,3.821572606416375,3.3424563486855496
3.4568073408731976,3.8337488971502274,4.214589010470638,3.778473355023333,3.2906640034394035
3.470395123596399,3.851818915572306,4.200725236971273,3.734303593322131,3.2386371382125154
3.484012504374783,3.869550342387789,4.185000883138695,3.689142509345382,3.1864430185537236
3.497651824730008,3.886903350912147,4.167431761285293,3.643069034604761,3.1341466787618204
3.5113050345777905,3.9038369440612777,4.148039163543736,3.596161592092728,3.0818108548290493
3.524963680474318,3.920309040494075,4.126849648907675,3.5484978685239605,3.029495926327523
3.5386188940059284,3.936276572913182,4.103894795520872,3.5001546088500146,2.9772598668200123
3.552261380381103,3.951695598693793,4.0792109230300415,3.4512074309875214,2.9251582025285385
3.565881407289046,3.966521422894047,4.052838790147972,3.401730658717173,2.873243979104406
3.5794687940946104,3.980708733571392,4.024823272750627,3.351797170816995,2.8215677364145764
3.5930129014449523,3.9942117491879534,3.9952130278536258,3.301478264666755,2.7701774912959856
3.606502621369105,4.006984377735482,3.964060148685157,3.250843532778797,2.719118728236865
3.6199263679575577,4.0189803870483525,3.931419815805815,3.199960750953523,2.668434397928056
3.6332720687149465,4.030153585603123,3.897349948838556,3.148895777007001,2.6181649235934414
3.646527156684954,4.040458012927751,3.861910862886155,3.0977124592586702,2.568348214962341
3.6596785634525775,4.049848138565338,3.825164933154457,3.046472554186987,2.519019689692944
3.6727127131348034,4.05827906835944,3.7871762706948418,2.995235652851921,2.470212301998788
3.685615517476577,4.065706756654139,3.748010411555907,2.944059115840222,2.4219565781734436
3.6983723721744495,4.072088222836023,3.70773402101892,2.892998016610226,2.3742806586547283
3.710968154555592,4.077381770491226,3.666414614007633,2.8421050931978344,2.3272103462210265
3.723387222744672,4.081547207313085,3.6241202922307583,2.7914307082962693,2.2807691598701445
3.7356134164554207,4.084546063779154,3.5809194981503056,2.741022817742856,2.2349783938964993
3.747630059547429,4.086341808524688,3.5368807854817588,2.69092694744077,2.18985718165579
3.759419964491632,4.086900058277365,3.492072605628432,2.6411861787172835,2.145422563487787
3.77096543889002,4.086188780188734,3.446563109233108,2.5918411420775582,2.1016895582572683
3.782248294196143,4.084178484404811,3.40041996189184,2.542930019259228,2.0586712379700254
3.793249856782834,4.0808424047638825,3.353710173010522,2.494488553432307,2.016378804924752
3.80395098150215,4.076156665595419,3.3064999367847787,2.4465500673252896,1.974821670871738
3.814332067879573,4.07010043272059,3.2588544843362484,2.3991454889948804,1.9340075376649686
3.8243730790799937,4.062656046921501,3.2108379461309844,2.352303384896452,1.8939424789146857
3.834053563776655,4.053809138350981,3.162513223925808,2.306049999856977,1.8546310221718774
3.843352681046001,4.043548720594388,3.113941871624115,2.260409303503525,1.8160762312038488
3.8522492284010457,4.031867263364813,3.065183984563089,2.2154030426593336,1.7782797879502015
3.860721673063391,4.018760743107642,3.016298096890304,2.1710507991866383,1.741242073780566
3.868748186559223,4.004228671102823,2.9673410868121017,2.1273700527310244,1.7049622497086396
3.876306682707444,3.9882740989756686,2.9183680896034025,2.0843762478059995,1.6694383352509197
3.8833748590484536,3.9709036018513975,2.8694324183552657,2.0420828646484344,1.6346672856524669
3.889930241740024,3.95212723970614,2.820585492500824,2.0005014932749847,1.6006450672356305
3.89595023392212,3.9319584977692834,2.771876774201772,1.959641910175946,1.5673667306605206
3.9014121675255593,3.9104142071105352,2.723353712697407,1.9195121570955016,1.5348264819177895
3.906293358470079,3.887514446792404,2.6750616967181187,1.880118621365227,1.503017750904704
3.910571165165923,3.8632824291785175,2.627044015047808,1.84146611728022,1.4719332574643245
3.914223050199605,3.8377443701551672,2.579341825287869,1.8035579680335716,1.441565074794686
3.917226645049362,3.8109293461441833,2.531994130832272,1.7663960877543052,1.4119046901600816
3.91955981763928,3.7828691398579295,2.485037766012062,1.7299810632256594,1.3829430628597708
3.92120074250355,3.753598076771892,2.438507389311207,1.6943122348940394,1.3546706794306704
3.922127973294245,3.723152854268869,2.3924354844969264,1.659387776813455,1.327077606079778
3.922320517327902,3.6915723653446535,2.346852369448849,1.6252047752052414,1.3001535383592906
3.9217579118285992,3.6588975186633954,2.301786212414552,1.5917593053478527,1.2738878481126281
3.9204203014887833,3.625171056617673,2.2572630553660025,1.559046506546063,1.2482696277329273
3.9182885169344135,3.590437372890851,2.213306844083366,1.5270606549626236,1.2232877317871373
3.915344153648806,3.5547423308451176,2.16993946455058,1.4957952341280152,1.1989308160686936
3.9115696508804856,3.518133083875364,2.127180785211648,1.4652430029751031,1.175187374149996
3.906948370035172,3.4806578986843024,2.085048704608125,1.4353960612750738,1.152045771512688
3.9014646720313193,3.4423659822546826,2.043559203896883,1.4062459123788025,1.129494277339123
3.895103993083144,3.4033073131262244,2.002726403732864,1.377783523193701,1.1075210940525624
3.887852918365261,3.3635324774327096,1.9625626249939256,1.3499993813499935,1.086114384696658
3.879699253009557,3.323092510022222,1.923078452823609,1.322883549532272,1.0652622982467932
3.8706320898880713,3.2820387408730856,1.8842828034723,1.2964257169720508,1.044952992946948
3.860641873645714,3.240422646930584,1.846182993427244,1.2706152481148971,1.0251746577660876
3.849720460463936,3.198295709424879,1.8087848103365405,1.2454412284916183,1.0059155320676827
3.837861173060761,3.155709276687357,1.7720925852510705,1.220892507836969,0.9871639235850137
3.825058850464002,3.112714432458773,1.736109265730599,1.1969577405115093,0.9689082247934325
3.81130989213252,3.069361869675233,1.7008364893854035,1.1736254232926726,0.951136927768858
3.796612296044671,3.0257017697239394,1.6662746574521918,1.1508839306098906,0.9338386376195364
3.780965690423015,2.9817836871763554,1.6324230080321205,1.1287215473058827,0.9170020845755644
3.764371358819067,2.937656440028481,1.5992796886489489,1.1071264990120664,0.9006161348179242
3.746832258340537,2.893368005503055,1.5668418278162204,1.0860869802305813,0.8846698001258598
3.728353030865069,2.84896542149374,1.5351056053334495,1.0655911802187727,0.8691522464183764
3.7089400071478327,2.8044946937541595,1.5040663210621823,1.04562730677426,0.8540528012625314
3.688601203794338,2.760000708953087,1.473718461963166,1.026183608020024,0.8393609604180129
3.66734631313327,2.715527153729543,1.444055767205392,1.007248392289403,0.8250663934843249
3.645186686085926,2.6711164398871468,1.415071291186243,0.9888100462105894,0.8111589487137301
3.622135308187756,2.62680963586526,1.3867574643291278,0.970857051089252,0.7976286570499711
3.598206768972648,2.5826464046152204,1.359106151550724,0.9533779976863938,0.7844657354497083
3.57341722498098,2.538664947993647,1.3321087083140872,0.9363615994865346,0.7716605895406004
3.5477843566974,2.4949019577619884,1.3057560342063683,0.9197967045489064,0.7592038156670207
3.5213273197631523,2.4513925732531496,1.2800386240006625,0.9036723060315964,0.7470862023715579
3.494066690840271,2.40817034573306,1.2549466161805238,0.8879775514755727,0.7352987313576952
3.466024408530734,2.365267209448674,1.2304698389229776,0.8727017509323015,0.7238325779764181
3.437223709772951,2.3227134593151924,1.206597853551404,0.8578343840153075,0.7126791112769498
3.4076890621507268,2.2805377351553964,1.1833199954835625,0.8433651059525415,0.7018298936593741
3.377446092556611,2.238767012364018,1.1606254127122542,0.8292837527128927,0.6912766801645706
3.3465215126527403,2.1974265988308788,1.1385031018668264,0.8155803452766065,0.6810114174346588
3.314943041568579,2.156540137919137,1.1169419419129056,0.8022450931158154,0.6710262423750227
3.2827393262670714,2.116129617260002,1.0959307255555768,0.7892683969478501,0.6613134805469679
3.249939859999378,2.0762153830933725,1.0754581884177052,0.7766408508205309,0.6518656443181429
