D=0.0 mm/w,D=0.1 mm/w,D=0.2 mm/w,D=0.3 mm/w,D=0.4 mm/w,D=0.5 mm/w,D=0.6 mm/w,D=0.7 mm/w,D=0.8 mm/w,D=0.9 mm/w,D=1.0 mm/w
17707.818064963016,16727.8554004198,15469.036827630704,14594.077603111447,13929.54239477672,13424.283822908244,13047.328706246,12768.690700561732,12563.147538602274,12411.394663765152,12299.228243044987
17641.342126488464,16665.510429300717,15414.82201143933,14545.913383718187,13885.985120551584,13384.365776577772,13010.279239905803,12733.892080942884,12530.112535242552,12379.741642733254,12268.658340045173
17575.30321594978,16603.588283185465,15360.986686990058,14498.095515916031,13842.750319607552,13344.75130575198,12973.518023874223,12699.369269286848,12497.343239561724,12348.346124455222,12238.339269822583
17509.69883908495,16542.086477364915,15307.528624644394,14450.621995305375,13799.836140369827,13305.438679013778,12937.04342834295,12665.120722435344,12464.838182008098,12317.20670169132,12208.269677758799
17444.526516179034,16481.00254256288,15254.445609525914,14403.490831186946,13757.240744422335,13266.42617774971,12900.85383596863,12631.144909352042,12432.595904815582,12286.32197866744,12178.448220402819
17379.783782012102,16420.334024872118,15201.735441451896,14356.700046498676,13714.96230644565,13227.71209608677,12864.947641808883,12597.440311058555,12400.61496194028,12255.69057101272,12148.873565409975
17315.468185807084,16360.078485690356,15149.39593486514,14310.247677752795,13672.999014155135,13189.294740829497,12829.323253258635,12564.0054205708,12368.893918997486,12225.31110569759,12119.544391481253
17251.577291177517,16300.233501656388,15097.424918766006,14264.131774973115,13631.349068239337,13151.17243139734,12793.979089986768,12530.838742835693,12337.431353199074,12195.182220972218,12090.459388303045
17188.10867607524,16240.79666458621,15045.820236644644,14218.350401632506,13590.010682298536,13113.343499762314,12758.913583873104,12497.938794668253,12306.22585329126,12165.30256630535,12061.617256487301
17125.059932738008,16181.765581409236,14994.579746413448,14172.901634590597,13548.982082783612,13075.806290386903,12724.125178945727,12465.304104689032,12275.27601949277,12135.670802323575,12033.016707512106
17062.42866763703,16123.137874104545,14943.701320339713,14127.783564031668,13508.261508935058,13038.559160162282,12689.612331318616,12432.933213261933,12244.580463433393,12106.285600750984,12004.656463662664
17000.212501424467,16064.911179637227,14893.182844978495,14082.99429340278,13467.84721272227,13001.600478346769,12655.373509129611,12400.824672432374,12214.137808092915,12077.145644349232,11976.535257972699
16938.40906888087,16007.083149894808,14843.02222110572,14038.53193935208,13427.737458783053,12964.928626504608,12621.40719247872,12368.97704586585,12183.94668774047,12048.249626858002,11948.651834166258
16877.016018862556,15949.651451623717,14793.217363651467,13994.394631667335,13387.930524363364,12928.541998445004,12587.711873366728,12337.388908786808,12154.00574787423,12019.59625293589,11921.004946599936
16816.031014248976,15892.613766365865,14743.766201633509,13950.58051321471,13348.424699257284,12892.439000161445,12554.286055634171,12306.058847917944,12124.313645161532,11991.184238101669,11893.593360205508
16755.45173189001,15835.967790395316,14694.666678091053,13907.087739877705,13309.218285747247,12856.618049771329,12521.128254900628,12274.985461419828,12094.869047379374,11963.01230867596,11866.415850432963
16695.27586255326,15779.711234655026,14645.916750018709,13863.91448049636,13270.309598544492,12821.077577455848,12488.236998504324,12244.1673588309,12065.67063335529,11935.079201723329,11839.471203193947
16635.50111087129,15723.841824693687,14597.514388300691,13821.058916806682,13231.696964729748,12785.81602540019,12455.610825442109,12213.60316100786,12036.717092908628,11907.383664994732,11812.758214805623
16576.12519528888,15668.35730060268,14549.457577645258,13778.519243380257,13193.378723694192,12750.831847734013,12423.248286309725,12183.291500066374,12008.007126792205,11879.92445687043,11786.275691934921
16517.14584801024,15613.255416953114,14501.744316519334,13736.293667564123,13155.353227080624,12716.123510472207,12391.147943242451,12153.231019322197,11979.539446634344,11852.700346303229,11760.02245154321
16458.560814946206,15558.533942732987,14454.372617083423,13694.380409420855,13117.618838724908,12681.689491455969,12359.308369856046,12123.420373232626,11951.31277488133,11825.710112762166,11733.997320831353
16400.36785566146,15504.19066128445,14407.340505126727,13652.77770166888,13080.173934597646,12647.52828029414,12327.728151188046,12093.85822733834,11923.325844740197,11798.952546176595,11708.199137185193
16342.564743321733,15450.223370241183,14360.646020002489,13611.483789623037,13043.016902746112,12613.638378304877,12296.405883639396,12064.543258205593,11895.57740012195,11772.426446880638,11682.626748121409
16285.149264641,15396.629881465897,14314.287214563588,13570.496931135323,13006.146143236438,12580.018298457568,12265.340174916411,12035.47415336878,11868.066195585148,11746.130625558048,11657.279011233799
16228.119219828706,15343.40802098794,14268.26215509839,13529.815396535952,12969.560068096043,12546.6665653151,12234.52964397309,12006.64961127337,11840.790996279871,11720.063903187478,11632.154794139948
16171.472422536996,15290.555628941069,14222.568921266791,13489.437468574568,12933.25710125634,12513.581714976388,12203.97292095374,11978.068341219196,11813.75057789209,11694.225110988133,11607.252974428304
16115.206699807955,15238.070559501288,14177.20560603655,13449.361442361744,12897.235678495665,12480.762295019202,12173.668647135968,11949.72906330413,11786.943726588386,11668.613090365812,11582.572439605645
16059.319892020883,15185.95068082487,14132.170315619838,13409.585625310703,12861.494247382485,12448.20686444332,12143.615474873992,11921.630508368096,11760.369238961095,11643.226692859356,11558.11208704495
16003.809852839577,15134.193874986491,14087.46116941004,13370.108337079291,12826.031267218888,12415.913993613956,12113.812067542296,11893.77141793747,11734.025921973813,11618.064780087476,11533.870823933665
15948.674449159667,15082.798037917506,14043.076299918805,13330.927909512162,12790.845208984272,12383.882264205504,12084.257099479628,11866.150544169852,11707.91259290726,11593.12622369598,11509.847567222352
15893.911561055977,15031.761079344362,13999.013852713337,13292.042686583243,12755.934555279362,12352.110269145578,12054.94925593333,11838.76664979917,11682.028079305586,11568.409905305389,11486.041243573754
15839.519081729895,14981.08092272716,13955.271986353951,13253.451024338428,12721.297800270444,12320.59661255936,12025.887233004014,11811.618508081188,11656.371218923,11543.914716458945,11462.450789312239
15785.49491745686,14930.755505198367,13911.84887233186,13215.1512908385,12686.93344963389,12289.33990971424,11997.069737590571,11784.704902739348,11630.940859670816,11519.639558571,11439.075150373636
15731.836987533788,14880.782777501665,13868.74269500722,13177.141866102327,12652.840020500938,12258.338786964792,11968.495487335538,11758.024627911009,11605.735859564851,11495.58334287581,11415.91328225547
15678.543224226652,14831.160703930964,13825.951651547446,13139.421142050309,12619.01604140274,12227.591881698012,11940.163210570776,11731.576488094017,11580.755086673244,11471.744990376696,11392.964149967582
15625.611572718048,14781.887262269573,13783.473951865755,13101.987522448022,12585.46005221568,12197.0978422789,11912.071646263516,11705.35929809366,11555.997419064595,11448.12343179561,11370.226727983141
15573.03999105484,14732.960443729511,13741.307818559982,13064.839422850198,12552.170604106968,12166.855327996327,11884.21954396274,11679.371882969996,11531.461744756558,11424.717607523073,11347.700000190043
15520.826450095872,14684.378252891012,13699.451486851654,13027.975270544885,12519.146259480494,12136.863009009228,11856.605663745886,11653.613077985516,11507.146961664728,11401.52646756851,11325.382959842698
15468.968933459728,14636.138707642149,13657.903204525312,12991.393504497886,12486.385591922955,12107.119566293088,11829.228776165925,11628.081728553192,11483.051977551982,11378.548971510969,11303.274609514205
15417.465437472576,14588.239839118662,13616.661231868104,12955.092575297473,12453.887186150278,12077.62369158674,11802.087662198745,11602.776690184894,11459.175709978148,11355.784088450202,11281.373961048906
15366.313971116067,14540.67969164394,13575.723841609632,12919.070945099314,12421.64963795427,12048.374087339496,11775.181113190907,11577.696828440154,11435.517086250067,11333.230796958173,11259.680035515341
15315.512555975323,14493.456322669175,13535.089318862056,12883.3270875717,12389.671554149598,12019.369466658542,11748.507930807742,11552.841018875302,11412.075043372042,11310.888085030894,11238.191863159565
15265.05922618699,14446.56780271369,13494.75596106048,12847.859487841002,12357.951552521012,11990.6085532567,11722.066926981748,11528.208146992967,11388.84852799663,11288.75495004069,11216.908483358864
15214.952028387375,14400.012215305433,13454.722077903583,12812.666642437396,12326.488261770848,11962.090081400467,11695.856923861387,11503.797108191937,11365.83649637585,11266.830398688811,11195.828944575846
15165.18902166068,14353.787656921677,13414.985991294529,12777.747059240852,12295.280321466826,11933.812795858366,11669.876753760196,11479.606807717371,11343.037914312734,11245.113446958449,11174.952304312912
15115.768277487292,14307.892236929863,13375.54603528212,12743.099257427377,12264.326381990106,11905.775451849631,11644.125259106228,11455.636160611415,11320.451757113264,11223.603120068112,11154.277629067112
15066.687879692194,14262.324077528669,13336.40055600225,12708.721767415533,12233.625104483644,11877.976814993195,11618.601292391866,11431.884091664117,11298.07700953868,11202.298452425388,11133.803994285372
15017.945924393453,14217.081313689208,13297.547911619607,12674.6131308132,12203.175160800814,11850.415661256986,11593.30371612396,11408.349535364743,11275.912665758164,11181.198487581089,11113.530484320105
14969.540519950804,14172.162093096482,13258.986472269644,12640.77190036462,12172.975233454332,11823.090776907542,11568.23140277431,11385.03143585347,11253.957729301888,11160.30227818376,11093.456192385196
14921.469786914338,14127.564576090956,13220.714620000825,12607.196639897702,12143.024015565434,11796.000958459956,11543.38323473049,11361.92874687339,11232.21121301444,11139.60888593457,11073.580220512364
14873.731857973284,14083.286935610386,13182.73074871714,12573.885924271588,12113.320210813365,11769.145012628112,11518.758104247025,11339.040431722911,11210.67213900862,11119.117381542585,11053.901679507897
14826.324877904895,14039.327357131782,13145.033264120895,12540.83833932449,12083.86253338514,11742.52175627526,11494.354913396895,11316.36546320852,11189.339538619588,11098.826844680392,11034.419688909764
14779.247003523456,13995.68403861362,13107.62058365578,12508.0524818218,12054.649707925597,11716.130016364885,11470.172574023409,11293.902823597877,11168.212452359425,11078.736363940136,11015.133376945094
14732.496403629377,13952.355190438208,13070.491136450184,12475.526959404466,12025.680469487728,11689.968629911922,11446.210007692363,11271.651504573292,11147.289929872002,11058.845036789871,10996.04188048803
14686.071258958404,13909.339035354284,13033.64336326083,12443.260390537627,11996.953563483308,11664.036443934256,11422.46614564464,11249.610507185567,11126.57102988828,11039.151969530349,10977.14434501796
14639.969762130972,13866.633808419789,12997.07571641664,12411.251404459546,11968.4677456338,11638.332315404574,11398.939928749032,11227.778841808167,11106.054820181922,11019.656277252112,10958.439924578102
14594.190117601627,13824.23775694486,12960.786659762913,12379.498641130784,11940.221781921568,11612.855111202496,11375.630307455513,11206.155528091776,11085.740377525302,11000.357083793016,10939.927781734477
14548.730541608616,13782.149140435027,12924.774668605747,12348.000751183665,11912.214448541346,11587.603708067065,11352.536241748778,11184.739594919194,11065.62678764588,10981.253521696077,10921.607087535234
14503.58926212355,13740.366230534604,12889.03822965677,12316.756395872017,11884.444531852045,11562.576992549522,11329.65670110217,11163.530080360611,11045.713145182925,10962.344732167709,10903.477021470346
14458.764518801234,13698.8873109703,12853.575840978128,12285.764247021174,11856.910828328802,11537.773860966436,11306.99066443193,11142.526031629212,11025.998553644617,10943.629865036315,10885.53677143168
14414.254562929596,13657.710677495035,12818.386011927758,12255.022986978263,11829.612144515357,11513.193219353105,11284.537120051784,11121.726505037162,11006.482125365506,10925.108078711262,10867.785533673417
14370.05765737976,13616.83463783198,12783.467263104954,12224.531308562762,11802.547296976703,11488.833983417326,11262.295065627886,11101.130565951924,10987.162981464344,10906.7785401422,10850.222512772852
14326.172076556237,13576.257511618776,12748.818126296188,12194.28791501734,11775.715112252035,11464.695078493454,11240.2635081341,11080.737288752956,10968.040251802257,10888.64042477875,10832.846921591543
14282.596106347251,13535.977630352008,12714.437144421236,12164.291519958966,11749.114426807995,11440.775439496792,11218.441463807618,11060.545756788742,10949.113074941297,10870.69291653058,10815.657981236824
14239.32804407523,13495.993337331884,12680.322871479577,12134.540847330309,11722.744086992205,11417.074010878296,11196.827958104914,11040.555062334202,10930.380598103357,10852.935207727802,10798.654921023688
14196.366198447366,13456.30298760711,12646.473872497068,12105.034631351393,11696.602948987083,11393.589746579615,11175.42202565806,11020.76430654842,10911.841977129428,10835.366499081758,10781.836978437019
14153.708889506392,13416.90494792001,12612.888723472915,12075.77161647157,11670.689878764011,11370.32160998843,11154.22271023136,11001.17259943276,10893.496376439234,10817.985999646167,10765.203399094185
14111.354448581447,13377.797596651855,12579.56601132693,12046.75055732173,11645.00375203771,11347.268573894127,11133.229064678344,10981.779059789318,10875.342968991214,10800.792926778617,10748.753436707997
14069.30121823911,13338.979323768424,12546.504333847048,12017.970218666822,11619.54345422098,11324.429620443792,11112.44015089908,10962.582815179729,10857.380936242862,10783.786506102417,10732.486353050006
14027.547552234568,13300.448530765776,12513.702299637156,11989.429375358644,11594.307880379709,11301.803741098527,11091.855039797858,10943.583001884315,10839.609468111432,10766.965971468826,10716.401417914176
13986.09181546293,13262.203630616252,12481.158528065202,11961.126812288912,11569.295935188193,11279.389936590076,11071.472811241178,10924.778764861618,10822.02776293499,10750.330564919625,10700.497909080897
13944.932383910707,13224.24304771471,12448.871649211578,11933.061324342629,11544.506532884732,11257.187216877788,11051.292554016109,10906.169257708238,10804.635027433827,10733.879536650024,10684.775112281362
13904.06764460742,13186.56521782498,12416.840303817804,11905.231716351713,11519.93859722755,11235.194601105894,11031.31336578896,10887.753642619053,10787.430476672229,10717.61214497198,10669.232321162282
13863.495995577372,13149.168588026556,12385.06314323549,11877.636803048916,11495.59106145099,11213.411117561096,11011.53435306433,10869.53109034778,10770.413334020584,10701.527656277794,10653.86883725097
13823.215845791585,13112.051616661503,12353.538829375591,11850.275409022055,11471.462868222025,11191.835803630504,10991.954631144436,10851.50078016788,10753.582831117868,10685.625345004131,10638.683969920756
13783.225615119862,13075.212773281624,12322.266034657958,11823.14636866848,11447.552969597058,11170.467705759864,10972.573324088848,10833.66189983382,10736.938207834462,10669.904493596356,10623.677036356774
13743.523734283051,13038.65053859582,12291.243441961147,11796.248526149857,11423.860326979033,11149.305879412128,10953.389564674506,10816.01364554267,10720.478712235332,10654.36439247321,10608.847361522072
13704.108644805438,13002.363404417729,12260.469744572563,11769.580735347236,11400.383911074823,11128.34938902634,10934.402494356113,10798.555221896058,10704.203600543551,10639.004339991874,10594.19427812409
13664.97879896729,12966.34987361356,12229.94364613886,11743.141859816407,11377.122701852955,11107.59730797684,10915.611263226843,10781.285841862476,10688.11213710418,10623.82364241335,10579.71712658147
13626.132659757608,12930.608460050204,12199.66386061664,11716.930772743515,11354.075688501598,11087.048718532797,10897.015029979397,10764.204726739912,10672.203594348486,10608.821613868204,10565.41525499122
13587.568700827003,12895.137688543531,12169.629112223443,11690.946356901011,11331.241869386877,11066.702711818049,10878.61296186739,10747.311106118845,10656.477252758525,10593.997576322652,10551.288019096211
13549.285406440757,12859.936094806986,12139.838135389042,11665.187504603831,11308.620252011468,11046.558387771292,10860.40423466708,10730.604217845574,10640.932400832056,10579.350859544997,10537.334782253038
13511.281271432032,12825.002225400369,12110.289674707,11639.653117665925,11286.209852973529,11026.61485510656,10842.388032639436,10714.083307985906,10625.5683350478,10564.8808010724,10523.55491540019
13473.554801155296,12790.334637678892,12080.982484886545,11614.342107357024,11264.00969792588,11006.871231274044,10824.563548492528,10697.747630789168,10610.384359831076,10550.586746178016,10509.947797026593
13436.104511439851,12755.93189974248,12051.915330704733,11589.253394359725,11242.018821535552,10987.326642421223,10806.929983344256,10681.596448652565,10595.379787519729,10536.468047838447,10496.512813140474
13398.928928543604,12721.79259038528,12023.086986958888,11564.385908726852,11220.236267443564,10967.980223354336,10789.486546685435,10665.6290320859,10580.553938330448,10522.524066701557,10483.249357238567
13362.026589106945,12687.915299045457,11994.496238419351,11539.738589839122,11198.66108822506,10948.831117500144,10772.23245634319,10649.84465967661,10565.906140325404,10508.75417105462,10470.156830275657
13325.396040106858,12654.298625755191,11966.141879782528,11515.310386363071,11177.292345349735,10929.878476868038,10755.16693844468,10634.242618055152,10551.435729379238,10495.157736792817,10457.234640634464
13289.035838811184,12620.941181090971,11938.022715624196,11491.100256209313,11156.129109142545,10911.121462012456,10738.289227381192,10618.822201860734,10537.142049146389,10481.734147388048,10444.482204095853
13252.944552733052,12587.8415861241,11910.137560353154,11467.107166491038,11135.170458744722,10892.559241995634,10721.598565772523,10603.582713707376,10523.024451028745,10468.482793858118,10431.898943809389
13217.120759585498,12554.998472371435,11882.48523816513,11443.330093482857,11114.415482075136,10874.19099435065,10705.094204431738,10588.523464150316,10509.082294143676,10455.403074736232,10419.484290264216
13181.563047236275,12522.410481746438,11855.064582996998,11419.768022579883,11093.863275791902,10856.015905044822,10688.775402330211,10573.643771652754,10495.314945292354,10442.494396040836,10407.237681260272
13146.270013662846,12490.0762665104,11827.874438481287,11396.419948257166,11073.51294525432,10838.033168443402,10672.641426563048,10558.942962552925,10481.721778928448,10429.756171245792,10395.158561879838
13111.240266907527,12457.994489223973,11800.913657900985,11373.284874029345,11053.363604485116,10820.241987273605,10656.69155231481,10544.420371031516,10468.302177127138,10417.187821250893,10383.246384459404
13076.47242503286,12426.163822698927,11774.181104144642,11350.36181241066,11033.414376132992,10802.641572588933,10640.925062825572,10530.075339079413,10455.05552955447,10404.788774352692,10371.500608561879
13041.965116077145,12394.582949950163,11747.675649661764,11327.649784875215,11013.66439143546,10785.231143733869,10625.341249357314,10515.907216465788,10441.981233437044,10392.558466215696,10359.920700949118
13007.716978010158,12363.25056414799,11721.396176418506,11305.14782181756,10994.112790182004,10768.009928308822,10609.939411160649,10501.915360706518,10429.078693532038,10380.496339843858,10348.50613555478
12973.726658689084,12332.165368570628,11695.341575853658,11282.854962513533,10974.758720677526,10750.977162135458,10594.718855441864,10488.099137032932,10416.34732209756,10368.60184555241,10337.256393457506
12939.9928158146,12301.326076557008,11669.510748834931,11260.770255081434,10955.601339706114,10734.132089222294,10579.678897330306,10474.457918360891,10403.78653886334,10356.874440940035,10326.170962854427
12906.514116887178,12270.73141145979,11643.902605615547,11238.892756443463,10936.639812495096,10717.47396173065,10564.818859846082,10460.99108526022,10391.395771001744,10345.313590861351,10315.249339034988
12873.289239163572,12240.380106598654,11618.516065791104,11217.221532287467,10917.873312679418,10701.0020399409,10550.138073868096,10447.69802592442,10379.17445309912,10333.91876739974,10304.491024355102
12840.316869613498,12210.270905213849,11593.350058256752,11195.755657028974,10899.301022266298,10684.71559221904,10535.635878102405,10434.578136140784,10367.12202712748,10322.689449840473,10293.895528211613
12807.5957048765,12180.402560419989,11568.403521164682,11174.494213773516,10880.922131600217,10668.613894983591,10521.311619050915,10421.630819260768,10355.237942416505,10311.62512464419,10283.462367017088
12775.12445121903,12150.77383516012,11543.675401881885,11153.436294279263,10862.735839328188,10652.6962326728,10507.16465098038,10408.855486170733,10343.521655625866,10300.725285420687,10273.191064174922
12742.901824491695,12121.38350216005,11519.164656948213,11132.580998919935,10844.741352365349,10636.961897712155,10493.194335891742,10396.251555263014,10331.97263071789,10289.989432903036,10263.08115005476
12710.926550086737,12092.230343882908,11494.870252034763,11111.927436648022,10826.937885860836,10621.410190482247,10479.400043489795,10383.818452407291,10320.590338930544,10279.417074921996,10253.132161968237
12679.197362895682,12063.313152484,11470.791161902536,11091.474724958274,10809.324663163989,10606.040419286912,10465.781151153173,10371.555610922307,10309.374258750737,10269.00772638079,10243.343644145023
12647.713007267204,12034.630729765911,11446.92637036138,11071.22198985152,10791.900915790828,10590.85190032171,10452.337043904636,10359.462471547908,10298.32387588794,10258.760909230166,10233.715147709201
12616.472236965175,12006.181887133858,11423.274870229285,11051.168365798756,10774.665883390871,10575.843957642712,10439.067114381724,10347.538482417383,10287.438683248156,10248.67615244378,10224.24623065593
12585.473815126945,11977.965445551328,11399.835663291902,11031.312995705532,10757.61881371423,10561.015923135606,10425.97076280769,10335.78309903018,10276.718180908172,10238.752991993912,10214.936457828442
12554.716514221776,11949.980235495956,11376.60776026244,11011.655030876644,10740.758962579002,10546.367136485118,10413.047396962782,10324.195784224874,10266.16187609016,10228.990970827484,10205.785400895333
12524.19911600954,11922.22509691569,11353.590180741792,10992.193630981115,10724.085593838998,10531.896945144736,10400.296432155825,10312.776008152512,10255.76928313658,10219.389638842376,10196.792638328168
12493.92041149956,11894.69887918519,11330.78195317901,10972.927964017468,10707.597979351744,10517.60470430676,10387.717291196135,10301.523248250258,10245.53992348541,10209.948552864103,10187.957755379395
12463.879200909709,11867.400441062526,11308.182114832043,10953.857206279295,10691.295398946795,10503.489776872671,10375.309404365751,10290.43698921535,10235.473325645688,10200.667276622746,10179.280344060557
12434.07429362566,11840.32865064611,11285.7897117288,10934.980542321126,10675.177140394364,10489.551533423786,10363.072209391974,10279.516722979388,10225.569025173363,10191.54538073023,10170.760003120813
12404.504508160411,11813.482385331918,11263.6037986285,10916.297164924586,10659.242499374226,10475.789352192256,10351.00515142024,10268.761948682926,10215.826564647485,10182.582442657902,10162.396338025763
12375.168672113949,11786.860531770955,11241.62343898332,10897.80627506486,10643.490779444955,10462.202619032358,10339.107682987296,10258.172172650398,10206.245493646657,10173.778046714411,10154.188960936572
12346.065622133156,11760.461985827022,11219.847704900338,10879.507081877431,10627.921292013443,10448.7907273921,10327.37926399469,10247.74690836534,10196.825368725864,10165.131784023908,10146.13749068939
12317.194203871944,11734.285652534696,11198.275677103798,10861.39880262514,10612.533356304732,10435.553078285142,10315.819361682592,10237.485676445936,10187.565753393565,10156.64325250452,10138.241552775084
12288.553271951543,11708.330446057636,11176.906444897648,10843.480662665514,10597.32629933214,10422.489080263029,10304.427450603913,10227.388004620883,10178.466218089105,10148.312056847171,10130.500779319242
12260.141689921062,11682.595289647112,11155.739106128383,10825.75189541841,10582.299455867686,10409.598149387712,10293.203012598731,10217.453427705555,10169.526340160444,10140.137808494675,10122.914809062504
12231.958330218207,11657.079115600834,11134.772767148204,10808.211742333951,10567.452168412838,10396.879709204428,10282.145536769076,10207.68148757848,10160.745703842193,10132.12012562114,10115.483287341167
12204.00207413026,11631.780865222028,11114.006542778445,10790.85945286074,10552.783787169536,10384.33319071482,10271.254519453943,10198.071733158142,10152.123900233935,10124.258633111664,10108.205866068087
12176.271811755229,11606.699488778791,11093.439556273335,10773.694284414392,10538.293670011524,10371.958032350418,10260.5294642047,10188.623720380074,10143.66052727889,10116.552962542348,10101.082203713875
12148.76644196324,11581.83394546372,11073.070939284042,10756.715502346346,10523.981182455997,10359.753679946416,10249.969881760757,10179.337012174265,10135.35518974283,10109.002752160586,10094.111965288383
12121.484872358133,11557.183203353794,11052.899831822995,10739.922379912972,10509.845697635516,10347.719586715735,10239.575290025552,10170.21117844288,10127.207499193351,10101.60764686566,10087.294822322476
12094.426019239268,11532.746239370554,11032.925382228552,10723.314198244989,10495.886596270268,10335.855213223418,10229.345214042854,10161.245796038274,10119.21707397941,10094.36729818963,10080.630452850095
12067.588807563552,11508.522039240526,11013.146747129924,10706.890246317147,10482.10326664058,10324.160027361317,10219.27918597337,10152.440448741325,10111.383539211163,10087.28136427851,10074.118541390604
12040.972170907691,11484.509597455934,10993.563091412423,10690.64982091824,10468.495104559755,10312.633504323076,10209.376745071648,10143.794727240043,10103.706526740129,10080.349509873746,10067.758778931418
12014.575051430636,11460.707917235672,10974.173588183006,10674.592226621377,10455.061513347224,10301.275126579454,10199.6374376633,10135.308229108534,10096.185675139604,10073.571406293977,10061.55086291092
11988.396399836274,11437.11601048657,10954.977418736096,10658.71677575458,10441.801903801945,10290.084383853897,10190.06081712252,10126.980558786192,10088.820629685424,10066.94673141708,10055.494497201656
11962.435175336315,11413.732897764892,10935.97377251974,10643.02278837165,10428.715694176151,10279.060773098465,10180.646443849906,10118.811327557258,10081.611042336985,10060.47516966252,10049.589392093805
11936.69034561341,11390.557608238152,10917.16184710203,10627.509592223349,10415.802310149384,10268.203798470018,10171.393885250587,10110.800153530634,10074.556571718558,10054.15641197396,10043.835264278936
11911.16088678448,11367.589179647175,10898.540848137853,10612.17652272884,10403.061184802791,10257.51297130675,10162.30271571265,10102.946661620015,10067.656883100915,10047.99015580218,10038.231836834035
11885.845783364284,11344.82665826844,10880.109989335908,10597.02292294748,10390.491758593778,10246.98781010497,10153.37251658586,10095.25048352432,10060.911648383228,10041.976105088252,10032.77883920581
11860.744028229174,11322.269098876688,10861.868492426049,10582.048143550835,10378.09347933089,10236.627840496223,10144.602876160689,10087.711257708386,10054.320546075262,10036.113970247032,10027.476007195266
11835.854622581102,11299.915564707824,10843.815587126915,10567.251542795057,10365.865802149052,10226.43259522469,10135.993389647643,10080.328629384005,10047.883261279854,10030.403468150887,10022.323082942554
11811.17657591184,11277.765127422072,10825.950511113855,10552.632486493483,10353.80818948506,10216.401614124905,10127.543659156883,10073.102250491209,10041.59948567568,10024.844322113742,10017.319814912087
11786.708905967407,11255.816867067408,10808.272509987164,10538.190347989595,10341.92011105339,10206.534444099732,10119.253293678128,10066.031779679874,10035.4689175003,10019.436261875371,10012.46595787793
11762.450638712744,11234.069872043285,10790.78083724059,10523.924508130234,10330.201043822291,10196.830639098696,10111.12190906088,10059.116882291592,10029.49126153349,10014.179023585984,10007.761272909447
11738.400808296588,11212.523239064609,10773.47475423018,10509.834355239096,10318.650471990177,10187.289760096544,10103.149127994922,10052.35723034186,10023.666229080862,10009.072349791068,10003.205527357222
11714.558457016585,11191.176073126006,10756.353530143391,10495.919285090557,10307.2678869623,10177.911375072154,10095.334579991111,10045.75250250252,10017.99353795774,10004.115989416525,9998.798494839237
11690.922635284622,11170.027487466356,10739.416441968502,10482.178700883756,10296.052787327744,10168.695058987709,10087.677901362473,10039.302384084507,10012.472912473344,9999.309697754044,9994.539955227308
11667.492401592392,11149.076603533616,10722.662774464345,10468.612013216987,10285.004678836676,10159.640393768168,10080.178735205567,10033.006567020891,10007.104083415228,9994.653236446777,9990.429694633796
11644.266822477162,11128.322550949884,10706.0918201303,10455.218640062383,10274.123074377909,10150.746968281046,10072.836731382173,10026.864749850169,10001.886788034,9990.146373475256,9986.467505398548
11621.24497248779,11107.764467476798,10689.702879176632,10441.998006740863,10263.407493956754,10142.014378316457,10065.651546501222,10020.876637699854,9996.82077002831,9985.78888314358,9982.653186076122
11598.425934150951,11087.401498981146,10673.495259495074,10428.949545897418,10252.85746467316,10133.442226567464,10058.622843901048,10015.041942270364,9991.905779530129,9981.580546065878,9978.986541423248
11575.808797937609,11067.2327994008,10657.46827662974,10416.072697476631,10242.472520700136,10125.030122610728,10051.750293631912,10009.360381819157,9987.14157309026,9977.521149153,9975.46738238654
11553.392662229688,11047.257530710904,10641.621253748332,10403.366908698536,10232.252203262477,10116.777682887416,10045.033572438806,10003.831681145151,9982.527913664166,9973.610485599513,9972.09552609047
11531.176633286996,11027.474862890344,10625.953521613632,10390.831634034734,10222.196060615765,10108.684530684422,10038.472363744546,9998.45557157344,9978.064570598006,9969.848354870906,9968.87079582558
11509.159825214369,11007.883973888487,10610.464418555292,10378.4663351848,10212.30364802566,10100.750296115864,10032.06635763314,9993.231790940248,9973.75131961499,9966.234562691085,9965.793021036936
11487.34135992902,10988.484049592224,10595.153290441927,10366.270481053003,10202.574527747489,10092.974616104852,10025.81525083345,9988.160083578186,9969.587942801962,9962.768921030094,9962.862037312838
11465.72036712816,10969.27428379324,10580.019490653503,10354.24354772528,10193.008269006094,10085.357134365586,10019.718746703102,9983.24020030176,9965.574228596251,9959.451248092124,9960.07768637376
11444.295984256809,10950.25387815562,10565.062380054018,10342.38501844652,10183.604447976006,10077.897501385669,10013.776555212708,9978.471898393158,9961.7099717728,9956.281368303718,9957.439816061531
11423.067356475844,10931.422042183687,10550.28132696446,10330.694383598133,10174.36264776186,10070.595374408753,10007.988392930338,9973.85494158829,9957.994973431503,9953.25911230227,9954.948280328763
11402.033636630307,10912.77799319014,10535.675707136104,10319.171140675884,10165.282458379124,10063.450417417453,10002.35398300628,9969.389100063112,9954.429040984867,9950.384316924745,9952.602939228495
11381.193985217897,10894.320956264452,10521.244903724051,10307.814794268046,10156.363476735092,10056.462301116531,9996.873055158065,9965.0741504202,9951.011988145856,9947.65682519664,9950.403658904088
